Player;Season;Season Type;Team;Games;Min;Pts;OReb;Dreb;Reb;Ast;Stl;Blk;TO;PF;FGM;FGA;FG%;3PTM;3PTA;3PT%;FTM;FTA;FT%
Shabazz Muhammad;2015-2016;REG;Timberwolves;82;20.51;10.52;1.22;2.04;3.26;0.63;0.29;0.09;0.85;1.15;3.87;8.30;0.465;0.54;1.85;0.289;2.26;2.95;0.764
Jerryd Bayless;2015-2016;REG;Bucks;52;28.94;10.40;0.40;2.31;2.71;3.13;0.90;0.23;1.40;2.13;3.56;8.40;0.423;1.94;4.42;0.439;1.35;1.73;0.778
Ersan Ilyasova;2015-2016;REG;Pistons, Magic;74;25.41;10.36;1.95;3.50;5.45;0.91;0.70;0.45;0.96;2.31;3.78;8.93;0.424;1.30;3.49;0.372;1.50;2.08;0.721
Myles Turner;2015-2016;REG;Pacers;60;22.79;10.32;1.13;4.40;5.53;0.68;0.42;1.43;1.12;2.63;4.40;8.83;0.498;0.05;0.22;0.231;1.47;2.02;0.727
Mario Chalmers;2015-2016;REG;Heat, Grizzlies;61;22.50;10.30;0.39;2.18;2.57;3.77;1.44;0.21;1.82;2.97;2.98;7.28;0.410;0.75;2.44;0.309;3.57;4.30;0.832
Allen Crabbe;2015-2016;REG;Trail Blazers;81;25.99;10.30;0.33;2.33;2.67;1.22;0.78;0.20;0.79;2.37;3.85;8.37;0.460;1.38;3.51;0.394;1.21;1.40;0.867
Jared Sullinger;2015-2016;REG;Celtics;81;23.64;10.30;2.40;5.91;8.31;2.31;0.93;0.58;1.26;2.58;4.33;9.96;0.435;0.36;1.28;0.279;1.27;1.99;0.640
Marco Belinelli;2015-2016;REG;Kings;68;24.58;10.24;0.15;1.57;1.72;1.88;0.54;0.03;1.18;1.34;3.60;9.34;0.386;1.34;4.37;0.306;1.69;2.03;0.833
Al-Farouq Aminu;2015-2016;REG;Trail Blazers;82;28.55;10.23;1.20;4.88;6.07;1.68;0.88;0.65;1.46;2.09;3.65;8.77;0.416;1.54;4.26;0.361;1.40;1.90;0.737
Robin Lopez;2015-2016;REG;Knicks;82;26.99;10.22;3.26;4.06;7.32;1.38;0.20;1.55;1.62;2.21;4.34;8.06;0.539;0.00;0.01;0.000;1.54;1.94;0.792
Gorgui Dieng;2015-2016;REG;Timberwolves;82;27.08;10.09;1.91;5.22;7.13;1.74;1.15;1.17;1.71;2.67;3.76;7.06;0.532;0.07;0.24;0.300;2.50;3.02;0.827
Ricky Rubio;2015-2016;REG;Timberwolves;76;30.56;10.08;0.53;3.76;4.29;8.66;2.13;0.13;2.55;2.64;2.88;7.71;0.374;0.82;2.50;0.326;3.50;4.13;0.847
Matt Barnes;2015-2016;REG;Grizzlies;76;28.82;9.97;1.11;4.41;5.51;2.14;1.03;0.75;1.59;3.08;3.47;9.12;0.381;1.57;4.87;0.322;1.46;1.82;0.804
Kelly Olynyk;2015-2016;REG;Celtics;69;20.21;9.96;1.04;3.03;4.07;1.52;0.75;0.48;1.07;2.36;3.67;8.06;0.455;1.23;3.04;0.405;1.39;1.86;0.750
Nikola Jokic;2015-2016;REG;Nuggets;80;21.66;9.93;2.26;4.74;7.00;2.36;0.99;0.63;1.30;2.60;3.83;7.49;0.511;0.35;1.05;0.333;1.93;2.38;0.811
Ramon Sessions;2015-2016;REG;Wizards;82;20.33;9.88;0.32;2.17;2.49;2.93;0.57;0.06;1.40;1.24;3.41;7.22;0.473;0.44;1.35;0.324;2.61;3.45;0.756
Patrick Beverley;2015-2016;REG;Rockets;71;28.74;9.86;1.03;2.51;3.54;3.38;1.32;0.37;1.28;3.30;3.63;8.37;0.434;1.75;4.37;0.400;0.85;1.24;0.682
Terrence Ross;2015-2016;REG;Raptors;73;23.94;9.86;0.29;2.25;2.53;0.78;0.74;0.34;0.63;1.64;3.70;8.58;0.431;1.79;4.63;0.388;0.67;0.85;0.790
Hollis Thompson;2015-2016;REG;76ers;77;27.97;9.84;0.71;2.83;3.55;1.29;0.47;0.31;0.99;2.43;3.51;8.84;0.396;1.94;5.10;0.379;0.90;1.25;0.719
Dion Waiters;2015-2016;REG;Thunder;78;27.59;9.77;0.46;2.13;2.59;1.97;1.04;0.19;1.54;1.83;3.62;9.04;0.400;1.10;3.09;0.357;1.44;2.01;0.713
Carl Landry;2015-2016;REG;76ers;36;15.82;9.75;1.36;2.69;4.06;0.89;0.33;0.25;0.61;1.92;3.86;6.94;0.556;0.17;0.36;0.462;1.86;2.53;0.736
Gary Neal;2015-2016;REG;Wizards;40;20.19;9.75;0.28;1.80;2.08;1.18;0.50;0.03;0.75;1.38;3.78;8.10;0.466;1.03;2.48;0.414;1.18;1.38;0.855
Jerami Grant;2015-2016;REG;76ers;77;26.84;9.73;1.29;3.40;4.69;1.74;0.70;1.65;1.43;2.79;3.26;7.78;0.419;0.45;1.90;0.240;2.75;4.18;0.658
Marcus Thornton;2015-2016;REG;Rockets, Pistons, Wizards;61;18.17;9.67;0.62;1.84;2.46;1.39;0.77;0.07;0.84;1.48;3.54;8.89;0.399;1.49;4.44;0.336;1.10;1.30;0.848
Courtney Lee;2015-2016;REG;Grizzlies, Hornets;79;29.55;9.63;0.37;2.23;2.59;1.72;1.09;0.35;0.91;1.70;3.67;8.09;0.454;1.04;2.75;0.378;1.25;1.49;0.839
Manu Ginobili;2015-2016;REG;Spurs;58;19.55;9.57;0.45;2.07;2.52;3.05;1.14;0.19;1.71;1.71;3.40;7.50;0.453;1.21;3.09;0.391;1.57;1.93;0.813
Raymond Felton;2015-2016;REG;Mavericks;80;27.40;9.54;0.45;2.78;3.23;3.55;0.85;0.19;1.51;1.76;3.46;8.53;0.406;0.75;2.66;0.282;1.86;2.20;0.847
Doug McDermott;2015-2016;REG;Bulls;81;22.97;9.43;0.46;1.95;2.41;0.73;0.17;0.07;0.64;1.57;3.59;7.95;0.452;1.36;3.20;0.425;0.89;1.04;0.857
Kevin Martin;2015-2016;REG;Timberwolves, Spurs;55;19.91;9.35;0.25;1.75;2.00;1.05;0.47;0.05;0.98;1.51;2.84;7.62;0.372;0.89;2.45;0.363;2.78;3.13;0.890
Derrick Williams;2015-2016;REG;Knicks;80;17.98;9.33;0.59;3.11;3.70;0.94;0.38;0.11;0.76;0.86;3.18;7.06;0.450;0.55;1.88;0.293;2.43;3.20;0.758
Ian Mahinmi;2015-2016;REG;Pacers;71;25.57;9.30;1.94;5.20;7.14;1.46;0.92;1.06;1.41;3.10;3.72;6.31;0.589;0.00;0.00;0.000;1.86;3.17;0.587
Kyle Korver;2015-2016;REG;Hawks;80;30.08;9.24;0.18;3.06;3.24;2.06;0.76;0.43;1.23;2.01;3.35;7.69;0.436;1.98;4.98;0.397;0.56;0.68;0.833
Aaron Gordon;2015-2016;REG;Magic;78;23.88;9.22;1.97;4.53;6.50;1.60;0.76;0.71;0.85;1.96;3.51;7.44;0.472;0.54;1.81;0.298;1.65;2.47;0.668
Nene;2015-2016;REG;Wizards;57;19.19;9.21;0.91;3.63;4.54;1.70;0.95;0.46;1.33;2.74;3.67;6.74;0.544;0.00;0.05;0.000;1.88;3.25;0.578
Jordan Farmar;2015-2016;REG;Grizzlies;12;24.28;9.17;0.33;1.75;2.08;3.08;1.25;0.17;1.50;1.83;3.50;8.33;0.420;1.33;3.75;0.356;0.83;0.83;1.000
Marcus Smart;2015-2016;REG;Celtics;61;27.32;9.15;1.25;2.93;4.18;3.05;1.49;0.30;1.31;3.00;3.02;8.67;0.348;1.00;3.95;0.253;2.11;2.72;0.777
Rudy Gobert;2015-2016;REG;Jazz;61;31.67;9.13;3.41;7.54;10.95;1.46;0.74;2.13;1.87;2.67;3.25;5.80;0.559;0.00;0.00;0.000;2.64;4.64;0.569
Mason Plumlee;2015-2016;REG;Trail Blazers;82;25.41;9.13;2.45;5.21;7.66;2.76;0.83;1.00;1.88;3.09;3.26;6.30;0.516;0.00;0.05;0.000;2.62;4.09;0.642
Alex Len;2015-2016;REG;Suns;78;23.34;9.01;2.28;5.33;7.62;1.24;0.49;0.79;1.86;2.95;3.38;7.99;0.424;0.01;0.09;0.143;2.23;3.06;0.728
Gerald Green;2015-2016;REG;Heat;69;22.57;8.93;0.36;2.00;2.36;0.81;0.54;0.28;0.67;1.78;3.33;8.51;0.392;1.22;3.77;0.323;1.04;1.33;0.783
Rodney Stuckey;2015-2016;REG;Pacers;58;21.99;8.91;0.33;2.36;2.69;2.45;0.74;0.14;1.31;1.33;3.16;7.66;0.412;0.34;1.43;0.241;2.26;2.72;0.829
Archie Goodwin;2015-2016;REG;Suns;57;19.54;8.86;0.47;2.02;2.49;2.05;0.47;0.23;1.75;1.47;3.09;7.40;0.417;0.40;1.74;0.232;2.28;3.39;0.674
Austin Rivers;2015-2016;REG;Clippers;67;21.85;8.85;0.33;1.61;1.94;1.48;0.72;0.15;0.91;2.04;3.37;7.70;0.438;0.93;2.76;0.335;1.18;1.73;0.681
Jordan Hill;2015-2016;REG;Pacers;73;20.72;8.84;2.14;4.04;6.18;1.19;0.49;0.51;1.26;2.12;3.81;7.51;0.507;0.00;0.01;0.000;1.22;1.71;0.712
Jeremy Lamb;2015-2016;REG;Hornets;66;18.59;8.79;0.67;3.14;3.80;1.18;0.64;0.45;0.76;1.59;3.48;7.73;0.451;0.85;2.74;0.309;0.97;1.33;0.727
Cody Zeller;2015-2016;REG;Hornets;73;24.30;8.74;1.89;4.36;6.25;0.97;0.78;0.86;0.93;2.79;3.16;5.99;0.529;0.01;0.14;0.100;2.40;3.18;0.754
Luis Scola;2015-2016;REG;Raptors;76;21.53;8.74;1.12;3.62;4.74;0.88;0.61;0.36;0.89;2.34;3.54;7.87;0.450;0.86;2.12;0.404;0.80;1.11;0.726
Toney Douglas;2015-2016;REG;Pelicans;61;20.69;8.74;0.41;1.93;2.34;2.54;1.15;0.08;1.05;2.15;3.02;7.31;0.413;1.33;3.33;0.399;1.38;1.62;0.848
Tyler Johnson;2015-2016;REG;Heat;36;23.96;8.72;0.78;2.28;3.06;2.19;0.67;0.39;1.31;1.83;3.28;6.72;0.488;0.75;1.94;0.386;1.42;1.78;0.797
Terrence Jones;2015-2016;REG;Rockets;50;20.88;8.68;1.24;2.98;4.22;0.82;0.46;0.78;0.98;1.72;3.32;7.34;0.452;0.50;1.58;0.316;1.54;2.32;0.664
Gerald Henderson;2015-2016;REG;Trail Blazers;72;19.88;8.67;0.43;2.51;2.94;1.04;0.54;0.26;0.94;1.21;3.22;7.35;0.439;0.67;1.90;0.350;1.56;2.03;0.767
Shelvin Mack;2015-2016;REG;Hawks, Jazz;52;20.50;8.62;0.25;2.21;2.46;3.60;0.65;0.06;1.83;1.38;3.50;7.98;0.439;0.75;2.38;0.315;0.87;1.17;0.738
Taj Gibson;2015-2016;REG;Bulls;73;26.52;8.59;2.82;4.08;6.90;1.45;0.64;1.05;1.07;2.47;3.60;6.86;0.525;0.00;0.04;0.000;1.38;2.00;0.692
Tim Duncan;2015-2016;REG;Spurs;61;25.19;8.56;1.90;5.44;7.34;2.67;0.77;1.31;1.48;2.05;3.52;7.25;0.486;0.00;0.03;0.000;1.51;2.15;0.702
Zaza Pachulia;2015-2016;REG;Mavericks;76;26.37;8.55;3.28;6.17;9.45;1.68;0.84;0.29;1.57;2.38;2.88;6.18;0.466;0.00;0.04;0.000;2.79;3.63;0.768
Patty Mills;2015-2016;REG;Spurs;81;20.52;8.52;0.33;1.62;1.95;2.79;0.73;0.07;0.94;1.26;3.21;7.56;0.425;1.52;3.95;0.384;0.58;0.72;0.810
Cory Joseph;2015-2016;REG;Raptors;80;25.58;8.46;0.48;2.15;2.63;3.13;0.79;0.25;1.28;1.64;3.21;7.31;0.439;0.38;1.38;0.273;1.66;2.18;0.764
Jon Leuer;2015-2016;REG;Suns;67;18.74;8.46;1.13;4.43;5.57;1.07;0.57;0.45;1.12;1.87;3.34;6.96;0.481;0.63;1.64;0.382;1.15;1.51;0.762
Nik Stauskas;2015-2016;REG;76ers;73;24.78;8.45;0.32;2.19;2.51;1.90;0.60;0.27;1.29;1.58;2.88;7.47;0.385;1.45;4.45;0.326;1.25;1.62;0.771
Tony Wroten;2015-2016;REG;76ers;8;18.04;8.38;0.25;2.38;2.63;2.50;0.38;0.00;3.63;1.38;2.75;8.13;0.338;0.38;2.13;0.176;2.50;4.63;0.541
Tony Allen;2015-2016;REG;Grizzlies;64;25.31;8.36;1.63;3.02;4.64;1.09;1.70;0.28;1.22;2.73;3.36;7.33;0.458;0.23;0.66;0.357;1.41;2.16;0.652
Meyers Leonard;2015-2016;REG;Trail Blazers;61;21.85;8.34;0.84;4.31;5.15;1.51;0.13;0.30;1.26;3.00;3.18;7.11;0.447;1.41;3.74;0.377;0.57;0.75;0.761
Lance Stephenson;2015-2016;REG;Clippers, Grizzlies;69;19.89;8.30;0.58;2.65;3.23;1.93;0.62;0.13;1.36;1.96;3.30;6.87;0.481;0.43;1.13;0.385;1.26;1.61;0.784
Mo Williams;2015-2016;REG;Cavaliers;41;18.24;8.24;0.15;1.61;1.76;2.39;0.34;0.12;1.39;1.46;3.22;7.37;0.437;0.88;2.49;0.353;0.93;1.02;0.905
Jusuf Nurkic;2015-2016;REG;Nuggets;32;17.10;8.22;2.00;3.44;5.44;1.25;0.75;1.38;1.72;2.84;3.16;7.56;0.417;0.00;0.09;0.000;1.91;3.09;0.616
Lance Thomas;2015-2016;REG;Knicks;59;22.40;8.20;0.58;1.64;2.22;0.90;0.37;0.12;0.97;1.85;2.86;6.47;0.442;0.75;1.85;0.404;1.73;2.02;0.857
Stanley Johnson;2015-2016;REG;Pistons;73;23.11;8.12;0.79;3.40;4.19;1.62;0.75;0.16;1.56;2.44;3.08;8.22;0.375;0.86;2.81;0.307;1.10;1.40;0.784
Steven Adams;2015-2016;REG;Thunder;80;25.18;7.95;2.73;3.91;6.64;0.76;0.53;1.11;1.05;2.79;3.26;5.33;0.613;0.00;0.00;0.000;1.43;2.45;0.582
PJ Tucker;2015-2016;REG;Suns;82;30.97;7.95;2.01;4.23;6.24;2.16;1.29;0.24;1.35;2.46;2.91;7.10;0.411;0.83;2.51;0.330;1.29;1.73;0.746
Jared Dudley;2015-2016;REG;Wizards;81;25.90;7.88;0.67;2.86;3.53;2.10;0.93;0.22;0.99;2.35;2.88;6.01;0.478;1.23;2.95;0.418;0.89;1.21;0.735
Joffrey Lauvergne;2015-2016;REG;Nuggets;59;17.65;7.88;1.31;3.61;4.92;0.95;0.22;0.25;0.92;1.95;3.31;6.44;0.513;0.22;0.90;0.245;1.05;1.17;0.899
Tristan Thompson;2015-2016;REG;Cavaliers;82;27.67;7.84;3.27;5.73;9.00;0.77;0.46;0.62;0.74;2.46;3.01;5.12;0.588;0.00;0.00;0.000;1.82;2.95;0.616
O.J. Mayo;2015-2016;REG;Bucks;41;26.58;7.83;0.34;2.24;2.59;2.90;1.15;0.20;1.76;3.07;2.90;7.83;0.371;1.27;3.95;0.321;0.76;0.98;0.775
Ben McLemore;2015-2016;REG;Kings;68;21.22;7.81;0.50;1.69;2.19;1.16;0.76;0.15;1.46;2.06;2.87;6.69;0.429;0.99;2.72;0.362;1.09;1.51;0.718
David Lee;2015-2016;REG;Celtics, Mavericks;55;16.42;7.76;1.84;3.71;5.55;1.53;0.40;0.51;1.20;2.07;3.24;6.09;0.531;0.00;0.02;0.000;1.29;1.69;0.763
Wayne Ellington;2015-2016;REG;Nets;76;21.25;7.71;0.26;2.03;2.29;1.08;0.63;0.07;0.59;1.08;2.87;7.38;0.389;1.26;3.53;0.358;0.71;0.83;0.857
Jameer Nelson;2015-2016;REG;Nuggets;39;26.56;7.67;0.49;2.46;2.95;4.90;0.64;0.13;1.69;2.56;2.90;7.87;0.368;1.10;3.69;0.299;0.77;0.90;0.857
Langston Galloway;2015-2016;REG;Knicks;82;24.80;7.62;0.52;2.99;3.51;2.52;0.94;0.27;0.74;2.16;2.82;7.17;0.393;0.94;2.73;0.344;1.05;1.39;0.754
Devin Harris;2015-2016;REG;Mavericks;64;20.01;7.61;0.28;1.88;2.16;1.84;0.94;0.20;1.03;1.94;2.61;5.84;0.447;0.81;2.47;0.329;1.58;2.19;0.721
Jose Calderon;2015-2016;REG;Knicks;72;28.03;7.56;0.31;2.85;3.15;4.13;0.88;0.10;1.19;1.88;2.90;6.28;0.462;1.17;2.81;0.416;0.58;0.67;0.875
Darrell Arthur;2015-2016;REG;Nuggets;70;21.66;7.53;1.23;2.96;4.19;1.37;0.76;0.69;0.94;2.64;3.16;6.99;0.452;0.64;1.67;0.385;0.57;0.76;0.755
D.J. Augustin;2015-2016;REG;Thunder, Nuggets;62;19.00;7.53;0.13;1.40;1.53;3.19;0.61;0.06;1.35;1.37;2.39;5.65;0.423;1.10;2.73;0.402;1.66;2.06;0.805
E'Twaun Moore;2015-2016;REG;Bulls;59;21.41;7.51;0.32;1.93;2.25;1.68;0.63;0.31;0.90;1.75;3.17;6.59;0.481;0.80;1.76;0.452;0.37;0.59;0.629
Matthew Dellavedova;2015-2016;REG;Cavaliers;76;24.57;7.49;0.43;1.70;2.13;4.42;0.58;0.12;1.53;2.34;2.72;6.72;0.405;1.29;3.14;0.410;0.75;0.87;0.864
Frank Kaminsky;2015-2016;REG;Hornets;81;21.08;7.48;0.85;3.30;4.15;1.20;0.46;0.53;0.72;1.56;2.65;6.48;0.410;0.84;2.49;0.337;1.33;1.83;0.730
JaMychal Green;2015-2016;REG;Grizzlies;78;18.54;7.41;1.78;3.00;4.78;0.86;0.59;0.42;1.06;2.42;2.95;6.35;0.465;0.19;0.58;0.333;1.32;1.76;0.752
Jodie Meeks;2015-2016;REG;Pistons;3;14.49;7.33;0.33;1.33;1.67;1.00;0.00;0.00;0.33;0.67;2.33;6.67;0.350;1.33;3.00;0.444;1.33;1.33;1.000
Amir Johnson;2015-2016;REG;Celtics;79;22.79;7.33;2.25;4.14;6.39;1.73;0.66;1.05;1.19;2.71;3.16;5.41;0.585;0.13;0.54;0.233;0.87;1.53;0.570
Garrett Temple;2015-2016;REG;Wizards;80;24.39;7.28;0.45;2.20;2.65;1.75;0.86;0.23;0.80;2.44;2.51;6.31;0.398;1.11;3.21;0.346;1.14;1.56;0.728
Nick Young;2015-2016;REG;Lakers;54;19.14;7.26;0.26;1.54;1.80;0.63;0.43;0.13;0.56;0.93;2.33;6.89;0.339;1.43;4.39;0.325;1.17;1.41;0.829
Shane Larkin;2015-2016;REG;Nets;78;22.44;7.26;0.36;1.95;2.31;4.40;1.22;0.15;1.87;1.55;2.85;6.45;0.441;0.50;1.40;0.358;1.06;1.37;0.776
James Ennis;2015-2016;REG;Heat, Grizzlies, Pelicans;22;14.93;7.23;0.95;0.95;1.91;0.95;0.73;0.23;0.86;1.27;2.45;5.14;0.478;1.18;2.64;0.448;1.14;1.55;0.735
Danny Green;2015-2016;REG;Spurs;79;26.10;7.22;0.59;3.23;3.82;1.78;1.00;0.81;0.95;1.78;2.66;7.08;0.376;1.47;4.42;0.332;0.43;0.58;0.739
Corey Brewer;2015-2016;REG;Rockets;82;20.35;7.20;0.51;1.91;2.43;1.33;1.02;0.23;0.95;2.05;2.59;6.73;0.384;0.74;2.74;0.271;1.28;1.71;0.750
Jason Smith;2015-2016;REG;Magic;76;15.54;7.18;0.70;2.17;2.87;0.82;0.43;0.86;0.75;2.14;3.21;6.62;0.485;0.05;0.21;0.250;0.71;0.88;0.806
Brandon Bass;2015-2016;REG;Lakers;66;20.34;7.17;1.58;2.74;4.32;1.12;0.50;0.83;0.64;1.89;2.64;4.80;0.549;0.00;0.03;0.000;1.89;2.24;0.845
Mike Dunleavy;2015-2016;REG;Bulls;31;22.67;7.16;0.26;2.42;2.68;1.26;0.45;0.32;0.84;2.13;2.48;6.06;0.410;1.26;3.19;0.394;0.94;1.19;0.784
Tyson Chandler;2015-2016;REG;Suns;66;24.51;7.15;2.65;6.08;8.73;0.98;0.55;0.67;1.41;2.20;2.77;4.76;0.583;0.00;0.02;0.000;1.61;2.59;0.620
Aaron Brooks;2015-2016;REG;Bulls;69;16.05;7.12;0.30;1.16;1.46;2.61;0.43;0.14;1.19;1.91;2.72;6.81;0.400;0.96;2.68;0.357;0.71;0.93;0.766
Marreese Speights;2015-2016;REG;Warriors;72;11.56;7.11;1.07;2.25;3.32;0.85;0.26;0.47;0.92;1.63;2.74;6.33;0.432;0.33;0.86;0.387;1.31;1.58;0.825
David West;2015-2016;REG;Spurs;78;18.00;7.10;0.92;3.04;3.96;1.83;0.56;0.71;0.86;1.82;3.13;5.74;0.545;0.04;0.09;0.429;0.81;1.03;0.788
Clint Capela;2015-2016;REG;Rockets;77;19.10;7.04;2.52;3.90;6.42;0.61;0.77;1.19;0.78;2.47;3.00;5.16;0.582;0.00;0.01;0.000;1.04;2.74;0.379
Bobby Portis;2015-2016;REG;Bulls;62;17.78;7.03;1.98;3.45;5.44;0.84;0.40;0.35;0.89;1.61;3.00;7.02;0.428;0.26;0.84;0.308;0.77;1.06;0.727
Andre Iguodala;2015-2016;REG;Warriors;65;26.64;7.03;0.80;3.25;4.05;3.37;1.12;0.29;1.22;1.57;2.71;5.66;0.478;0.83;2.37;0.351;0.78;1.28;0.614
Willie Cauley-Stein;2015-2016;REG;Kings;66;21.39;7.02;2.03;3.30;5.33;0.56;0.73;1.00;0.70;2.21;2.89;5.14;0.563;0.00;0.03;0.000;1.23;1.89;0.648
John Henson;2015-2016;REG;Bucks;57;16.83;6.96;1.53;2.35;3.88;0.95;0.32;1.91;1.12;2.30;2.88;5.11;0.564;0.00;0.02;0.000;1.21;2.05;0.590
Luke Babbitt;2015-2016;REG;Pelicans;47;17.98;6.96;0.53;2.62;3.15;1.13;0.23;0.15;0.49;1.91;2.60;6.15;0.422;0.94;2.32;0.404;0.83;1.06;0.780
Festus Ezeli;2015-2016;REG;Warriors;46;16.74;6.96;2.04;3.61;5.65;0.70;0.39;1.09;0.83;2.04;2.72;4.96;0.548;0.00;0.00;0.000;1.52;2.87;0.530
Donald Sloan;2015-2016;REG;Nets;61;21.60;6.95;0.28;2.56;2.84;4.39;0.52;0.07;1.31;1.20;2.52;5.74;0.440;0.62;1.62;0.384;1.28;1.70;0.750
Brandan Wright;2015-2016;REG;Grizzlies;12;17.68;6.92;1.17;2.42;3.58;0.50;0.42;1.25;0.83;1.75;2.92;4.33;0.673;0.00;0.00;0.000;1.08;2.00;0.542
Brandon Jennings;2015-2016;REG;Pistons, Magic;48;18.07;6.92;0.33;1.67;2.00;3.56;0.60;0.15;1.19;1.19;2.33;6.31;0.370;1.06;3.23;0.329;1.19;1.63;0.731
Patrick Patterson;2015-2016;REG;Raptors;79;25.56;6.87;0.97;3.33;4.30;1.19;0.67;0.41;0.82;1.62;2.58;6.24;0.414;1.34;3.71;0.362;0.37;0.43;0.853
Wesley Johnson;2015-2016;REG;Clippers;80;20.82;6.86;0.46;2.64;3.10;0.61;1.11;0.70;0.68;2.16;2.60;6.44;0.404;1.29;3.86;0.333;0.38;0.58;0.652
Andrew Nicholson;2015-2016;REG;Magic;56;14.69;6.86;0.61;2.98;3.59;0.45;0.18;0.39;0.73;1.23;2.61;5.52;0.472;0.73;2.02;0.363;0.91;1.16;0.785
Seth Curry;2015-2016;REG;Kings;44;15.72;6.80;0.20;1.16;1.36;1.52;0.50;0.07;0.82;0.93;2.32;5.09;0.455;1.14;2.52;0.450;1.02;1.23;0.833
Kosta Koufos;2015-2016;REG;Kings;78;19.01;6.76;2.17;3.26;5.42;0.42;0.51;0.90;0.62;2.37;3.01;5.68;0.530;0.00;0.00;0.000;0.73;1.33;0.548
Andrea Bargnani;2015-2016;REG;Nets;46;13.78;6.61;0.61;1.50;2.11;0.39;0.09;0.20;0.57;1.33;2.76;6.04;0.457;0.07;0.33;0.200;1.02;1.24;0.825
Vince Carter;2015-2016;REG;Grizzlies;60;16.76;6.58;0.52;1.92;2.43;0.93;0.63;0.27;0.58;1.68;2.22;5.72;0.388;0.98;2.82;0.349;1.17;1.40;0.833
Josh Richardson;2015-2016;REG;Heat;52;21.29;6.56;0.40;1.65;2.06;1.40;0.69;0.48;0.67;2.06;2.37;5.23;0.452;1.02;2.21;0.461;0.81;1.21;0.667
Henry Sims;2015-2016;REG;Nets;14;18.79;6.50;1.50;3.64;5.14;0.64;0.64;0.93;0.86;2.64;2.36;5.50;0.429;0.00;0.07;0.000;1.79;2.14;0.833
Ed Davis;2015-2016;REG;Trail Blazers;81;20.80;6.49;2.77;4.63;7.40;1.09;0.70;0.89;0.79;2.49;2.54;4.16;0.611;0.00;0.00;0.000;1.41;2.52;0.559
Kris Humphries;2015-2016;REG;Wizards, Suns, Hawks;53;15.75;6.47;1.08;3.04;4.11;0.68;0.30;0.45;0.72;1.77;2.28;5.57;0.410;0.64;2.04;0.315;1.26;1.58;0.798
Justise Winslow;2015-2016;REG;Heat;78;28.62;6.46;1.04;4.13;5.17;1.50;0.87;0.33;1.22;2.36;2.51;5.94;0.423;0.41;1.49;0.276;1.03;1.50;0.684
Tim Hardaway Jr.;2015-2016;REG;Hawks;51;16.94;6.39;0.14;1.53;1.67;1.00;0.41;0.14;0.45;0.94;2.24;5.18;0.432;0.94;2.76;0.340;0.98;1.10;0.893
Maurice Harkless;2015-2016;REG;Trail Blazers;78;18.68;6.38;1.29;2.29;3.59;0.86;0.63;0.45;0.79;1.59;2.50;5.27;0.474;0.50;1.79;0.279;0.88;1.42;0.622
Boris Diaw;2015-2016;REG;Spurs;76;18.23;6.38;0.76;2.29;3.05;2.32;0.34;0.28;1.28;1.34;2.66;5.04;0.527;0.33;0.91;0.362;0.74;1.00;0.737
Thabo Sefolosha;2015-2016;REG;Hawks;75;23.36;6.37;0.69;3.72;4.41;1.43;1.12;0.49;0.91;1.45;2.49;4.97;0.501;0.56;1.67;0.336;0.83;1.32;0.626
Leandro Barbosa;2015-2016;REG;Warriors;68;15.87;6.37;0.41;1.31;1.72;1.21;0.65;0.15;0.78;1.57;2.51;5.44;0.462;0.57;1.63;0.351;0.76;0.91;0.839
Aron Baynes;2015-2016;REG;Pistons;81;15.22;6.35;1.73;3.01;4.74;0.63;0.26;0.64;0.83;1.86;2.40;4.74;0.505;0.00;0.02;0.000;1.56;2.04;0.764
Shaun Livingston;2015-2016;REG;Warriors;78;19.48;6.26;0.54;1.64;2.18;3.05;0.73;0.35;1.00;1.79;2.60;4.86;0.536;0.03;0.15;0.166;1.03;1.19;0.860
Timofey Mozgov;2015-2016;REG;Cavaliers;76;17.44;6.25;1.45;3.00;4.45;0.43;0.29;0.75;0.93;2.09;2.67;4.72;0.565;0.01;0.09;0.143;0.89;1.25;0.716
Donatas Motiejunas;2015-2016;REG;Rockets, Pistons;37;14.77;6.22;1.00;1.92;2.92;1.11;0.46;0.14;1.19;1.86;2.43;5.54;0.439;0.43;1.54;0.281;0.92;1.43;0.642
PJ Hairston;2015-2016;REG;Hornets, Grizzlies;66;19.90;6.21;0.38;2.26;2.64;0.59;0.48;0.17;0.62;2.08;2.20;6.18;0.355;1.06;3.65;0.290;0.76;0.97;0.781
Mike Scott;2015-2016;REG;Hawks;75;15.37;6.19;0.71;2.04;2.75;1.04;0.33;0.23;0.56;1.36;2.35;5.01;0.468;0.83;2.11;0.392;0.67;0.84;0.794
Paul Pierce;2015-2016;REG;Clippers;68;18.10;6.13;0.18;2.56;2.74;1.04;0.49;0.25;0.85;1.90;2.12;5.84;0.363;1.10;3.56;0.310;0.79;0.97;0.818
Trey Lyles;2015-2016;REG;Jazz;80;17.28;6.10;0.74;3.00;3.74;0.78;0.33;0.23;0.81;1.43;2.39;5.45;0.438;0.61;1.59;0.386;0.71;1.03;0.695
TJ McConnell;2015-2016;REG;76ers;81;19.83;6.09;0.53;2.56;3.09;4.53;1.17;0.12;1.73;1.41;2.69;5.73;0.470;0.38;1.10;0.348;0.32;0.51;0.634
