Player;Season;Season Type;Team;Games;Min;Pts;OReb;Dreb;Reb;Ast;Stl;Blk;TO;PF;FGM;FGA;FG%;3PTM;3PTA;3PT%;FTM;FTA;FT%
Chris Duhon;2008-2009;REG;Knicks;79;36.79;11.14;0.57;2.54;3.11;7.16;0.91;0.09;2.80;1.59;3.63;8.62;0.421;1.61;4.11;0.391;2.27;2.65;0.856
Jason Thompson;2008-2009;REG;Kings;82;28.09;11.10;2.85;4.54;7.39;1.13;0.56;0.72;1.78;3.83;4.34;8.74;0.497;0.00;0.10;0.000;2.41;3.49;0.692
Kevin Love;2008-2009;REG;Timberwolves;81;25.28;11.10;3.38;5.68;9.06;1.04;0.43;0.62;1.46;2.53;3.90;8.49;0.459;0.02;0.23;0.105;3.27;4.15;0.789
Steve Blake;2008-2009;REG;Trail Blazers;69;31.71;10.97;0.41;2.10;2.51;5.04;1.00;0.06;1.57;1.83;4.01;9.38;0.428;2.03;4.75;0.427;0.91;1.09;0.840
Beno Udrih;2008-2009;REG;Kings;73;31.10;10.96;0.63;2.38;3.01;4.68;1.11;0.16;2.16;2.63;4.40;9.53;0.461;0.48;1.55;0.310;1.68;2.05;0.820
Mike Conley;2008-2009;REG;Grizzlies;82;30.59;10.91;0.30;3.06;3.37;4.32;1.10;0.10;1.74;1.78;3.94;8.90;0.442;1.07;2.65;0.406;1.96;2.40;0.817
Nick Young;2008-2009;REG;Wizards;82;22.40;10.88;0.38;1.45;1.83;1.16;0.48;0.24;1.12;1.71;4.10;9.22;0.444;0.68;2.00;0.341;2.00;2.35;0.850
Tyrus Thomas;2008-2009;REG;Bulls;79;27.53;10.85;1.87;4.56;6.43;0.97;1.15;1.91;1.63;2.78;3.90;8.65;0.451;0.04;0.11;0.334;3.01;3.85;0.783
Anthony Parker;2008-2009;REG;Raptors;80;32.96;10.71;0.56;3.40;3.96;3.36;1.25;0.19;1.43;1.81;4.01;9.43;0.426;1.18;3.01;0.390;1.51;1.81;0.834
Udonis Haslem;2008-2009;REG;Heat;75;34.14;10.59;2.25;5.99;8.24;1.13;0.57;0.33;1.09;2.72;4.44;8.57;0.518;0.00;0.00;0.000;1.71;2.27;0.753
Rudy Fernandez;2008-2009;REG;Trail Blazers;78;25.55;10.45;0.60;2.05;2.65;2.04;0.88;0.15;1.10;1.42;3.44;8.08;0.425;2.04;5.10;0.400;1.54;1.83;0.839
Marcus Camby;2008-2009;REG;Clippers;62;31.05;10.34;2.60;8.53;11.13;2.05;0.82;2.13;1.50;2.08;4.10;8.00;0.512;0.02;0.06;0.250;2.13;2.94;0.725
Matt Barnes;2008-2009;REG;Suns;77;27.04;10.23;1.03;4.44;5.47;2.75;0.68;0.34;1.69;2.71;3.70;8.75;0.423;1.52;4.43;0.343;1.31;1.77;0.743
Quentin Richardson;2008-2009;REG;Knicks;72;26.31;10.18;0.99;3.44;4.43;1.63;0.65;0.10;1.03;1.83;3.64;9.26;0.393;1.67;4.57;0.365;1.24;1.63;0.761
Anthony Morrow;2008-2009;REG;Warriors;67;22.62;10.09;1.16;1.81;2.97;1.19;0.54;0.18;0.78;1.94;3.81;7.97;0.478;1.28;2.75;0.467;1.19;1.37;0.870
Craig Smith;2008-2009;REG;Timberwolves;74;19.73;10.08;1.32;2.51;3.84;1.07;0.42;0.26;1.42;2.49;3.91;6.95;0.562;0.00;0.01;0.000;2.27;3.35;0.677
Andray Blatche;2008-2009;REG;Wizards;71;23.98;10.04;1.77;3.55;5.32;1.66;0.75;1.04;1.65;2.97;4.18;8.87;0.471;0.07;0.30;0.238;1.61;2.28;0.704
Mario Chalmers;2008-2009;REG;Heat;82;32.03;9.98;0.45;2.33;2.78;4.91;1.95;0.10;2.01;2.93;3.39;8.07;0.420;1.39;3.79;0.367;1.80;2.35;0.767
Derek Fisher;2008-2009;REG;Lakers;82;29.77;9.93;0.30;1.99;2.29;3.18;1.16;0.07;0.88;2.28;3.56;8.39;0.424;1.46;3.68;0.397;1.34;1.59;0.846
Linas Kleiza;2008-2009;REG;Nuggets;82;22.24;9.91;1.12;2.87;3.99;0.78;0.38;0.17;1.00;1.89;3.52;7.88;0.447;1.06;3.26;0.326;1.80;2.49;0.726
Mike Miller;2008-2009;REG;Timberwolves;73;32.28;9.89;1.00;5.62;6.62;4.47;0.41;0.42;1.99;1.90;3.62;7.51;0.482;1.16;3.08;0.378;1.49;2.04;0.732
Kirk Hinrich;2008-2009;REG;Bulls;51;26.24;9.86;0.31;2.10;2.41;3.86;1.29;0.37;1.71;2.47;3.59;8.22;0.437;1.35;3.31;0.408;1.33;1.69;0.791
Sebastian Telfair;2008-2009;REG;Timberwolves;75;27.92;9.84;0.43;1.27;1.69;4.57;0.97;0.16;1.95;2.45;3.56;9.29;0.383;0.97;2.81;0.346;1.75;2.13;0.819
Keyon Dooling;2008-2009;REG;Nets;77;26.93;9.71;0.31;1.70;2.01;3.51;0.92;0.10;1.36;1.75;3.39;7.77;0.436;1.29;3.05;0.421;1.65;2.00;0.825
Michael Finley;2008-2009;REG;Spurs;81;28.84;9.68;0.32;3.01;3.33;1.41;0.46;0.21;0.75;1.01;3.72;8.51;0.437;1.62;3.94;0.411;0.63;0.77;0.823
Von Wafer;2008-2009;REG;Rockets;63;19.44;9.68;0.30;1.49;1.79;1.13;0.63;0.13;0.94;1.13;3.63;8.13;0.447;1.02;2.60;0.390;1.40;1.86;0.752
Brendan Haywood;2008-2009;REG;Wizards;6;29.23;9.67;2.17;5.17;7.33;1.33;0.67;2.50;1.50;2.33;4.00;8.33;0.480;0.00;0.00;0.000;1.67;3.50;0.476
Nenad Krstic;2008-2009;REG;Thunder;46;24.81;9.67;1.85;3.65;5.50;0.63;0.46;1.07;0.98;2.48;4.15;8.85;0.469;0.00;0.00;0.000;1.37;1.72;0.797
Antonio McDyess;2008-2009;REG;Pistons;62;30.10;9.61;2.98;6.81;9.79;1.34;0.66;0.81;0.82;3.08;4.32;8.47;0.510;0.00;0.00;0.000;0.97;1.39;0.698
Luke Ridnour;2008-2009;REG;Bucks;72;28.24;9.56;0.46;2.57;3.03;5.07;1.28;0.22;1.78;2.78;3.47;8.63;0.403;0.76;2.18;0.350;1.85;2.13;0.869
Rashad McCants;2008-2009;REG;Timberwolves, Kings;58;18.97;9.55;0.36;1.53;1.90;1.17;0.81;0.24;1.10;1.78;3.31;8.41;0.393;1.09;3.26;0.333;1.84;2.43;0.759
CJ Watson;2008-2009;REG;Warriors;77;24.45;9.48;0.51;1.99;2.49;2.68;1.25;0.05;1.19;1.78;3.34;7.30;0.457;0.62;1.56;0.400;2.18;2.51;0.870
Mickael Pietrus;2008-2009;REG;Magic;54;24.61;9.44;0.81;2.44;3.26;1.20;0.57;0.44;1.04;2.33;3.26;7.89;0.413;1.48;4.13;0.359;1.44;2.04;0.709
Carl Landry;2008-2009;REG;Rockets;69;21.26;9.25;1.80;3.17;4.97;0.57;0.38;0.45;0.99;2.41;3.48;6.06;0.574;0.01;0.04;0.333;2.28;2.80;0.813
Daequan Cook;2008-2009;REG;Heat;75;24.44;9.15;0.25;2.27;2.52;0.95;0.52;0.13;0.56;1.67;3.23;8.60;0.375;2.04;5.27;0.387;0.65;0.75;0.875
CJ Miles;2008-2009;REG;Jazz;72;22.54;9.13;0.63;1.69;2.32;1.49;0.64;0.21;0.89;2.60;3.58;7.81;0.459;0.88;2.49;0.352;1.08;1.24;0.876
Kyle Korver;2008-2009;REG;Jazz;78;24.02;9.04;0.45;2.86;3.31;1.76;0.60;0.38;1.15;2.18;3.14;7.18;0.437;1.32;3.42;0.386;1.44;1.63;0.882
Jason Kidd;2008-2009;REG;Mavericks;81;35.63;9.02;1.05;5.12;6.17;8.67;1.98;0.48;2.28;2.07;3.17;7.63;0.416;1.62;3.99;0.406;1.06;1.30;0.819
James Posey;2008-2009;REG;Hornets;75;28.53;8.91;0.51;4.32;4.83;1.09;0.77;0.28;1.05;2.88;2.88;6.99;0.412;1.55;4.19;0.369;1.60;1.95;0.822
Trevor Ariza;2008-2009;REG;Lakers;82;24.38;8.89;1.35;2.94;4.29;1.77;1.67;0.29;1.06;2.02;3.34;7.27;0.460;0.74;2.33;0.319;1.46;2.06;0.710
Marco Belinelli;2008-2009;REG;Warriors;42;21.00;8.86;0.24;1.45;1.69;2.10;0.86;0.02;1.40;1.74;3.33;7.55;0.442;1.24;3.12;0.397;0.95;1.24;0.769
DJ White;2008-2009;REG;Thunder;7;18.50;8.86;1.43;3.14;4.57;0.86;0.43;0.71;0.43;1.43;3.71;7.14;0.520;0.00;0.00;0.000;1.43;1.86;0.769
Greg Oden;2008-2009;REG;Trail Blazers;61;21.54;8.85;2.77;4.18;6.95;0.51;0.41;1.13;1.43;3.90;3.25;5.75;0.564;0.00;0.00;0.000;2.36;3.70;0.637
Tyson Chandler;2008-2009;REG;Hornets;45;32.11;8.82;3.62;5.11;8.73;0.49;0.33;1.24;1.56;3.20;3.56;6.29;0.565;0.00;0.00;0.000;1.71;2.96;0.579
Mike James;2008-2009;REG;Hornets, Wizards;61;27.02;8.70;0.41;1.77;2.18;3.30;0.72;0.10;1.54;1.77;3.23;8.43;0.383;1.13;3.02;0.375;1.11;1.34;0.829
Jarvis Hayes;2008-2009;REG;Nets;74;24.76;8.70;0.36;3.24;3.61;0.73;0.70;0.09;0.66;2.19;3.47;7.80;0.445;1.27;3.30;0.385;0.49;0.70;0.692
Yi Jianlian;2008-2009;REG;Nets;61;23.30;8.61;1.10;4.25;5.34;0.98;0.48;0.59;1.15;2.57;3.13;8.20;0.382;0.79;2.30;0.343;1.56;2.02;0.772
Anderson Varejao;2008-2009;REG;Cavaliers;81;28.46;8.57;2.05;5.12;7.17;1.00;0.93;0.81;0.99;2.95;3.33;6.22;0.536;0.00;0.02;0.000;1.90;3.09;0.616
Eddie House;2008-2009;REG;Celtics;81;18.26;8.53;0.14;1.80;1.94;1.14;0.75;0.09;0.68;1.40;3.07;6.91;0.445;1.86;4.20;0.444;0.52;0.65;0.792
Kendrick Perkins;2008-2009;REG;Celtics;76;29.65;8.53;2.68;5.46;8.14;1.26;0.29;1.97;2.17;3.33;3.63;6.29;0.577;0.00;0.03;0.000;1.26;2.11;0.600
Tim Thomas;2008-2009;REG;Clippers, Knicks, Bulls;64;19.48;8.52;0.66;2.48;3.14;1.06;0.48;0.17;1.09;2.25;2.95;6.84;0.432;1.22;2.95;0.413;1.39;1.89;0.736
Brandon Bass;2008-2009;REG;Mavericks;81;19.44;8.47;1.59;2.94;4.53;0.53;0.33;0.68;1.06;1.73;3.11;6.27;0.496;0.00;0.07;0.000;2.25;2.59;0.867
Willie Green;2008-2009;REG;76ers;81;22.56;8.46;0.36;1.20;1.56;1.95;0.65;0.16;0.79;1.90;3.53;8.12;0.435;0.63;1.99;0.317;0.77;1.05;0.729
Courtney Lee;2008-2009;REG;Magic;77;25.18;8.39;0.23;2.08;2.31;1.18;0.99;0.18;0.90;2.04;3.16;7.01;0.450;1.06;2.64;0.404;1.01;1.22;0.830
Charlie Bell;2008-2009;REG;Bucks;70;25.47;8.39;0.46;1.46;1.91;2.16;0.71;0.10;1.09;1.97;3.10;7.49;0.414;1.24;3.43;0.363;0.94;1.14;0.825
Brandan Wright;2008-2009;REG;Warriors;39;17.65;8.28;1.59;2.44;4.03;0.54;0.56;0.95;0.59;1.90;3.33;6.31;0.528;0.00;0.10;0.000;1.62;2.18;0.741
Nick Collison;2008-2009;REG;Thunder;71;25.79;8.23;2.55;4.34;6.89;0.93;0.72;0.70;1.03;3.37;3.42;6.03;0.568;0.00;0.03;0.000;1.38;1.92;0.721
Matt Bonner;2008-2009;REG;Spurs;81;23.80;8.23;1.20;3.57;4.77;1.01;0.58;0.32;0.46;2.35;3.28;6.62;0.496;1.46;3.31;0.440;0.21;0.28;0.739
Jason Kapono;2008-2009;REG;Raptors;80;22.89;8.18;0.33;1.71;2.04;1.31;0.28;0.04;0.88;1.80;3.26;7.55;0.432;1.23;2.86;0.428;0.43;0.53;0.810
Brandon Rush;2008-2009;REG;Pacers;75;24.04;8.13;0.45;2.65;3.11;0.88;0.51;0.49;1.00;1.71;3.24;7.67;0.423;1.04;2.79;0.373;0.61;0.88;0.697
Anthony Randolph;2008-2009;REG;Warriors;63;17.92;7.92;2.03;3.73;5.76;0.78;0.67;1.17;1.27;2.24;3.16;6.84;0.462;0.00;0.06;0.000;1.60;2.24;0.716
Bobby Simmons;2008-2009;REG;Nets;71;24.35;7.83;1.01;2.89;3.90;1.30;0.70;0.14;0.87;2.62;2.79;6.21;0.449;1.65;3.69;0.447;0.61;0.82;0.741
Jose Juan Barea;2008-2009;REG;Mavericks;79;20.26;7.81;0.46;1.78;2.24;3.41;0.47;0.06;1.33;1.53;3.11;7.05;0.442;0.70;1.95;0.357;0.89;1.18;0.753
Daniel Gibson;2008-2009;REG;Cavaliers;75;23.92;7.81;0.41;1.65;2.07;1.76;0.59;0.21;0.81;2.17;2.75;7.03;0.391;1.44;3.77;0.382;0.88;1.15;0.767
Tony Allen;2008-2009;REG;Celtics;46;19.29;7.80;0.48;1.78;2.26;1.43;1.17;0.50;1.67;2.13;2.98;6.17;0.482;0.13;0.59;0.222;1.72;2.37;0.725
Marreese Speights;2008-2009;REG;76ers;79;15.97;7.70;1.56;2.15;3.71;0.38;0.34;0.71;0.58;2.29;3.19;6.35;0.502;0.03;0.10;0.250;1.29;1.67;0.773
Leon Powe;2008-2009;REG;Celtics;70;17.53;7.69;2.07;2.86;4.93;0.66;0.34;0.54;1.09;2.74;2.53;4.83;0.524;0.00;0.00;0.000;2.63;3.81;0.689
Joey Graham;2008-2009;REG;Raptors;78;19.75;7.65;1.22;2.53;3.74;0.62;0.45;0.15;0.95;2.45;2.96;6.15;0.481;0.04;0.21;0.188;1.69;2.05;0.825
Kyle Lowry;2008-2009;REG;Grizzlies, Rockets;77;21.80;7.58;0.34;2.12;2.45;3.57;0.90;0.22;1.52;1.90;2.45;5.64;0.435;0.32;1.27;0.255;2.35;2.94;0.801
Desmond Mason;2008-2009;REG;Thunder;39;27.29;7.54;1.05;2.97;4.03;1.18;0.38;0.77;1.44;2.46;3.18;7.31;0.435;0.00;0.08;0.000;1.18;2.18;0.541
Bobby Jackson;2008-2009;REG;Kings;71;20.90;7.49;0.59;2.23;2.82;2.01;0.87;0.06;0.93;1.41;2.72;6.83;0.398;0.85;2.77;0.305;1.21;1.42;0.852
Ryan Anderson;2008-2009;REG;Nets;66;19.88;7.38;1.58;3.14;4.71;0.79;0.67;0.30;0.95;2.38;2.42;6.17;0.393;1.05;2.86;0.365;1.48;1.76;0.845
Darius Songaila;2008-2009;REG;Wizards;77;19.77;7.35;0.97;1.97;2.95;1.22;0.83;0.26;0.96;2.60;3.16;5.94;0.532;0.00;0.01;0.000;1.04;1.17;0.889
Antoine Wright;2008-2009;REG;Mavericks;65;23.88;7.29;0.48;1.62;2.09;1.18;0.71;0.42;0.83;2.65;2.75;6.63;0.415;0.69;2.29;0.302;1.09;1.46;0.747
Fred Jones;2008-2009;REG;Clippers;52;28.75;7.27;0.44;1.98;2.42;3.62;1.02;0.21;1.27;2.15;2.48;6.10;0.407;1.04;2.83;0.367;1.27;1.56;0.815
Shane Battier;2008-2009;REG;Rockets;60;33.85;7.27;0.87;3.88;4.75;2.28;0.80;0.90;0.82;1.90;2.42;5.90;0.410;1.52;3.95;0.384;0.92;1.12;0.821
Luc Mbah a Moute;2008-2009;REG;Bucks;82;25.78;7.24;2.30;3.63;5.94;1.06;1.06;0.55;1.22;2.49;2.77;5.99;0.462;0.00;0.05;0.000;1.71;2.34;0.729
Jamario Moon;2008-2009;REG;Raptors, Heat;80;25.85;7.21;0.73;3.84;4.56;1.19;1.08;0.75;0.54;1.66;2.78;5.93;0.468;0.81;2.29;0.355;0.85;1.00;0.850
Chris Wilcox;2008-2009;REG;Thunder, Knicks, Hornets;62;16.93;7.21;1.55;2.92;4.47;0.76;0.42;0.26;1.21;2.21;2.97;5.97;0.497;0.00;0.06;0.000;1.27;2.26;0.564
Will Bynum;2008-2009;REG;Pistons;57;14.08;7.19;0.33;0.98;1.32;2.75;0.60;0.04;1.33;1.49;2.74;6.00;0.456;0.05;0.33;0.158;1.67;2.09;0.798
Maurice Evans;2008-2009;REG;Hawks;80;23.00;7.18;1.10;1.94;3.04;0.68;0.63;0.13;0.54;2.04;2.60;6.03;0.432;1.23;3.10;0.395;0.75;0.91;0.822
Rodney Carney;2008-2009;REG;Timberwolves;67;17.89;7.18;0.54;1.34;1.88;0.39;0.67;0.43;0.64;1.40;2.63;6.31;0.416;1.18;3.37;0.350;0.75;0.99;0.758
Roy Hibbert;2008-2009;REG;Pacers;70;14.41;7.06;1.64;1.83;3.47;0.70;0.29;1.09;0.79;3.07;2.83;6.00;0.471;0.00;0.00;0.000;1.40;2.10;0.667
Wally Szczerbiak;2008-2009;REG;Cavaliers;74;20.62;6.99;0.58;2.55;3.14;1.11;0.38;0.14;0.74;1.76;2.42;5.38;0.450;0.93;2.27;0.411;1.22;1.43;0.849
Glen Davis;2008-2009;REG;Celtics;76;21.54;6.97;1.59;2.37;3.96;0.91;0.70;0.25;0.93;3.03;2.62;5.92;0.442;0.03;0.07;0.400;1.71;2.34;0.730
Steve Novak;2008-2009;REG;Clippers;71;16.35;6.93;0.27;1.49;1.76;0.56;0.28;0.07;0.32;1.00;2.48;5.58;0.444;1.68;4.03;0.416;0.30;0.32;0.913
Vladimir Radmanovic;2008-2009;REG;Lakers, Bobcats;78;18.52;6.92;0.58;2.27;2.85;1.04;0.59;0.19;1.26;1.42;2.51;5.97;0.421;1.35;3.36;0.401;0.55;0.74;0.741
Rasho Nesterovic;2008-2009;REG;Pacers;70;17.35;6.76;1.33;2.10;3.43;1.56;0.43;0.54;0.90;2.44;3.20;6.24;0.513;0.00;0.01;0.000;0.36;0.46;0.781
Joakim Noah;2008-2009;REG;Bulls;80;24.23;6.71;3.05;4.53;7.58;1.33;0.61;1.38;1.03;2.98;2.59;4.65;0.556;0.00;0.01;0.000;1.54;2.28;0.676
Earl Watson;2008-2009;REG;Thunder;68;26.12;6.59;0.53;2.16;2.69;5.75;0.74;0.16;2.29;2.01;2.56;6.66;0.384;0.29;1.25;0.235;1.18;1.56;0.755
DeShawn Stevenson;2008-2009;REG;Wizards;32;27.69;6.59;0.34;2.03;2.38;3.06;0.66;0.06;1.00;1.34;2.25;7.22;0.312;1.09;4.03;0.271;1.00;1.88;0.533
Joe Smith;2008-2009;REG;Thunder, Hornets, Cavaliers;57;19.33;6.56;1.56;3.05;4.61;0.72;0.30;0.70;0.44;2.14;2.74;5.84;0.468;0.05;0.12;0.428;1.04;1.44;0.720
JaVale McGee;2008-2009;REG;Wizards;75;15.23;6.52;1.60;2.32;3.92;0.31;0.44;1.00;0.81;2.07;2.55;5.16;0.494;0.00;0.00;0.000;1.43;2.16;0.661
Ricky Davis;2008-2009;REG;Clippers;36;21.81;6.44;0.25;1.42;1.67;2.28;0.53;0.14;1.08;1.75;2.31;6.81;0.339;0.97;3.08;0.315;0.86;1.00;0.861
Jordan Farmar;2008-2009;REG;Lakers;65;18.34;6.40;0.34;1.46;1.80;2.38;0.88;0.15;1.34;1.62;2.48;6.34;0.391;0.75;2.25;0.336;0.69;1.18;0.584
Samuel Dalembert;2008-2009;REG;76ers;82;24.83;6.38;2.61;5.94;8.55;0.22;0.40;1.78;1.43;3.02;2.63;5.29;0.498;0.00;0.02;0.000;1.11;1.51;0.734
Chris Andersen;2008-2009;REG;Nuggets;71;20.56;6.37;2.30;3.93;6.23;0.44;0.58;2.46;0.97;2.45;2.25;4.11;0.548;0.03;0.14;0.200;1.83;2.55;0.718
Zaza Pachulia;2008-2009;REG;Hawks;77;19.13;6.25;2.25;3.42;5.66;0.74;0.45;0.34;1.18;2.70;2.06;4.16;0.497;0.00;0.04;0.000;2.12;2.99;0.709
Corey Brewer;2008-2009;REG;Timberwolves;15;20.47;6.20;1.20;2.07;3.27;1.67;1.00;0.20;0.87;2.47;2.47;6.00;0.411;0.33;0.80;0.417;0.93;1.27;0.737
Jeff Foster;2008-2009;REG;Pacers;74;24.70;6.11;2.91;3.96;6.86;1.76;0.72;0.66;1.19;3.09;2.39;4.77;0.501;0.03;0.09;0.285;1.30;1.97;0.658
Danilo Gallinari;2008-2009;REG;Knicks;28;14.70;6.07;0.46;1.50;1.96;0.54;0.50;0.14;0.54;1.71;2.00;4.46;0.448;1.14;2.57;0.444;0.93;0.96;0.963
JJ Redick;2008-2009;REG;Magic;64;17.35;5.97;0.13;1.58;1.70;1.14;0.33;0.02;0.84;1.13;1.83;4.67;0.391;1.05;2.80;0.374;1.27;1.45;0.871
Ronny Turiaf;2008-2009;REG;Warriors;79;21.46;5.95;1.11;3.44;4.56;2.10;0.43;2.13;0.89;3.08;2.35;4.63;0.508;0.00;0.04;0.000;1.24;1.57;0.790
Shaun Livingston;2008-2009;REG;Heat, Thunder;12;19.28;5.92;0.25;2.08;2.33;1.67;0.58;0.17;0.75;1.00;2.58;5.00;0.517;0.00;0.00;0.000;0.75;0.83;0.900
Thabo Sefolosha;2008-2009;REG;Bulls, Thunder;66;22.02;5.89;0.82;2.85;3.67;1.68;1.14;0.68;0.97;1.58;2.30;5.41;0.426;0.36;1.32;0.276;0.92;1.11;0.836
Jason Maxiell;2008-2009;REG;Pistons;78;18.05;5.79;2.17;1.99;4.15;0.31;0.32;0.81;0.58;2.01;2.36;4.10;0.575;0.00;0.01;0.000;1.08;2.03;0.532
Sasha Vujacic;2008-2009;REG;Lakers;80;16.15;5.76;0.24;1.45;1.69;1.41;0.96;0.09;0.44;1.93;1.94;5.01;0.387;1.01;2.79;0.363;0.88;0.95;0.921
George Hill;2008-2009;REG;Spurs;77;16.49;5.69;0.39;1.66;2.05;1.77;0.58;0.27;0.96;1.95;1.95;4.83;0.403;0.31;0.95;0.329;1.48;1.90;0.781
Erick Dampier;2008-2009;REG;Mavericks;80;22.95;5.68;2.70;4.36;7.06;0.96;0.30;1.19;0.93;2.39;2.28;3.50;0.650;0.00;0.00;0.000;1.13;1.76;0.638
Mike Taylor;2008-2009;REG;Clippers;51;15.11;5.67;0.43;1.27;1.71;2.08;0.71;0.00;1.43;1.65;2.16;5.24;0.412;0.25;0.78;0.325;1.10;1.59;0.691
Keith Bogans;2008-2009;REG;Magic, Bucks;65;19.57;5.60;0.48;2.63;3.11;0.98;0.66;0.06;0.63;1.62;1.83;4.98;0.367;1.14;3.35;0.339;0.80;0.88;0.912
Darrell Arthur;2008-2009;REG;Grizzlies;76;19.26;5.55;1.42;3.13;4.55;0.57;0.68;0.68;0.62;2.71;2.51;5.74;0.438;0.00;0.03;0.000;0.53;0.79;0.667
Jared Dudley;2008-2009;REG;Bobcats, Suns;68;17.00;5.47;1.21;1.81;3.01;0.82;0.84;0.12;0.63;1.54;2.00;4.19;0.477;0.43;1.09;0.392;1.04;1.54;0.676
Darko Milicic;2008-2009;REG;Grizzlies;61;16.96;5.46;1.36;2.97;4.33;0.56;0.36;0.84;0.79;2.20;2.25;4.36;0.515;0.00;0.00;0.000;0.97;1.72;0.562
Joel Przybilla;2008-2009;REG;Trail Blazers;82;23.81;5.46;2.49;6.26;8.74;0.33;0.41;1.18;0.95;2.62;2.05;3.28;0.625;0.00;0.01;0.000;1.37;2.06;0.663
Dahntay Jones;2008-2009;REG;Nuggets;79;18.05;5.43;0.73;1.39;2.13;0.99;0.62;0.24;0.86;2.52;1.95;4.25;0.458;0.14;0.22;0.647;1.39;1.91;0.728
Stephen Graham;2008-2009;REG;Pacers;52;13.16;5.42;0.40;1.44;1.85;0.63;0.19;0.08;0.87;1.58;2.04;4.92;0.414;0.38;1.27;0.303;0.96;1.19;0.806
Nicolas Batum;2008-2009;REG;Trail Blazers;79;18.40;5.39;1.06;1.72;2.78;0.94;0.63;0.51;0.63;1.76;2.04;4.57;0.446;0.78;2.13;0.369;0.53;0.66;0.808
Kyle Weaver;2008-2009;REG;Thunder;56;20.82;5.34;0.55;1.77;2.32;1.80;0.84;0.45;1.23;1.45;2.02;4.39;0.459;0.57;1.66;0.344;0.73;1.04;0.707
Damien Wilkins;2008-2009;REG;Thunder;41;15.51;5.32;0.49;1.22;1.71;0.90;0.54;0.17;0.90;1.34;1.88;5.20;0.361;0.66;1.76;0.375;0.90;1.12;0.804
Bobby Brown;2008-2009;REG;Kings, Timberwolves;68;13.70;5.31;0.21;0.56;0.76;1.72;0.31;0.04;0.93;1.40;2.07;5.29;0.392;0.66;1.91;0.346;0.50;0.63;0.791
Jared Jeffries;2008-2009;REG;Knicks;56;23.39;5.29;2.29;1.84;4.13;1.43;0.84;0.59;1.16;2.73;2.14;4.88;0.440;0.02;0.21;0.084;0.98;1.61;0.611
Anthony Carter;2008-2009;REG;Nuggets;78;22.90;5.28;0.51;2.12;2.63;4.67;1.23;0.17;1.99;1.82;2.14;4.95;0.433;0.27;1.13;0.239;0.73;1.00;0.731
Anthony Johnson;2008-2009;REG;Magic;80;18.52;5.26;0.36;1.48;1.84;2.50;0.58;0.06;1.03;1.39;1.93;4.76;0.404;0.65;1.66;0.391;0.76;1.01;0.753
Gerald Green;2008-2009;REG;Mavericks;38;9.88;5.24;0.37;1.05;1.42;0.39;0.26;0.13;0.87;1.34;2.08;4.74;0.439;0.37;1.21;0.304;0.71;0.84;0.844
Mardy Collins;2008-2009;REG;Knicks, Clippers;48;18.54;5.23;0.65;1.58;2.23;2.31;0.65;0.21;1.21;1.67;2.19;5.15;0.425;0.27;0.65;0.419;0.58;0.96;0.609
Juan Dixon;2008-2009;REG;Wizards;50;16.32;5.22;0.16;1.18;1.34;2.36;0.70;0.12;1.40;1.48;2.02;5.12;0.395;0.50;1.50;0.333;0.68;0.78;0.872
Devin Brown;2008-2009;REG;Hornets;63;13.80;5.21;0.49;1.40;1.89;0.86;0.51;0.08;0.86;1.29;1.76;4.97;0.355;0.44;1.54;0.289;1.24;1.59;0.780
Chris Quinn;2008-2009;REG;Heat;66;14.57;5.14;0.12;1.02;1.14;2.00;0.36;0.03;0.50;1.20;1.79;4.38;0.408;0.85;2.08;0.409;0.71;0.88;0.810
James Singleton;2008-2009;REG;Mavericks;62;14.26;5.06;1.44;2.60;4.03;0.27;0.42;0.45;0.58;1.77;1.89;3.56;0.529;0.21;0.65;0.325;1.08;1.26;0.859
Pops Mensah-Bonsu;2008-2009;REG;Spurs, Raptors;22;12.85;5.05;2.50;2.64;5.14;0.27;0.41;0.23;0.86;1.95;1.77;4.68;0.379;0.00;0.09;0.000;1.50;2.18;0.688
Javaris Crittenton;2008-2009;REG;Grizzlies, Wizards;63;18.64;5.03;0.90;1.73;2.63;2.38;0.63;0.10;1.30;1.60;2.08;4.52;0.460;0.03;0.24;0.133;0.84;1.46;0.576
Luke Walton;2008-2009;REG;Lakers;65;17.94;5.02;0.85;1.92;2.77;2.72;0.49;0.15;1.06;1.62;2.06;4.72;0.436;0.26;0.88;0.298;0.63;0.88;0.719
Renaldo Balkman;2008-2009;REG;Nuggets;53;14.71;4.98;1.62;2.21;3.83;0.64;0.89;0.43;0.66;1.85;2.08;3.72;0.558;0.04;0.13;0.285;0.79;1.23;0.646
Will Solomon;2008-2009;REG;Raptors, Kings;53;13.43;4.96;0.23;0.98;1.21;2.51;0.51;0.08;1.02;1.34;1.98;4.62;0.429;0.53;1.62;0.326;0.47;0.64;0.735
Chris Douglas-Roberts;2008-2009;REG;Nets;44;13.29;4.91;0.32;0.82;1.14;1.18;0.27;0.16;0.70;0.77;1.84;4.00;0.460;0.07;0.27;0.250;1.16;1.41;0.823
Arron Afflalo;2008-2009;REG;Pistons;74;16.68;4.91;0.41;1.41;1.81;0.59;0.38;0.18;0.58;1.95;1.77;4.05;0.437;0.58;1.45;0.402;0.78;0.96;0.817
