Player;Season;Season Type;Team;Games;Min;Pts;OReb;Dreb;Reb;Ast;Stl;Blk;TO;PF;FGM;FGA;FG%;3PTM;3PTA;3PT%;FTM;FTA;FT%
Udonis Haslem;2006-2007;REG;Heat;79;31.43;10.68;2.38;5.90;8.28;1.23;0.62;0.33;1.39;2.99;4.47;9.08;0.492;0.00;0.05;0.000;1.75;2.57;0.680
Bobby Jackson;2006-2007;REG;Hornets;56;23.75;10.57;0.75;2.43;3.18;2.52;0.89;0.11;1.39;1.75;3.64;9.25;0.394;0.96;2.95;0.327;2.32;3.00;0.774
Gerald Green;2006-2007;REG;Celtics;81;21.97;10.41;0.84;1.73;2.57;1.02;0.51;0.30;1.48;2.44;3.83;9.12;0.419;1.17;3.19;0.368;1.58;1.96;0.805
Troy Murphy;2006-2007;REG;Warriors, Pacers;68;27.24;10.26;1.47;4.62;6.09;1.85;0.68;0.62;1.15;2.88;3.91;8.54;0.458;0.85;2.16;0.395;1.59;2.13;0.745
Devin Harris;2006-2007;REG;Mavericks;80;26.02;10.16;0.56;1.89;2.45;3.70;1.20;0.26;1.83;3.03;3.65;7.41;0.492;0.18;0.63;0.280;2.69;3.26;0.824
Randy Foye;2006-2007;REG;Timberwolves;82;22.92;10.15;0.60;2.06;2.66;2.83;0.65;0.26;1.85;2.24;3.66;8.43;0.434;0.83;2.26;0.368;2.00;2.34;0.854
Shane Battier;2006-2007;REG;Rockets;82;36.45;10.11;0.82;3.30;4.12;2.13;0.96;0.73;0.88;2.32;3.56;7.98;0.446;1.91;4.55;0.421;1.07;1.38;0.779
Rasual Butler;2006-2007;REG;Hornets;81;27.44;10.10;0.52;2.64;3.16;0.78;0.49;0.67;0.83;1.83;3.88;9.73;0.398;1.65;4.48;0.369;0.69;1.07;0.644
Mike James;2006-2007;REG;Timberwolves;82;25.23;10.10;0.30;1.68;1.99;3.62;0.67;0.09;1.57;2.09;3.62;8.56;0.423;0.98;2.62;0.372;1.88;2.24;0.837
Nate Robinson;2006-2007;REG;Knicks;64;21.17;10.08;0.86;1.52;2.38;1.41;0.78;0.09;1.13;2.50;3.55;8.17;0.434;1.30;3.33;0.390;1.69;2.17;0.777
Derek Fisher;2006-2007;REG;Jazz;82;27.89;10.07;0.37;1.45;1.82;3.34;1.01;0.07;1.46;2.85;3.15;8.23;0.382;0.59;1.90;0.308;3.20;3.74;0.853
Chris Kaman;2006-2007;REG;Clippers;75;29.01;10.05;2.13;5.71;7.84;1.05;0.55;1.55;1.96;3.35;3.92;8.69;0.451;0.00;0.01;0.000;2.21;2.99;0.741
Shareef Abdur-Rahim;2006-2007;REG;Kings;80;25.18;9.91;1.53;3.45;4.98;1.36;0.66;0.50;1.45;3.04;3.88;8.18;0.474;0.04;0.25;0.150;2.13;2.93;0.726
Mikki Moore;2006-2007;REG;Nets;79;26.35;9.82;1.84;3.27;5.10;0.94;0.58;0.76;1.43;3.30;3.90;6.41;0.609;0.00;0.01;0.000;2.03;2.97;0.681
Matt Barnes;2006-2007;REG;Warriors;76;23.85;9.82;1.20;3.41;4.61;2.05;0.96;0.54;1.38;2.47;3.62;8.26;0.438;1.39;3.82;0.366;1.18;1.62;0.732
Boris Diaw;2006-2007;REG;Suns;73;31.06;9.71;1.25;3.10;4.34;4.82;0.38;0.52;2.11;2.42;4.19;7.79;0.538;0.21;0.62;0.333;1.12;1.64;0.683
Juwan Howard;2006-2007;REG;Rockets;80;26.53;9.66;1.73;4.15;5.88;1.64;0.36;0.10;1.40;2.56;3.86;8.31;0.465;0.00;0.00;0.000;1.94;2.35;0.824
Travis Outlaw;2006-2007;REG;Trail Blazers;67;22.87;9.63;0.97;2.27;3.24;0.78;0.91;1.10;0.99;2.24;3.67;8.46;0.434;0.15;0.55;0.270;2.13;2.70;0.790
Nick Collison;2006-2007;REG;SuperSonics;82;29.00;9.63;2.79;5.33;8.12;1.00;0.59;0.80;1.50;3.52;3.88;7.76;0.500;0.00;0.02;0.000;1.88;2.43;0.774
Juan Dixon;2006-2007;REG;Trail Blazers, Raptors;81;23.78;9.60;0.33;1.62;1.95;1.52;0.94;0.11;1.25;2.19;3.69;8.68;0.425;0.98;2.79;0.350;1.25;1.43;0.871
Andris Biedrins;2006-2007;REG;Warriors;82;29.05;9.55;3.06;6.23;9.29;1.07;0.82;1.66;1.45;3.71;4.24;7.09;0.599;0.00;0.00;0.000;1.06;2.04;0.521
Kenyon Martin;2006-2007;REG;Nuggets;2;31.30;9.50;3.00;7.00;10.00;0.50;0.00;0.00;2.50;5.00;4.00;8.00;0.500;0.00;0.50;0.000;1.50;6.00;0.250
Channing Frye;2006-2007;REG;Knicks;72;26.34;9.50;1.26;4.22;5.49;0.93;0.50;0.58;1.39;3.00;4.14;9.57;0.433;0.04;0.25;0.167;1.18;1.50;0.787
Tyson Chandler;2006-2007;REG;Hornets;73;34.59;9.45;4.38;8.00;12.38;0.90;0.51;1.77;1.73;3.34;4.00;6.41;0.624;0.00;0.01;0.000;1.45;2.75;0.527
Earl Watson;2006-2007;REG;SuperSonics;77;27.95;9.43;0.44;1.96;2.40;5.68;1.29;0.30;2.17;1.97;3.42;8.92;0.383;1.19;3.64;0.329;1.40;1.91;0.735
Shaun Livingston;2006-2007;REG;Clippers;54;29.84;9.31;1.04;2.37;3.41;5.07;1.09;0.54;2.00;2.50;3.85;8.31;0.463;0.09;0.30;0.313;1.52;2.15;0.707
Walter Herrmann;2006-2007;REG;Bobcats;48;19.49;9.21;0.58;2.31;2.90;0.54;0.35;0.15;0.67;1.58;3.63;6.88;0.527;1.10;2.40;0.461;0.85;1.10;0.774
Jannero Pargo;2006-2007;REG;Hornets;82;20.85;9.16;0.24;1.95;2.20;2.48;0.65;0.05;1.49;1.48;3.45;8.44;0.409;0.99;2.55;0.388;1.27;1.49;0.852
Bostjan Nachbar;2006-2007;REG;Nets;76;20.15;9.16;0.36;2.97;3.33;0.80;0.39;0.34;0.91;2.41;2.97;6.51;0.457;1.47;3.49;0.423;1.74;2.16;0.805
Corliss Williamson;2006-2007;REG;Kings;68;19.67;9.12;0.93;2.32;3.25;0.57;0.43;0.22;1.43;2.69;3.47;6.81;0.510;0.00;0.03;0.000;2.18;3.04;0.715
Brevin Knight;2006-2007;REG;Bobcats;45;28.28;9.07;0.31;2.24;2.56;6.58;1.49;0.07;2.11;2.51;3.38;8.07;0.419;0.02;0.40;0.056;2.29;2.84;0.805
Michael Finley;2006-2007;REG;Spurs;82;22.23;9.02;0.41;2.30;2.72;1.32;0.39;0.20;0.56;0.93;3.33;8.09;0.412;1.27;3.49;0.364;1.10;1.20;0.918
Brad Miller;2006-2007;REG;Kings;63;28.31;9.02;1.25;5.11;6.37;3.56;0.60;0.62;1.71;2.46;3.56;7.84;0.453;0.08;0.52;0.152;1.83;2.37;0.772
Sasha Pavlovic;2006-2007;REG;Cavaliers;67;22.90;9.01;0.34;2.01;2.36;1.57;0.82;0.25;1.52;2.16;3.31;7.31;0.453;0.90;2.21;0.405;1.49;1.88;0.794
LaMarcus Aldridge;2006-2007;REG;Trail Blazers;63;22.09;8.97;2.29;2.67;4.95;0.38;0.35;1.16;0.68;2.95;3.83;7.60;0.503;0.00;0.03;0.000;1.32;1.83;0.722
Morris Peterson;2006-2007;REG;Raptors;71;21.33;8.93;0.45;2.89;3.34;0.66;0.63;0.17;0.75;1.77;3.13;7.28;0.429;1.49;4.15;0.359;1.18;1.73;0.683
Trevor Ariza;2006-2007;REG;Magic;57;22.41;8.88;1.72;2.65;4.37;1.14;1.04;0.33;1.47;2.35;3.51;6.51;0.539;0.00;0.12;0.000;1.86;3.00;0.620
Damien Wilkins;2006-2007;REG;SuperSonics;82;24.85;8.83;1.06;1.73;2.79;1.90;1.12;0.20;1.41;1.91;3.20;7.34;0.435;0.61;1.49;0.410;1.83;2.07;0.882
Jose Calderon;2006-2007;REG;Raptors;77;20.96;8.68;0.27;1.47;1.74;5.03;0.82;0.06;1.43;1.77;3.42;6.56;0.521;0.32;0.97;0.333;1.52;1.86;0.818
Alonzo Mourning;2006-2007;REG;Heat;77;20.41;8.58;1.64;2.91;4.55;0.23;0.17;2.31;1.68;2.84;3.09;5.52;0.560;0.00;0.00;0.000;2.40;4.00;0.601
Joe Smith;2006-2007;REG;Nuggets, Sixers;65;23.13;8.51;1.85;4.31;6.15;0.75;0.57;0.42;1.17;2.28;3.29;7.34;0.449;0.00;0.08;0.000;1.92;2.28;0.845
John Salmons;2006-2007;REG;Kings;79;27.02;8.49;0.59;2.75;3.34;3.22;0.92;0.34;1.51;2.24;2.99;6.54;0.456;0.51;1.42;0.357;2.01;2.58;0.779
Brent Barry;2006-2007;REG;Spurs;75;21.74;8.47;0.23;1.91;2.13;1.84;0.75;0.16;0.81;1.17;2.69;5.67;0.475;1.71;3.83;0.446;1.37;1.56;0.880
Jorge Garbajosa;2006-2007;REG;Raptors;67;28.50;8.46;0.72;4.21;4.93;1.87;1.16;0.22;0.96;1.34;3.31;7.90;0.420;0.99;2.88;0.342;0.85;1.16;0.731
Antoine Walker;2006-2007;REG;Heat;78;23.31;8.46;1.18;3.17;4.35;1.67;0.62;0.22;1.81;2.22;3.40;8.56;0.397;1.08;3.91;0.275;0.59;1.35;0.438
Kwame Brown;2006-2007;REG;Lakers;41;27.59;8.41;1.98;3.98;5.95;1.83;0.95;1.20;1.85;3.02;3.49;5.90;0.591;0.00;0.02;0.000;1.44;3.27;0.440
Maurice Evans;2006-2007;REG;Lakers;76;22.80;8.39;1.22;1.68;2.91;0.97;0.50;0.18;0.75;1.66;3.08;7.13;0.432;0.63;1.75;0.361;1.61;2.04;0.787
Ime Udoka;2006-2007;REG;Trail Blazers;75;28.58;8.39;1.27;2.45;3.72;1.49;0.95;0.23;0.97;2.76;3.16;6.85;0.461;1.19;2.92;0.406;0.88;1.19;0.742
Eddie House;2006-2007;REG;Nets;56;16.88;8.36;0.25;1.39;1.64;1.20;0.48;0.05;0.48;1.23;3.21;7.52;0.428;1.34;3.13;0.429;0.59;0.64;0.917
Andrei Kirilenko;2006-2007;REG;Jazz;70;29.27;8.34;1.26;3.44;4.70;2.89;1.06;2.06;1.93;2.46;2.81;5.97;0.471;0.23;1.07;0.213;2.49;3.41;0.728
James White;2006-2007;REG;Spurs;6;22.75;8.33;0.50;2.83;3.33;0.83;0.50;0.17;0.83;1.17;3.00;6.83;0.439;0.33;1.17;0.286;2.00;2.50;0.800
Antonio McDyess;2006-2007;REG;Pistons;82;21.08;8.10;2.01;4.04;6.05;0.88;0.74;0.79;0.91;2.93;3.46;6.59;0.526;0.00;0.00;0.000;1.17;1.70;0.691
Darko Milicic;2006-2007;REG;Magic;80;23.91;7.99;1.81;3.65;5.46;1.13;0.55;1.75;1.55;2.74;3.11;6.85;0.454;0.00;0.01;0.000;1.76;2.88;0.613
Derek Anderson;2006-2007;REG;Bobcats;50;23.82;7.98;0.58;1.68;2.26;2.66;1.04;0.14;1.12;2.30;2.52;5.88;0.429;1.08;3.04;0.355;1.86;2.12;0.877
Keyon Dooling;2006-2007;REG;Magic;66;21.74;7.89;0.33;0.97;1.30;1.70;0.79;0.23;1.09;1.89;2.85;6.94;0.410;0.47;1.45;0.323;1.73;2.14;0.809
Gordan Giricek;2006-2007;REG;Jazz;61;19.48;7.79;0.39;1.72;2.11;1.03;0.46;0.08;1.05;2.00;2.89;6.25;0.462;0.85;2.00;0.426;1.16;1.43;0.816
Andrew Bynum;2006-2007;REG;Lakers;82;21.88;7.77;1.70;4.21;5.90;1.15;0.15;1.56;1.40;3.04;3.01;5.40;0.558;0.00;0.04;0.000;1.74;2.61;0.668
Stromile Swift;2006-2007;REG;Grizzlies;54;19.06;7.76;1.57;3.06;4.63;0.31;0.56;1.15;1.28;2.70;2.98;6.41;0.465;0.00;0.09;0.000;1.80;2.48;0.724
James Posey;2006-2007;REG;Heat;71;27.03;7.75;0.93;4.10;5.03;1.32;1.00;0.32;0.77;2.72;2.62;6.08;0.431;1.37;3.65;0.375;1.14;1.38;0.826
Bonzi Wells;2006-2007;REG;Rockets;28;21.08;7.75;0.93;3.36;4.29;1.11;0.86;0.46;2.04;2.21;3.04;7.39;0.411;0.04;0.25;0.143;1.64;2.93;0.561
Salim Stoudamire;2006-2007;REG;Hawks;61;16.95;7.72;0.10;1.11;1.21;1.00;0.34;0.03;0.90;1.44;2.90;6.97;0.416;0.92;2.54;0.361;1.00;1.11;0.897
Eddie Jones;2006-2007;REG;Grizzlies, Heat;64;24.91;7.70;0.48;2.48;2.97;1.70;1.06;0.16;0.73;1.94;2.78;6.59;0.422;1.22;3.47;0.351;0.92;1.17;0.787
Tarence Kinsey;2006-2007;REG;Grizzlies;48;20.14;7.69;0.60;1.42;2.02;0.85;1.10;0.02;0.96;1.19;2.90;6.33;0.457;0.27;0.96;0.283;1.63;2.04;0.796
Carlos Arroyo;2006-2007;REG;Magic;72;18.11;7.67;0.43;1.43;1.86;2.81;0.54;0.03;1.25;1.82;2.82;6.64;0.425;0.19;0.71;0.274;1.83;2.31;0.795
Darius Songaila;2006-2007;REG;Wizards;37;18.91;7.62;1.19;2.43;3.62;1.03;0.46;0.27;1.16;2.84;3.19;6.08;0.524;0.00;0.05;0.000;1.24;1.46;0.852
Linas Kleiza;2006-2007;REG;Nuggets;79;18.84;7.57;0.97;2.39;3.37;0.57;0.35;0.18;1.00;2.53;2.53;6.00;0.422;1.05;2.80;0.376;1.46;1.71;0.852
Damon Stoudamire;2006-2007;REG;Grizzlies;62;24.22;7.53;0.50;1.74;2.24;4.82;0.76;0.03;1.63;1.53;2.76;7.05;0.391;0.95;2.82;0.337;1.06;1.34;0.795
Dahntay Jones;2006-2007;REG;Grizzlies;78;21.42;7.47;0.60;1.36;1.96;0.87;0.50;0.28;1.18;2.46;2.82;5.91;0.477;0.06;0.15;0.417;1.77;2.23;0.793
Craig Smith;2006-2007;REG;Timberwolves;82;18.74;7.41;1.82;3.24;5.06;0.60;0.62;0.22;0.90;2.72;3.00;5.65;0.531;0.00;0.07;0.000;1.41;2.27;0.624
Marc Jackson;2006-2007;REG;Hornets;56;18.30;7.29;1.11;2.32;3.43;1.04;0.38;0.13;1.16;1.59;2.84;6.93;0.410;0.00;0.02;0.000;1.61;1.84;0.874
Jarvis Hayes;2006-2007;REG;Wizards;81;20.08;7.22;0.52;2.07;2.59;0.99;0.59;0.16;0.69;1.98;2.77;6.74;0.410;0.81;2.26;0.361;0.88;1.04;0.845
Chris Duhon;2006-2007;REG;Bulls;78;24.43;7.15;0.29;1.87;2.17;3.97;0.88;0.08;1.35;1.92;2.53;6.19;0.408;1.13;3.14;0.359;0.97;1.29;0.752
Antonio Daniels;2006-2007;REG;Wizards;80;22.02;7.14;0.23;1.66;1.89;3.63;0.49;0.11;0.86;0.99;2.15;4.86;0.442;0.24;0.79;0.302;2.60;3.13;0.832
Marquis Daniels;2006-2007;REG;Pacers;45;17.79;7.11;0.58;1.24;1.82;1.27;0.60;0.16;1.22;1.24;2.87;6.24;0.459;0.13;0.58;0.231;1.24;1.78;0.700
Kelenna Azubuike;2006-2007;REG;Warriors;41;16.32;7.10;0.63;1.66;2.29;0.68;0.54;0.24;0.95;1.20;2.39;5.37;0.445;0.83;1.93;0.430;1.49;1.90;0.782
Erick Dampier;2006-2007;REG;Mavericks;76;25.20;7.07;2.86;4.59;7.45;0.58;0.32;1.08;1.41;3.14;2.75;4.39;0.626;0.00;0.00;0.000;1.57;2.51;0.623
Martell Webster;2006-2007;REG;Trail Blazers;82;21.45;7.00;0.52;2.40;2.93;0.63;0.43;0.23;0.93;1.54;2.38;6.00;0.396;1.11;3.05;0.364;1.13;1.61;0.704
Donyell Marshall;2006-2007;REG;Cavaliers;81;16.79;6.99;1.06;2.93;3.99;0.57;0.48;0.53;0.83;1.60;2.58;6.09;0.424;1.17;3.35;0.351;0.65;0.99;0.662
Brian Cook;2006-2007;REG;Lakers;65;15.67;6.92;0.94;2.37;3.31;1.00;0.38;0.42;0.78;2.06;2.85;6.28;0.453;0.71;1.77;0.400;0.52;0.72;0.723
Jason Hart;2006-2007;REG;Kings, Clippers;36;23.48;6.92;0.39;2.33;2.72;2.86;1.22;0.03;1.06;2.31;2.78;6.22;0.446;0.19;0.81;0.241;1.17;1.31;0.894
Paul Millsap;2006-2007;REG;Jazz;82;17.95;6.82;2.23;2.93;5.16;0.76;0.82;0.90;1.15;2.88;2.55;4.85;0.525;0.01;0.04;0.333;1.71;2.54;0.673
Marcus Williams;2006-2007;REG;Nets;79;16.64;6.76;0.37;1.70;2.06;3.29;0.37;0.03;1.80;1.22;2.63;6.66;0.395;0.58;2.06;0.282;0.91;1.08;0.847
Anderson Varejao;2006-2007;REG;Cavaliers;81;23.86;6.75;2.36;4.37;6.73;0.93;0.94;0.64;0.83;3.32;2.36;4.95;0.476;0.00;0.11;0.000;2.04;3.31;0.616
Ronald Murray;2006-2007;REG;Pistons;69;21.40;6.74;0.38;1.26;1.64;2.71;0.71;0.19;1.30;1.39;2.57;6.35;0.404;0.35;1.20;0.289;1.26;1.74;0.725
Trenton Hassell;2006-2007;REG;Timberwolves;76;29.25;6.74;1.09;2.11;3.20;2.67;0.29;0.34;1.05;1.89;2.86;5.83;0.490;0.08;0.33;0.240;0.95;1.21;0.783
Brendan Haywood;2006-2007;REG;Wizards;77;22.60;6.64;2.53;3.66;6.19;0.61;0.44;1.14;1.17;2.70;2.57;4.61;0.558;0.00;0.00;0.000;1.49;2.73;0.548
Eduardo Najera;2006-2007;REG;Nuggets;75;22.11;6.63;1.75;2.39;4.13;0.85;0.97;0.35;0.75;2.76;2.72;4.72;0.576;0.01;0.16;0.083;1.17;1.64;0.715
Rodney Carney;2006-2007;REG;Sixers;67;17.45;6.60;0.58;1.33;1.91;0.39;0.57;0.34;0.64;1.76;2.72;5.85;0.464;0.37;1.07;0.347;0.79;1.30;0.609
Vladimir Radmanovic;2006-2007;REG;Lakers;55;17.93;6.56;0.96;2.31;3.27;1.20;0.45;0.33;1.25;2.27;2.44;5.75;0.424;0.73;2.15;0.339;0.96;1.33;0.726
Damon Jones;2006-2007;REG;Cavaliers;60;19.55;6.55;0.15;0.95;1.10;1.57;0.27;0.03;0.60;0.88;2.28;5.92;0.386;1.48;3.85;0.385;0.50;0.73;0.682
Fred Jones;2006-2007;REG;Raptors, Trail Blazers;63;20.94;6.54;0.37;1.46;1.83;1.71;0.76;0.25;1.06;1.92;2.21;5.73;0.385;0.62;2.03;0.305;1.51;1.81;0.833
Jamaal Magloire;2006-2007;REG;Trail Blazers;81;21.03;6.53;1.86;4.21;6.07;0.37;0.26;0.81;1.59;2.79;2.46;4.88;0.504;0.00;0.00;0.000;1.62;2.99;0.541
Steve Blake;2006-2007;REG;Bucks, Nuggets;82;27.13;6.44;0.26;1.80;2.06;4.98;0.74;0.10;1.57;1.48;2.55;6.21;0.411;0.82;2.54;0.322;0.52;0.78;0.672
Steven Hunter;2006-2007;REG;Sixers;70;22.92;6.43;1.63;3.16;4.79;0.37;0.19;1.09;0.93;1.96;2.69;4.66;0.577;0.00;0.00;0.000;1.06;2.16;0.490
Rajon Rondo;2006-2007;REG;Celtics;78;23.48;6.42;0.95;2.79;3.74;3.81;1.64;0.10;1.76;2.32;2.41;5.77;0.418;0.08;0.37;0.207;1.53;2.36;0.647
Ben Wallace;2006-2007;REG;Bulls;77;35.02;6.42;3.94;6.73;10.66;2.42;1.44;2.03;1.31;1.99;2.49;5.51;0.453;0.01;0.06;0.200;1.42;3.47;0.408
James Jones;2006-2007;REG;Suns;76;18.10;6.38;0.43;1.88;2.32;0.59;0.37;0.55;0.37;1.51;2.13;5.79;0.368;1.18;3.13;0.378;0.93;1.07;0.877
Joey Graham;2006-2007;REG;Raptors;79;16.70;6.37;0.70;2.44;3.14;0.56;0.38;0.05;0.62;2.04;2.43;4.91;0.495;0.11;0.39;0.290;1.39;1.66;0.840
Devean George;2006-2007;REG;Mavericks;60;21.39;6.35;0.95;2.60;3.55;0.55;0.77;0.38;0.85;2.38;2.43;6.17;0.395;0.88;2.50;0.353;0.60;0.80;0.750
Bruce Bowen;2006-2007;REG;Spurs;82;30.05;6.22;0.28;2.44;2.72;1.43;0.76;0.30;0.79;2.13;2.30;5.70;0.405;1.09;2.83;0.384;0.52;0.89;0.589
Johan Petro;2006-2007;REG;SuperSonics;81;18.65;6.20;1.14;3.00;4.14;0.56;0.48;0.58;1.01;2.93;2.79;5.41;0.516;0.00;0.00;0.000;0.62;0.95;0.649
Ike Diogu;2006-2007;REG;Warriors, Pacers;59;12.87;6.20;1.27;2.17;3.44;0.42;0.14;0.44;1.14;2.07;2.15;4.51;0.477;0.00;0.00;0.000;1.90;2.37;0.800
Rasho Nesterovic;2006-2007;REG;Raptors;80;20.96;6.18;1.44;3.06;4.50;0.93;0.46;1.05;0.70;2.41;2.88;5.26;0.546;0.00;0.01;0.000;0.43;0.63;0.680
Allan Ray;2006-2007;REG;Celtics;47;15.10;6.17;0.38;1.09;1.47;0.91;0.43;0.06;0.89;1.81;2.13;5.51;0.386;1.02;2.47;0.414;0.89;1.17;0.764
Sebastian Telfair;2006-2007;REG;Celtics;78;20.23;6.14;0.22;1.17;1.38;2.79;0.55;0.14;1.26;2.13;2.26;6.08;0.371;0.47;1.64;0.289;1.15;1.41;0.818
Sarunas Jasikevicius;2006-2007;REG;Pacers, Warriors;63;15.44;6.13;0.24;0.86;1.10;2.73;0.41;0.02;1.43;1.19;2.03;5.11;0.398;0.70;2.06;0.338;1.37;1.51;0.905
Tony Battie;2006-2007;REG;Magic;66;23.86;6.12;1.39;3.82;5.21;0.53;0.44;0.45;0.92;2.80;2.67;5.45;0.489;0.00;0.02;0.000;0.79;1.17;0.675
Ersan Ilyasova;2006-2007;REG;Bucks;66;14.75;6.09;0.88;1.98;2.86;0.74;0.41;0.26;0.77;2.23;2.11;5.50;0.383;0.82;2.24;0.365;1.06;1.35;0.787
Etan Thomas;2006-2007;REG;Wizards;65;19.17;6.08;2.09;3.71;5.80;0.45;0.34;1.37;1.09;2.49;2.45;4.26;0.574;0.00;0.00;0.000;1.18;2.12;0.558
P.J. Brown;2006-2007;REG;Bulls;72;20.22;6.06;1.79;3.03;4.82;0.67;0.33;0.72;1.18;2.60;2.36;5.81;0.407;0.00;0.03;0.000;1.33;1.69;0.787
JJ Redick;2006-2007;REG;Magic;42;14.82;6.00;0.24;1.00;1.24;0.86;0.29;0.00;0.50;1.24;1.90;4.64;0.410;0.90;2.33;0.388;1.29;1.43;0.900
Francisco Garcia;2006-2007;REG;Kings;79;17.84;6.00;0.67;1.92;2.59;1.10;0.57;0.54;0.89;2.41;2.06;4.81;0.429;0.67;1.89;0.356;1.20;1.44;0.833
Dorell Wright;2006-2007;REG;Heat;66;19.58;5.95;0.61;3.52;4.12;1.44;0.62;0.70;0.98;1.70;2.45;5.52;0.445;0.08;0.52;0.147;0.97;1.30;0.744
Troy Hudson;2006-2007;REG;Timberwolves;34;16.30;5.94;0.24;1.18;1.41;2.15;0.41;0.06;1.18;0.68;2.18;5.74;0.379;0.82;2.35;0.350;0.76;0.94;0.812
Amir Johnson;2006-2007;REG;Pistons;8;15.53;5.88;1.88;2.75;4.63;0.38;0.63;1.63;1.13;2.38;2.25;4.13;0.545;0.00;0.38;0.000;1.38;1.75;0.786
Alan Anderson;2006-2007;REG;Bobcats;17;15.05;5.76;0.65;1.24;1.88;1.24;0.41;0.00;1.29;1.94;2.18;4.76;0.457;0.29;1.18;0.250;1.12;1.35;0.826
Darrell Armstrong;2006-2007;REG;Pacers;81;15.75;5.64;0.42;1.25;1.67;2.36;0.86;0.07;0.94;1.26;1.93;4.65;0.414;0.89;2.64;0.336;0.90;1.15;0.785
Charles Hayes;2006-2007;REG;Rockets;78;21.97;5.63;2.62;4.06;6.68;0.60;0.90;0.23;0.82;3.60;2.46;4.29;0.573;0.00;0.00;0.000;0.71;1.14;0.618
Nazr Mohammed;2006-2007;REG;Pistons;51;15.17;5.61;1.75;2.75;4.49;0.18;0.53;0.78;0.84;2.61;2.31;4.35;0.532;0.00;0.00;0.000;0.98;1.61;0.610
Kyle Lowry;2006-2007;REG;Grizzlies;10;17.54;5.60;1.20;1.90;3.10;3.20;1.40;0.10;1.20;2.00;1.40;3.80;0.368;0.30;0.80;0.375;2.50;2.80;0.893
Anthony Roberson;2006-2007;REG;Warriors;20;11.31;5.55;0.10;0.95;1.05;0.50;0.60;0.00;0.65;1.35;2.20;5.20;0.423;1.05;2.75;0.382;0.10;0.15;0.667
Shelden Williams;2006-2007;REG;Hawks;81;18.69;5.48;1.62;3.75;5.37;0.54;0.64;0.48;1.19;2.46;2.05;4.51;0.455;0.02;0.05;0.500;1.36;1.78;0.764
Kenny Thomas;2006-2007;REG;Kings;62;22.77;5.34;2.16;3.92;6.08;1.23;0.69;0.26;1.45;2.27;2.35;4.89;0.482;0.00;0.02;0.000;0.63;1.23;0.513
Ronny Turiaf;2006-2007;REG;Lakers;72;15.09;5.32;1.22;2.38;3.60;0.88;0.24;1.08;0.72;2.81;2.04;3.72;0.549;0.00;0.01;0.000;1.24;1.86;0.664
Anthony Johnson;2006-2007;REG;Mavericks, Hawks;67;19.40;5.30;0.33;1.18;1.51;3.00;0.49;0.04;1.13;1.78;2.12;5.12;0.414;0.37;1.09;0.342;0.69;0.91;0.754
Marko Jaric;2006-2007;REG;Timberwolves;70;22.22;5.30;0.77;1.86;2.63;2.07;1.07;0.23;1.26;2.46;1.94;4.64;0.418;0.46;1.21;0.376;0.96;1.26;0.761
Gary Payton;2006-2007;REG;Heat;68;22.10;5.26;0.26;1.68;1.94;2.96;0.63;0.04;0.97;1.72;2.12;5.38;0.393;0.47;1.81;0.260;0.56;0.84;0.667
Speedy Claxton;2006-2007;REG;Hawks;42;25.10;5.26;0.29;1.64;1.93;4.40;1.71;0.10;1.79;3.12;2.17;6.62;0.327;0.14;0.67;0.214;0.79;1.43;0.550
Lawrence Roberts;2006-2007;REG;Grizzlies;54;17.94;5.24;1.87;2.96;4.83;0.56;0.67;0.24;0.67;2.46;1.74;3.85;0.452;0.00;0.04;0.000;1.76;2.43;0.725
Junior Harrington;2006-2007;REG;Grizzlies;29;18.72;5.24;0.41;1.93;2.34;3.07;0.72;0.17;1.79;2.72;1.97;4.72;0.416;0.24;0.90;0.269;1.07;1.59;0.674
Quinton Ross;2006-2007;REG;Clippers;81;21.00;5.23;0.74;1.60;2.35;1.06;0.86;0.40;0.41;2.21;2.19;4.68;0.467;0.02;0.12;0.200;0.84;1.07;0.782
Carlos Delfino;2006-2007;REG;Pistons;82;16.73;5.22;0.82;2.43;3.24;1.07;0.56;0.10;0.74;1.18;1.90;4.59;0.415;0.56;1.68;0.333;0.85;1.09;0.787
Tyrus Thomas;2006-2007;REG;Bulls;72;13.42;5.19;1.24;2.50;3.74;0.56;0.64;1.06;1.31;2.25;1.86;3.92;0.475;0.00;0.03;0.000;1.47;2.43;0.606
Kevinn Pinkney;2006-2007;REG;Celtics;6;16.70;5.17;1.17;1.33;2.50;0.83;0.50;0.50;0.67;2.00;2.00;4.50;0.444;0.17;0.33;0.500;1.00;1.50;0.667
Keith Bogans;2006-2007;REG;Magic;59;16.77;5.05;0.27;1.31;1.58;1.00;0.47;0.03;0.78;1.66;1.68;4.15;0.404;0.90;2.32;0.387;0.80;1.07;0.746
Justin Williams;2006-2007;REG;Kings;26;12.82;5.04;1.96;2.46;4.42;0.08;0.19;0.62;0.58;1.96;2.08;3.38;0.614;0.00;0.04;0.000;0.88;2.42;0.365
Renaldo Major;2006-2007;REG;Warriors;1;27.40;5.00;0.00;2.00;2.00;0.00;2.00;0.00;1.00;4.00;2.00;10.00;0.200;0.00;0.00;0.000;1.00;2.00;0.500
