Player;Season;Season Type;Team;Games;Min;Pts;OReb;Dreb;Reb;Ast;Stl;Blk;TO;PF;FGM;FGA;FG%;3PTM;3PTA;3PT%;FTM;FTA;FT%
Caron Butler;2013-2014;REG;Bucks, Thunder;56;25.34;10.48;0.38;3.71;4.09;1.46;0.84;0.30;1.07;2.14;3.80;9.64;0.394;1.75;4.45;0.394;1.13;1.34;0.840
DeAndre Jordan;2013-2014;REG;Clippers;82;35.01;10.44;4.04;9.55;13.59;0.90;0.98;2.48;1.50;3.22;4.24;6.28;0.676;0.00;0.00;0.000;1.95;4.56;0.428
Louis Williams;2013-2014;REG;Hawks;60;24.08;10.42;0.17;1.90;2.07;3.50;0.75;0.07;1.53;1.08;3.28;8.22;0.400;1.32;3.85;0.342;2.53;2.98;0.849
Shawn Marion;2013-2014;REG;Mavericks;76;31.69;10.41;1.74;4.80;6.54;1.63;1.18;0.49;1.25;1.64;4.49;9.32;0.482;0.76;2.13;0.358;0.67;0.86;0.785
Nate Robinson;2013-2014;REG;Nuggets;44;19.68;10.39;0.48;1.36;1.84;2.55;0.82;0.09;1.32;2.09;3.73;8.70;0.428;1.32;3.50;0.377;1.61;1.93;0.835
Amir Johnson;2013-2014;REG;Raptors;77;28.75;10.38;2.23;4.32;6.56;1.49;0.73;1.14;1.60;3.52;4.47;7.95;0.562;0.26;0.86;0.303;1.18;1.86;0.636
Chris Kaman;2013-2014;REG;Lakers;39;18.87;10.36;1.38;4.49;5.87;1.49;0.28;1.03;1.90;2.38;4.51;8.87;0.509;0.00;0.08;0.000;1.33;1.74;0.765
George Hill;2013-2014;REG;Pacers;76;32.02;10.28;0.70;3.03;3.72;3.49;0.99;0.30;1.21;2.08;3.58;8.11;0.442;1.25;3.42;0.365;1.87;2.32;0.807
Patrick Beverley;2013-2014;REG;Rockets;56;31.26;10.23;1.29;2.21;3.50;2.70;1.38;0.41;1.18;3.11;3.55;8.59;0.414;1.64;4.55;0.361;1.48;1.82;0.814
Patty Mills;2013-2014;REG;Spurs;81;18.86;10.20;0.42;1.67;2.09;1.84;0.84;0.11;0.78;1.41;3.81;8.22;0.464;1.67;3.93;0.425;0.90;1.01;0.890
Timothy Hardaway Jr.;2013-2014;REG;Knicks;81;23.15;10.17;0.23;1.26;1.49;0.81;0.54;0.09;0.58;1.78;3.63;8.48;0.428;1.60;4.42;0.363;1.31;1.58;0.828
Jordan Farmar;2013-2014;REG;Lakers;41;22.25;10.15;0.49;2.05;2.54;4.85;0.93;0.20;2.32;1.59;3.68;8.88;0.415;1.71;3.90;0.438;1.07;1.44;0.746
Richard Jefferson;2013-2014;REG;Jazz;82;26.98;10.13;0.22;2.45;2.67;1.59;0.68;0.17;1.15;2.05;3.59;7.98;0.450;1.50;3.67;0.409;1.46;1.98;0.741
James Anderson;2013-2014;REG;76ers;80;28.87;10.13;0.74;3.01;3.75;1.86;0.93;0.35;1.33;1.93;3.86;8.96;0.431;1.44;4.39;0.328;0.96;1.33;0.726
Xavier Henry;2013-2014;REG;Lakers;43;21.12;10.05;0.58;2.07;2.65;1.19;1.02;0.16;1.33;1.84;3.35;8.02;0.417;0.65;1.88;0.346;2.70;4.12;0.655
Matt Barnes;2013-2014;REG;Clippers;63;27.54;9.92;0.95;3.68;4.63;1.98;0.89;0.44;1.35;2.94;3.67;8.37;0.438;1.54;4.49;0.343;1.05;1.43;0.733
CJ Miles;2013-2014;REG;Cavaliers;51;19.30;9.86;0.35;1.67;2.02;1.02;0.90;0.29;0.86;2.02;3.49;8.02;0.435;1.63;4.14;0.393;1.25;1.47;0.853
Mario Chalmers;2013-2014;REG;Heat;73;29.84;9.81;0.56;2.37;2.93;4.89;1.63;0.22;2.22;2.88;3.48;7.67;0.454;1.19;3.10;0.385;1.66;2.23;0.742
Marcus Thornton;2013-2014;REG;Kings, Nets;72;24.18;9.76;0.79;1.96;2.75;1.07;0.81;0.15;0.93;1.53;3.50;8.88;0.394;1.51;4.39;0.345;1.25;1.56;0.804
Mo Williams;2013-2014;REG;Trail Blazers;74;24.78;9.74;0.57;1.50;2.07;4.34;0.74;0.14;2.01;2.66;3.78;9.08;0.417;1.12;3.04;0.369;1.05;1.20;0.876
Martell Webster;2013-2014;REG;Wizards;78;27.66;9.73;0.49;2.36;2.85;1.24;0.53;0.19;0.74;1.92;3.26;7.53;0.433;1.87;4.77;0.392;1.35;1.60;0.840
Marcus Morris;2013-2014;REG;Suns;82;21.95;9.71;1.02;2.87;3.89;1.07;0.88;0.22;1.16;1.91;3.51;7.94;0.442;1.21;3.17;0.381;1.48;1.94;0.761
Jason Smith;2013-2014;REG;Pelicans;31;26.78;9.71;1.65;4.19;5.84;0.94;0.35;0.94;0.90;3.23;4.23;9.10;0.465;0.00;0.00;0.000;1.26;1.61;0.780
Raymond Felton;2013-2014;REG;Knicks;65;31.04;9.69;0.83;2.20;3.03;5.62;1.20;0.42;1.98;2.42;3.69;9.35;0.395;0.95;3.00;0.318;1.35;1.88;0.721
Jordan Hill;2013-2014;REG;Lakers;72;20.83;9.67;2.69;4.74;7.43;0.75;0.40;0.89;1.04;2.39;3.97;7.24;0.549;0.00;0.01;0.000;1.72;2.51;0.685
Courtney Lee;2013-2014;REG;Celtics, Grizzlies;79;24.98;9.63;0.37;2.00;2.37;1.46;0.82;0.35;0.92;1.61;3.73;7.77;0.480;0.91;2.46;0.371;1.25;1.42;0.884
Ray Allen;2013-2014;REG;Heat;73;26.52;9.60;0.32;2.49;2.81;1.96;0.74;0.11;1.15;1.58;3.29;7.44;0.442;1.59;4.23;0.375;1.44;1.59;0.905
Greivis Vasquez;2013-2014;REG;Kings, Raptors;79;22.52;9.59;0.25;1.94;2.19;4.09;0.39;0.06;1.62;1.81;3.51;8.33;0.421;1.38;3.66;0.377;1.20;1.37;0.880
Mike Scott;2013-2014;REG;Hawks;80;18.52;9.59;0.78;2.78;3.55;0.94;0.38;0.09;0.99;1.51;3.76;7.85;0.479;0.78;2.50;0.310;1.29;1.65;0.780
Kyle Singler;2013-2014;REG;Pistons;82;28.51;9.56;1.41;2.28;3.70;0.91;0.74;0.46;0.96;2.57;3.28;7.34;0.447;1.15;3.00;0.382;1.85;2.24;0.826
Ricky Rubio;2013-2014;REG;Timberwolves;82;32.17;9.52;0.74;3.43;4.17;8.57;2.32;0.13;2.71;2.66;3.11;8.17;0.381;0.54;1.62;0.331;2.77;3.45;0.802
Jarrett Jack;2013-2014;REG;Cavaliers;80;28.15;9.50;0.28;2.51;2.79;4.05;0.70;0.28;1.66;1.66;3.58;8.73;0.410;0.79;2.31;0.341;1.56;1.86;0.839
Harrison Barnes;2013-2014;REG;Warriors;78;28.25;9.46;0.85;3.14;3.99;1.49;0.83;0.26;1.08;2.03;3.47;8.71;0.399;0.85;2.44;0.347;1.67;2.32;0.718
Glen Davis;2013-2014;REG;Magic, Clippers;68;24.44;9.43;1.59;3.57;5.16;1.13;0.85;0.43;1.12;2.34;3.99;8.72;0.457;0.06;0.16;0.363;1.40;2.01;0.693
Brian Roberts;2013-2014;REG;Pelicans;72;23.15;9.40;0.24;1.65;1.89;3.25;0.60;0.10;1.32;1.83;3.39;8.07;0.420;0.89;2.47;0.360;1.74;1.85;0.940
Timofey Mozgov;2013-2014;REG;Nuggets;82;21.59;9.39;2.09;4.35;6.44;0.76;0.33;1.22;1.49;2.60;3.48;6.65;0.523;0.05;0.29;0.167;2.39;3.17;0.754
PJ Tucker;2013-2014;REG;Suns;81;30.74;9.38;1.99;4.54;6.53;1.74;1.36;0.28;1.26;2.52;3.27;7.59;0.431;0.91;2.36;0.387;1.93;2.48;0.776
Andre Iguodala;2013-2014;REG;Warriors;63;32.38;9.33;0.84;3.81;4.65;4.16;1.51;0.29;1.59;1.63;3.49;7.27;0.480;0.98;2.78;0.354;1.37;2.10;0.652
Jerryd Bayless;2013-2014;REG;Celtics, Grizzlies;72;23.41;9.25;0.31;1.71;2.01;2.69;0.83;0.13;1.14;2.24;3.44;8.57;0.402;1.06;2.94;0.359;1.31;1.64;0.797
Marvin Williams;2013-2014;REG;Jazz;66;25.36;9.14;1.24;3.82;5.06;1.18;0.82;0.47;0.80;2.29;3.50;7.97;0.439;1.27;3.55;0.359;0.86;1.11;0.781
Kirk Hinrich;2013-2014;REG;Bulls;73;28.99;9.12;0.42;2.21;2.63;3.92;1.10;0.36;1.64;2.78;3.33;8.48;0.393;1.16;3.32;0.351;1.30;1.71;0.760
Danny Green;2013-2014;REG;Spurs;68;24.28;9.09;0.37;3.00;3.37;1.53;0.96;0.90;1.12;1.57;3.21;7.43;0.432;1.94;4.68;0.415;0.74;0.93;0.794
Boris Diaw;2013-2014;REG;Spurs;79;24.99;9.08;0.94;3.19;4.13;2.81;0.56;0.41;1.53;1.77;3.82;7.34;0.521;0.57;1.42;0.402;0.86;1.16;0.739
Brandan Wright;2013-2014;REG;Mavericks;58;18.58;9.05;1.76;2.45;4.21;0.53;0.55;0.95;0.60;1.62;3.86;5.71;0.677;0.00;0.00;0.000;1.33;1.83;0.726
Wesley Johnson;2013-2014;REG;Lakers;79;28.36;9.05;0.89;3.52;4.41;1.57;1.09;0.97;1.14;2.62;3.51;8.24;0.425;1.27;3.43;0.369;0.77;0.97;0.792
Tony Allen;2013-2014;REG;Grizzlies;55;23.24;9.00;1.44;2.35;3.78;1.71;1.64;0.35;1.64;2.20;3.71;7.51;0.494;0.20;0.85;0.234;1.38;2.20;0.628
Aaron Brooks;2013-2014;REG;Rockets, Nuggets;72;21.63;8.96;0.60;1.35;1.94;3.24;0.72;0.18;1.63;2.03;3.24;8.07;0.401;1.33;3.44;0.387;1.15;1.32;0.874
Ben McLemore;2013-2014;REG;Kings;82;26.67;8.78;0.65;2.22;2.87;1.00;0.55;0.22;1.17;2.45;3.11;8.28;0.376;1.16;3.62;0.320;1.40;1.74;0.804
Tyson Chandler;2013-2014;REG;Knicks;55;30.22;8.73;2.89;6.73;9.62;1.09;0.65;1.15;1.29;2.64;3.47;5.85;0.593;0.00;0.02;0.000;1.78;2.82;0.632
Kelly Olynyk;2013-2014;REG;Celtics;70;20.00;8.67;2.00;3.21;5.21;1.56;0.50;0.39;1.51;3.24;3.34;7.16;0.467;0.57;1.61;0.354;1.41;1.74;0.811
Will Bynum;2013-2014;REG;Pistons;56;18.82;8.66;0.43;1.34;1.77;3.86;0.70;0.13;1.84;2.16;3.29;7.68;0.428;0.36;1.11;0.323;1.73;2.16;0.802
Andrew Bynum;2013-2014;REG;Cavaliers, Pacers;26;19.83;8.65;2.04;3.54;5.58;1.12;0.23;1.12;1.31;1.19;3.62;8.65;0.418;0.00;0.00;0.000;1.42;1.88;0.755
Mirza Teletovic;2013-2014;REG;Nets;72;19.38;8.64;0.83;2.86;3.69;0.79;0.40;0.32;0.75;1.99;3.07;7.35;0.418;1.89;4.85;0.390;0.61;0.86;0.710
Patrick Patterson;2013-2014;REG;Kings, Raptors;65;23.58;8.54;1.80;3.46;5.26;1.20;0.85;0.57;1.00;2.45;3.46;7.52;0.460;0.85;2.32;0.364;0.77;1.09;0.704
Jeremy Lamb;2013-2014;REG;Thunder;78;19.72;8.53;0.35;2.08;2.42;1.47;0.72;0.33;0.78;1.83;3.37;7.81;0.432;1.13;3.17;0.356;0.65;0.82;0.797
Josh McRoberts;2013-2014;REG;Bobcats;78;30.26;8.47;1.09;3.69;4.78;4.27;0.74;0.59;1.06;2.42;3.17;7.26;0.436;1.35;3.73;0.361;0.79;1.09;0.729
Anderson Varejao;2013-2014;REG;Cavaliers;65;27.70;8.40;2.88;6.80;9.68;2.15;1.06;0.60;1.11;2.52;3.49;7.06;0.495;0.00;0.11;0.000;1.42;2.08;0.681
Troy Daniels;2013-2014;REG;Rockets;5;14.96;8.40;0.00;0.80;0.80;1.00;0.00;0.00;0.60;1.20;3.00;6.20;0.484;2.40;5.00;0.480;0.00;0.00;0.000
Kris Humphries;2013-2014;REG;Celtics;69;19.94;8.39;1.84;4.09;5.93;0.97;0.45;0.88;0.93;1.97;3.35;6.70;0.500;0.00;0.04;0.000;1.70;2.09;0.813
Evan Fournier;2013-2014;REG;Nuggets;76;19.78;8.39;0.45;2.21;2.66;1.47;0.45;0.09;1.32;2.36;3.00;7.16;0.419;1.17;3.12;0.376;1.22;1.62;0.756
Anthony Morrow;2013-2014;REG;Pelicans;76;18.76;8.37;0.38;1.46;1.84;0.78;0.50;0.16;0.67;1.34;3.13;6.84;0.458;1.16;2.57;0.451;0.95;1.14;0.828
Jose Juan Barea;2013-2014;REG;Timberwolves;79;18.62;8.35;0.20;1.75;1.95;3.84;0.33;0.00;1.58;1.63;3.22;8.30;0.387;0.92;2.92;0.316;1.00;1.27;0.790
Drew Gooden;2013-2014;REG;Wizards;22;17.96;8.32;1.68;3.50;5.18;0.68;0.45;0.32;0.77;2.41;3.45;6.50;0.531;0.32;0.77;0.412;1.09;1.23;0.889
Shaun Livingston;2013-2014;REG;Nets;76;25.98;8.28;0.88;2.36;3.24;3.22;1.22;0.41;1.38;2.26;3.09;6.41;0.483;0.01;0.08;0.167;2.08;2.51;0.827
Danny Granger;2013-2014;REG;Pacers, 76ers, Clippers;41;20.67;8.24;0.76;2.49;3.24;1.00;0.29;0.41;1.12;1.51;2.83;7.49;0.378;1.05;3.12;0.336;1.54;1.63;0.940
Tiago Splitter;2013-2014;REG;Spurs;59;21.54;8.19;2.08;4.07;6.15;1.53;0.49;0.53;1.27;1.98;3.07;5.86;0.523;0.00;0.05;0.000;2.05;2.93;0.699
Manny Harris;2013-2014;REG;Lakers;9;19.97;8.11;0.78;3.00;3.78;1.22;0.44;0.11;1.00;1.11;3.11;7.78;0.400;0.78;2.22;0.350;1.11;1.33;0.833
Miles Plumlee;2013-2014;REG;Suns;80;24.55;8.08;2.48;5.35;7.83;0.54;0.63;1.13;1.39;2.31;3.58;6.91;0.517;0.00;0.00;0.000;0.93;1.65;0.561
Jeff Taylor;2013-2014;REG;Bobcats;26;24.20;8.00;0.58;1.73;2.31;0.85;0.50;0.19;0.96;2.38;3.15;8.38;0.376;0.69;2.58;0.269;1.00;1.81;0.553
Ryan Kelly;2013-2014;REG;Lakers;59;22.24;8.00;0.71;3.00;3.71;1.61;0.54;0.76;0.80;2.49;2.66;6.29;0.423;0.81;2.41;0.338;1.86;2.29;0.815
Derrick Williams;2013-2014;REG;Kings, Timberwolves;78;23.33;8.00;0.91;3.23;4.14;0.72;0.62;0.26;0.97;1.46;2.64;6.18;0.427;0.33;1.27;0.263;2.38;3.32;0.718
Kendall Marshall;2013-2014;REG;Lakers;54;28.96;7.96;0.28;2.59;2.87;8.83;0.89;0.07;2.78;1.41;3.15;7.76;0.406;1.31;3.30;0.399;0.35;0.67;0.528
Jermaine O'Neal;2013-2014;REG;Warriors;44;20.08;7.93;1.93;3.57;5.50;0.57;0.32;0.91;1.18;2.32;2.84;5.64;0.504;0.00;0.00;0.000;2.25;3.00;0.750
Michael Beasley;2013-2014;REG;Heat;55;15.12;7.93;0.56;2.56;3.13;0.76;0.42;0.38;1.04;1.69;3.22;6.45;0.499;0.38;0.98;0.389;1.11;1.44;0.772
Devin Harris;2013-2014;REG;Mavericks;40;20.45;7.88;0.20;1.93;2.13;4.45;0.70;0.05;1.48;1.80;2.40;6.35;0.378;0.78;2.53;0.307;2.30;2.88;0.800
Larry Sanders;2013-2014;REG;Bucks;23;25.41;7.74;2.61;4.57;7.17;0.83;0.78;1.74;1.13;3.22;3.30;7.04;0.469;0.00;0.04;0.000;1.13;2.39;0.473
Zaza Pachulia;2013-2014;REG;Bucks;53;24.99;7.70;2.66;3.62;6.28;2.57;0.85;0.26;1.74;2.34;2.81;6.58;0.427;0.00;0.02;0.000;2.08;2.45;0.846
Austin Rivers;2013-2014;REG;Pelicans;69;19.40;7.68;0.38;1.49;1.87;2.32;0.65;0.13;1.12;1.94;2.78;6.87;0.405;0.52;1.43;0.364;1.59;2.51;0.636
Luis Scola;2013-2014;REG;Pacers;82;17.06;7.63;1.05;3.72;4.77;0.99;0.32;0.20;1.32;2.00;3.21;6.83;0.470;0.01;0.09;0.143;1.21;1.66;0.728
Henry Sims;2013-2014;REG;Cavaliers, 76ers;46;19.02;7.61;2.26;2.89;5.15;1.13;0.61;0.43;0.89;2.52;2.83;5.96;0.474;0.00;0.02;0.000;1.96;2.63;0.744
Leandro Barbosa;2013-2014;REG;Suns;20;18.38;7.50;0.25;1.60;1.85;1.60;0.35;0.20;0.95;1.50;2.80;6.55;0.427;0.35;1.25;0.280;1.55;1.95;0.795
Shelvin Mack;2013-2014;REG;Hawks;73;20.42;7.45;0.29;1.90;2.19;3.71;0.68;0.03;1.22;1.37;2.86;6.86;0.417;0.85;2.52;0.337;0.88;1.01;0.865
Mason Plumlee;2013-2014;REG;Nets;70;18.21;7.43;1.41;2.99;4.40;0.86;0.70;0.79;1.10;2.44;2.84;4.31;0.659;0.00;0.04;0.000;1.74;2.79;0.626
Maurice Harkless;2013-2014;REG;Magic;80;24.37;7.40;0.86;2.44;3.30;1.00;1.21;0.63;1.08;1.75;2.80;6.04;0.464;0.74;1.93;0.383;1.06;1.79;0.594
James Johnson;2013-2014;REG;Grizzlies;52;18.39;7.38;1.15;2.04;3.19;2.13;0.81;1.10;1.27;1.96;2.75;5.92;0.464;0.42;1.67;0.253;1.46;1.73;0.844
Andrew Bogut;2013-2014;REG;Warriors;67;26.41;7.34;2.72;7.30;10.01;1.67;0.72;1.81;1.45;3.13;3.51;5.60;0.627;0.00;0.00;0.000;0.33;0.96;0.344
Michael Kidd-Gilchrist;2013-2014;REG;Bobcats;62;24.23;7.23;1.76;3.47;5.23;0.84;0.69;0.63;0.97;2.34;2.69;5.69;0.473;0.02;0.15;0.111;1.82;2.97;0.614
Alan Anderson;2013-2014;REG;Nets;78;22.72;7.23;0.51;1.73;2.24;1.03;0.62;0.14;0.79;1.88;2.49;6.22;0.400;1.08;3.18;0.339;1.18;1.51;0.780
Nate Wolters;2013-2014;REG;Bucks;58;22.58;7.19;0.57;2.00;2.57;3.22;0.60;0.26;0.98;1.16;2.93;6.71;0.437;0.31;1.07;0.290;1.02;1.55;0.656
Pero Antic;2013-2014;REG;Hawks;49;18.87;7.18;1.16;3.10;4.27;1.18;0.39;0.24;1.12;2.57;2.51;6.00;0.418;1.14;3.49;0.327;1.02;1.35;0.758
Al-Farouq Aminu;2013-2014;REG;Pelicans;80;25.57;7.15;1.61;4.59;6.20;1.43;1.03;0.48;1.10;1.84;2.93;6.18;0.474;0.16;0.60;0.271;1.14;1.71;0.664
Jason Thompson;2013-2014;REG;Kings;82;24.47;7.15;1.87;4.56;6.43;0.65;0.39;0.68;1.16;3.06;3.06;6.05;0.506;0.00;0.00;0.000;1.02;1.77;0.579
Mike Miller;2013-2014;REG;Grizzlies;82;20.81;7.06;0.37;2.16;2.52;1.59;0.32;0.06;0.94;1.16;2.60;5.40;0.481;1.30;2.84;0.459;0.56;0.68;0.821
JaVale McGee;2013-2014;REG;Nuggets;5;15.90;7.00;2.00;1.40;3.40;0.40;0.20;1.40;1.60;3.20;3.40;7.60;0.447;0.00;0.00;0.000;0.20;0.20;1.000
Chris Douglas-Roberts;2013-2014;REG;Bobcats;49;20.73;6.92;0.33;2.10;2.43;1.04;0.59;0.33;0.73;1.24;2.27;5.14;0.440;1.04;2.69;0.386;1.35;1.67;0.805
Jared Dudley;2013-2014;REG;Clippers;74;23.36;6.91;0.49;1.68;2.16;1.41;0.55;0.14;0.76;1.97;2.65;6.04;0.438;1.09;3.04;0.360;0.51;0.78;0.655
Omri Casspi;2013-2014;REG;Rockets;71;18.07;6.90;0.77;2.89;3.66;1.24;0.62;0.20;1.01;1.41;2.44;5.77;0.422;0.86;2.48;0.347;1.17;1.72;0.680
Steve Blake;2013-2014;REG;Lakers, Warriors;55;27.24;6.87;0.24;2.65;2.89;5.58;0.98;0.15;1.85;1.55;2.42;6.42;0.377;1.44;3.82;0.376;0.60;0.78;0.767
Jeff Adrien;2013-2014;REG;Bobcats, Bucks;53;18.15;6.83;1.92;3.85;5.77;0.72;0.45;0.68;0.74;2.04;2.70;5.19;0.520;0.00;0.00;0.000;1.43;2.25;0.639
Giannis Antetokounmpo;2013-2014;REG;Bucks;77;24.63;6.82;1.01;3.39;4.40;1.95;0.78;0.79;1.58;2.25;2.25;5.43;0.414;0.53;1.53;0.347;1.79;2.62;0.683
Trevor Booker;2013-2014;REG;Wizards;72;21.58;6.82;2.07;3.19;5.26;0.89;0.57;0.63;0.81;1.82;3.08;5.60;0.551;0.00;0.03;0.000;0.65;1.06;0.618
Steve Nash;2013-2014;REG;Lakers;15;20.84;6.80;0.27;1.67;1.93;5.73;0.47;0.13;2.07;1.20;2.40;6.27;0.383;0.53;1.60;0.333;1.47;1.60;0.917
Jordan Hamilton;2013-2014;REG;Nuggets, Rockets;60;16.99;6.73;0.53;2.70;3.23;0.87;0.73;0.33;0.77;1.12;2.45;6.27;0.391;1.17;3.30;0.354;0.67;0.85;0.784
Iman Shumpert;2013-2014;REG;Knicks;74;26.52;6.69;1.09;3.07;4.16;1.74;1.24;0.18;1.07;2.82;2.47;6.54;0.378;1.03;3.08;0.333;0.72;0.96;0.746
Chase Budinger;2013-2014;REG;Timberwolves;41;18.31;6.68;0.46;2.05;2.51;0.76;0.46;0.05;0.59;1.41;2.44;6.20;0.394;1.02;2.93;0.350;0.78;0.95;0.821
Chris Andersen;2013-2014;REG;Heat;72;19.39;6.63;1.79;3.47;5.26;0.26;0.44;1.35;0.74;2.25;2.46;3.82;0.644;0.04;0.17;0.250;1.67;2.35;0.710
Al Harrington;2013-2014;REG;Wizards;34;15.04;6.62;0.44;1.91;2.35;0.82;0.41;0.00;1.00;2.12;2.41;6.09;0.396;1.00;2.94;0.340;0.79;1.03;0.771
Samuel Dalembert;2013-2014;REG;Mavericks;80;20.17;6.61;2.50;4.26;6.76;0.48;0.51;1.18;1.13;2.63;2.68;4.71;0.568;0.00;0.01;0.000;1.26;1.71;0.737
CJ Watson;2013-2014;REG;Pacers;63;18.94;6.57;0.30;1.30;1.60;1.70;0.95;0.13;0.95;1.05;2.32;5.30;0.437;0.84;2.30;0.366;1.10;1.40;0.784
Kevin Garnett;2013-2014;REG;Nets;54;20.53;6.52;1.11;5.52;6.63;1.52;0.80;0.74;1.28;2.28;2.91;6.59;0.441;0.00;0.06;0.000;0.70;0.87;0.808
Kosta Koufos;2013-2014;REG;Grizzlies;80;16.87;6.43;2.00;3.23;5.23;0.49;0.40;0.89;0.84;2.28;2.84;5.74;0.495;0.00;0.00;0.000;0.75;1.16;0.645
Norris Cole;2013-2014;REG;Heat;82;24.57;6.43;0.21;1.74;1.95;3.02;0.94;0.06;1.55;1.90;2.52;6.10;0.414;0.73;2.12;0.345;0.65;0.83;0.779
Marreese Speights;2013-2014;REG;Warriors;79;12.43;6.43;1.28;2.39;3.67;0.41;0.13;0.43;0.84;1.87;2.47;5.59;0.441;0.10;0.39;0.258;1.39;1.70;0.821
DeJuan Blair;2013-2014;REG;Mavericks;78;15.56;6.37;1.78;2.94;4.72;0.90;0.77;0.27;0.99;2.46;2.69;5.04;0.534;0.00;0.03;0.000;0.99;1.55;0.636
E'Twaun Moore;2013-2014;REG;Magic;79;19.06;6.32;0.37;1.35;1.72;1.42;0.76;0.16;0.70;1.34;2.47;5.77;0.428;0.72;2.04;0.354;0.66;0.86;0.765
Dante Cunningham;2013-2014;REG;Timberwolves;81;20.18;6.32;1.40;2.69;4.09;1.04;0.77;0.70;0.52;1.80;2.93;6.30;0.465;0.00;0.06;0.000;0.47;0.83;0.567
Luke Babbitt;2013-2014;REG;Pelicans;27;17.53;6.30;0.67;2.59;3.26;1.07;0.26;0.41;0.56;1.93;2.22;5.70;0.390;1.33;3.52;0.379;0.52;0.67;0.778
Thabo Sefolosha;2013-2014;REG;Thunder;61;25.97;6.28;0.82;2.79;3.61;1.54;1.30;0.28;0.90;1.48;2.31;5.57;0.415;0.79;2.49;0.316;0.87;1.13;0.768
Quincy Pondexter;2013-2014;REG;Grizzlies;15;18.02;6.27;0.67;1.07;1.73;1.33;0.33;0.07;1.00;1.20;2.07;5.27;0.392;0.73;2.27;0.324;1.40;1.73;0.808
Chris Johnson;2013-2014;REG;Celtics;40;19.73;6.25;0.78;1.65;2.43;0.78;0.68;0.10;0.55;1.58;2.13;5.35;0.397;1.08;3.18;0.339;0.93;1.08;0.860
Draymond Green;2013-2014;REG;Warriors;82;21.91;6.23;1.05;3.94;4.99;1.85;1.24;0.88;1.11;2.82;2.28;5.60;0.407;0.67;2.01;0.333;1.00;1.50;0.667
Ray McCallum;2013-2014;REG;Kings;45;19.93;6.22;0.40;1.36;1.76;2.67;0.49;0.20;0.87;1.53;2.51;6.67;0.377;0.49;1.31;0.373;0.71;0.96;0.744
Kyle O'Quinn;2013-2014;REG;Magic;69;17.22;6.22;1.45;3.83;5.28;1.13;0.57;1.28;1.13;2.39;2.70;5.38;0.501;0.00;0.04;0.000;0.83;1.20;0.687
Jon Leuer;2013-2014;REG;Grizzlies;49;13.10;6.16;0.76;2.47;3.22;0.41;0.37;0.27;0.55;1.29;2.47;5.02;0.492;0.47;1.00;0.469;0.76;0.96;0.787
Anthony Tolliver;2013-2014;REG;Bobcats;64;20.28;6.14;0.52;2.11;2.63;0.66;0.30;0.23;0.36;1.28;2.02;4.80;0.420;1.59;3.86;0.413;0.52;0.64;0.805
Jeremy Evans;2013-2014;REG;Jazz;66;18.32;6.08;1.82;2.88;4.70;0.67;0.64;0.70;0.61;2.11;2.65;5.03;0.527;0.00;0.03;0.000;0.77;1.14;0.680
Elliot Williams;2013-2014;REG;76ers;67;17.27;6.03;0.45;1.49;1.94;1.07;0.52;0.04;1.01;1.88;2.09;5.03;0.415;0.55;1.87;0.296;1.30;1.78;0.731
Kent Bazemore;2013-2014;REG;Warriors, Lakers;67;13.60;6.01;0.15;1.60;1.75;1.36;0.64;0.19;1.18;1.52;2.19;5.12;0.429;0.64;1.91;0.336;0.99;1.63;0.606
Chris Wright;2013-2014;REG;Bucks;8;15.69;6.00;1.25;1.25;2.50;0.63;0.88;0.63;0.63;2.13;2.63;4.38;0.600;0.00;0.13;0.000;0.75;1.88;0.400
Hollis Thompson;2013-2014;REG;76ers;77;22.62;5.99;0.95;2.26;3.21;0.95;0.69;0.16;0.78;1.87;2.22;4.83;0.460;0.87;2.17;0.401;0.68;0.95;0.712
Cody Zeller;2013-2014;REG;Bobcats;82;17.28;5.98;1.44;2.87;4.30;1.12;0.49;0.50;1.06;2.07;2.10;4.93;0.426;0.00;0.01;0.000;1.78;2.44;0.730
Tayshaun Prince;2013-2014;REG;Grizzlies;76;25.64;5.97;0.42;2.66;3.08;1.57;0.51;0.25;0.54;0.83;2.63;6.47;0.407;0.26;0.91;0.290;0.45;0.79;0.567
Darrell Arthur;2013-2014;REG;Nuggets;68;17.07;5.90;0.76;2.32;3.09;0.90;0.57;0.69;0.85;2.72;2.38;6.03;0.395;0.35;0.94;0.375;0.78;0.91;0.855
Kentavious Caldwell-Pope;2013-2014;REG;Pistons;80;19.78;5.88;0.48;1.48;1.95;0.69;0.94;0.15;0.35;1.81;2.28;5.75;0.396;0.74;2.31;0.319;0.59;0.76;0.770
Alexis Ajinca;2013-2014;REG;Pelicans;56;16.97;5.86;1.68;3.27;4.95;0.71;0.41;0.82;1.13;3.34;2.43;4.45;0.546;0.00;0.02;0.000;1.00;1.20;0.836
Omer Asik;2013-2014;REG;Rockets;48;20.17;5.83;2.10;5.77;7.88;0.52;0.29;0.77;1.23;1.92;2.10;3.96;0.532;0.00;0.00;0.000;1.63;2.63;0.619
Elton Brand;2013-2014;REG;Hawks;73;19.36;5.74;1.33;3.62;4.95;1.01;0.55;1.21;0.82;2.63;2.45;4.55;0.539;0.00;0.03;0.000;0.84;1.29;0.649
