Player;Season;Season Type;Team;Games;Min;Pts;OReb;Dreb;Reb;Ast;Stl;Blk;TO;PF;FGM;FGA;FG%;3PTM;3PTA;3PT%;FTM;FTA;FT%
Brandon Bass;2014-2015;REG;Celtics;82;23.52;10.56;1.70;3.16;4.85;1.27;0.51;0.39;1.01;1.71;4.20;8.33;0.504;0.11;0.39;0.281;2.06;2.61;0.790
Roy Hibbert;2014-2015;REG;Pacers;76;25.35;10.55;2.05;5.05;7.11;1.11;0.24;1.64;1.41;2.84;4.17;9.34;0.446;0.00;0.03;0.000;2.21;2.68;0.824
Manu Ginobili;2014-2015;REG;Spurs;70;22.67;10.54;0.40;2.61;3.01;4.19;0.96;0.29;2.20;1.97;3.59;8.41;0.426;1.27;3.69;0.345;2.10;2.91;0.721
Marcus Morris;2014-2015;REG;Suns;81;25.25;10.43;0.90;3.85;4.75;1.64;0.78;0.20;0.90;2.32;4.09;9.42;0.434;1.38;3.86;0.358;0.88;1.40;0.628
Marreese Speights;2014-2015;REG;Warriors;76;15.88;10.41;1.43;2.84;4.28;0.96;0.26;0.45;1.08;2.49;4.18;8.50;0.492;0.07;0.24;0.278;1.97;2.34;0.843
Taj Gibson;2014-2015;REG;Bulls;62;27.29;10.35;2.63;3.77;6.40;1.15;0.58;1.23;1.24;2.61;4.11;8.18;0.503;0.00;0.00;0.000;2.13;2.97;0.717
Alexey Shved;2014-2015;REG;76ers, Rockets, Knicks;42;18.27;10.33;0.55;1.81;2.36;2.52;0.71;0.14;1.14;1.14;3.17;7.98;0.397;1.12;3.31;0.338;2.88;3.57;0.807
Tyson Chandler;2014-2015;REG;Mavericks;75;30.48;10.28;3.93;7.60;11.53;1.12;0.56;1.21;1.40;2.25;3.91;5.87;0.666;0.00;0.00;0.000;2.47;3.43;0.720
Ricky Rubio;2014-2015;REG;Timberwolves;22;31.46;10.27;0.86;4.82;5.68;8.77;1.82;0.05;2.91;2.68;3.55;9.95;0.356;0.59;2.32;0.255;2.59;3.23;0.803
Kelly Olynyk;2014-2015;REG;Celtics;64;22.24;10.25;1.45;3.30;4.75;1.69;1.00;0.61;1.53;3.33;3.92;8.25;0.475;0.95;2.73;0.349;1.45;2.13;0.684
Nikola Mirotic;2014-2015;REG;Bulls;82;20.17;10.16;0.77;4.16;4.93;1.18;0.66;0.65;1.09;2.10;3.09;7.61;0.405;1.21;3.82;0.316;2.78;3.46;0.803
Tyler Zeller;2014-2015;REG;Celtics;82;21.11;10.16;1.79;3.89;5.68;1.39;0.22;0.63;0.94;2.50;4.15;7.52;0.551;0.00;0.00;0.000;1.87;2.27;0.823
Patrick Beverley;2014-2015;REG;Rockets;56;30.84;10.14;1.20;3.04;4.23;3.43;1.05;0.41;1.48;3.25;3.64;9.50;0.383;2.05;5.77;0.356;0.80;1.07;0.750
Mario Chalmers;2014-2015;REG;Heat;79;29.51;10.13;0.30;2.23;2.53;3.80;1.44;0.13;2.18;3.16;3.33;8.22;0.405;0.91;3.05;0.299;2.56;3.30;0.774
Zach LaVine;2014-2015;REG;Timberwolves;77;24.70;10.10;0.35;2.43;2.78;3.58;0.70;0.13;2.51;2.05;3.71;8.79;0.422;0.74;2.17;0.341;1.94;2.30;0.842
Courtney Lee;2014-2015;REG;Grizzlies;77;30.58;10.09;0.27;2.04;2.31;1.96;0.97;0.16;1.01;1.68;3.74;8.36;0.447;1.17;2.92;0.400;1.44;1.68;0.861
Harrison Barnes;2014-2015;REG;Warriors;82;28.27;10.09;1.43;4.09;5.51;1.41;0.74;0.23;0.87;1.78;3.85;8.00;0.482;1.06;2.62;0.405;1.32;1.83;0.720
Gary Neal;2014-2015;REG;Hornets, Timberwolves;54;22.08;10.06;0.26;2.13;2.39;1.85;0.43;0.02;1.20;1.63;3.48;9.31;0.374;0.93;3.04;0.305;2.17;2.50;0.867
Matt Barnes;2014-2015;REG;Clippers;76;29.88;10.05;0.67;3.30;3.97;1.50;0.88;0.66;1.14;3.16;3.64;8.21;0.444;1.79;4.95;0.362;0.97;1.25;0.779
CJ Watson;2014-2015;REG;Pacers;57;24.95;10.00;0.32;2.54;2.86;3.65;1.00;0.16;1.75;1.88;3.18;7.32;0.434;1.23;3.07;0.400;2.42;2.93;0.826
Wayne Ellington;2014-2015;REG;Lakers;65;25.76;10.00;0.48;2.75;3.23;1.62;0.51;0.03;0.77;1.18;3.91;9.49;0.412;1.38;3.74;0.370;0.80;0.98;0.813
Dennis Schroder;2014-2015;REG;Hawks;77;19.69;9.97;0.38;1.75;2.13;4.13;0.64;0.05;1.95;1.65;3.69;8.64;0.427;0.68;1.92;0.351;1.92;2.32;0.827
Nerlens Noel;2014-2015;REG;76ers;75;30.73;9.92;2.47;5.68;8.15;1.71;1.77;1.89;1.95;2.77;4.03;8.71;0.462;0.00;0.00;0.000;1.87;3.07;0.609
Wesley Johnson;2014-2015;REG;Lakers;76;29.53;9.91;0.88;3.32;4.20;1.62;0.78;0.59;1.14;2.13;3.76;9.09;0.414;1.20;3.41;0.351;1.18;1.47;0.804
Luc Mbah a Moute;2014-2015;REG;76ers;67;28.60;9.85;1.22;3.67;4.90;1.58;1.21;0.31;1.48;1.55;3.75;9.49;0.395;0.93;3.01;0.307;1.43;2.43;0.589
Terrence Ross;2014-2015;REG;Raptors;82;25.51;9.84;0.40;2.37;2.77;1.05;0.65;0.30;0.84;1.66;3.77;9.18;0.410;1.77;4.76;0.372;0.54;0.68;0.786
Anderson Varejao;2014-2015;REG;Cavaliers;26;24.44;9.81;2.19;4.35;6.54;1.35;0.73;0.62;1.35;2.23;4.27;7.69;0.555;0.00;0.08;0.000;1.27;1.73;0.733
Gorgui Dieng;2014-2015;REG;Timberwolves;73;30.05;9.73;3.07;5.29;8.36;2.00;0.97;1.71;1.73;2.58;3.55;7.01;0.506;0.01;0.08;0.167;2.62;3.34;0.783
Timofey Mozgov;2014-2015;REG;Nuggets, Cavaliers;81;25.25;9.69;2.51;4.79;7.30;0.68;0.41;1.20;1.43;2.80;3.88;6.99;0.555;0.02;0.07;0.333;1.91;2.67;0.718
Robin Lopez;2014-2015;REG;Trail Blazers;59;27.76;9.59;3.22;3.46;6.68;0.95;0.27;1.42;1.24;2.07;3.97;7.41;0.535;0.00;0.02;0.000;1.66;2.15;0.772
Evan Turner;2014-2015;REG;Celtics;82;27.56;9.50;0.49;4.60;5.09;5.49;1.01;0.23;2.41;2.20;3.90;9.10;0.429;0.40;1.45;0.277;1.29;1.72;0.752
D.J. Augustin;2014-2015;REG;Pistons, Thunder;82;23.95;9.48;0.24;1.72;1.96;4.30;0.60;0.04;1.77;1.13;3.15;7.89;0.399;1.01;3.00;0.337;2.17;2.50;0.868
Greivis Vasquez;2014-2015;REG;Raptors;82;24.28;9.45;0.28;2.37;2.65;3.68;0.56;0.12;1.45;2.16;3.61;8.84;0.408;1.62;4.28;0.379;0.61;0.80;0.758
Mike Dunleavy;2014-2015;REG;Bulls;63;29.17;9.44;0.44;3.49;3.94;1.83;0.62;0.33;0.95;1.95;3.32;7.63;0.435;1.70;4.17;0.407;1.11;1.38;0.805
Luis Scola;2014-2015;REG;Pacers;81;20.48;9.40;1.72;4.79;6.51;1.31;0.58;0.22;1.16;2.37;3.69;7.91;0.466;0.06;0.25;0.250;1.95;2.79;0.699
Nicolas Batum;2014-2015;REG;Trail Blazers;71;33.52;9.35;0.87;4.99;5.86;4.80;1.10;0.56;1.86;1.49;3.38;8.44;0.401;1.41;4.34;0.325;1.18;1.38;0.857
Amir Johnson;2014-2015;REG;Raptors;75;26.38;9.25;2.11;3.96;6.07;1.56;0.59;0.79;1.47;3.00;3.97;6.92;0.574;0.25;0.61;0.413;1.05;1.72;0.612
Isaiah Canaan;2014-2015;REG;Rockets, 76ers;47;19.96;9.19;0.38;1.47;1.85;2.09;0.62;0.06;1.32;1.77;3.11;8.04;0.386;1.94;5.23;0.370;1.04;1.28;0.817
Marco Belinelli;2014-2015;REG;Spurs;62;22.39;9.16;0.42;2.11;2.53;1.52;0.50;0.05;0.98;1.37;3.21;7.58;0.423;1.39;3.71;0.374;1.35;1.60;0.848
PJ Tucker;2014-2015;REG;Suns;78;30.56;9.14;1.46;4.97;6.44;1.55;1.37;0.29;1.23;2.29;3.35;7.64;0.438;1.12;3.23;0.345;1.33;1.83;0.727
Jason Richardson;2014-2015;REG;76ers;19;21.92;9.05;0.68;2.79;3.47;2.00;0.68;0.16;0.84;1.47;3.26;9.37;0.348;1.63;5.05;0.323;0.89;1.16;0.773
Jose Calderon;2014-2015;REG;Knicks;41;30.26;9.05;0.46;2.54;3.00;4.61;0.71;0.00;1.76;1.80;3.46;8.39;0.413;1.44;3.39;0.424;0.68;0.71;0.966
Bojan Bogdanovic;2014-2015;REG;Nets;78;23.77;8.97;0.64;2.09;2.73;0.87;0.44;0.12;1.00;1.33;3.35;7.38;0.453;1.17;3.28;0.355;1.12;1.36;0.821
Rajon Rondo;2014-2015;REG;Celtics, Mavericks;68;29.69;8.94;1.07;4.41;5.49;7.91;1.34;0.10;3.09;2.25;4.04;9.49;0.426;0.40;1.26;0.314;0.46;1.15;0.397
Elfrid Payton;2014-2015;REG;Magic;82;30.35;8.91;1.30;2.95;4.26;6.50;1.73;0.24;2.48;2.35;3.67;8.63;0.425;0.13;0.51;0.262;1.44;2.61;0.551
Solomon Hill;2014-2015;REG;Pacers;82;29.04;8.89;0.85;2.98;3.83;2.24;0.80;0.22;1.39;2.16;3.06;7.73;0.396;0.83;2.54;0.327;1.94;2.35;0.824
Omri Casspi;2014-2015;REG;Kings;67;21.14;8.85;0.81;3.07;3.88;1.52;0.46;0.12;1.31;1.60;3.12;6.37;0.489;0.52;1.30;0.402;2.09;2.85;0.733
Michael Beasley;2014-2015;REG;Heat;24;21.03;8.83;0.50;3.21;3.71;1.33;0.63;0.54;1.54;2.75;3.83;8.83;0.434;0.33;1.42;0.235;0.83;1.08;0.769
Paul George;2014-2015;REG;Pacers;6;15.15;8.83;0.67;3.00;3.67;1.00;0.83;0.17;2.00;1.83;3.00;8.17;0.367;1.50;3.67;0.409;1.33;1.83;0.727
Hollis Thompson;2014-2015;REG;76ers;71;25.01;8.82;0.75;2.04;2.79;1.20;0.80;0.37;0.92;1.99;3.15;7.65;0.413;1.62;4.04;0.401;0.89;1.25;0.708
Devin Harris;2014-2015;REG;Mavericks;76;22.17;8.75;0.17;1.61;1.78;3.11;1.03;0.18;1.12;1.93;2.88;6.89;0.418;1.25;3.50;0.357;1.74;2.13;0.815
Boris Diaw;2014-2015;REG;Spurs;81;24.50;8.74;0.96;3.33;4.30;2.88;0.44;0.28;1.56;1.83;3.59;7.81;0.460;0.67;2.10;0.318;0.89;1.15;0.774
Mason Plumlee;2014-2015;REG;Nets;82;21.25;8.74;2.13;4.11;6.24;0.90;0.79;0.77;1.29;2.52;3.41;5.96;0.573;0.00;0.04;0.000;1.91;3.87;0.495
Randy Foye;2014-2015;REG;Nuggets;50;21.73;8.70;0.18;1.50;1.68;2.38;0.68;0.22;1.20;1.94;2.96;8.04;0.368;1.88;5.26;0.357;0.90;1.10;0.818
Dwight Buycks;2014-2015;REG;Lakers;6;20.46;8.67;0.33;1.67;2.00;2.33;0.50;0.00;2.00;0.50;3.00;6.67;0.450;1.17;1.83;0.636;1.50;1.67;0.900
Chris Kaman;2014-2015;REG;Trail Blazers;74;18.89;8.62;2.01;4.53;6.54;0.88;0.24;0.73;1.46;1.89;3.82;7.42;0.515;0.00;0.00;0.000;0.97;1.38;0.706
Rodney Hood;2014-2015;REG;Jazz;50;21.07;8.58;0.18;2.10;2.28;1.64;0.60;0.24;0.90;2.38;3.08;7.44;0.414;1.22;3.38;0.361;1.20;1.56;0.769
Tony Allen;2014-2015;REG;Grizzlies;63;26.15;8.56;1.63;2.81;4.44;1.37;2.03;0.48;1.37;2.63;3.57;7.22;0.495;0.16;0.46;0.345;1.25;2.00;0.627
Mirza Teletovic;2014-2015;REG;Nets;40;22.31;8.48;0.68;4.18;4.85;1.13;0.35;0.40;1.33;1.85;3.05;7.98;0.382;1.55;4.83;0.321;0.83;1.15;0.717
Tristan Thompson;2014-2015;REG;Cavaliers;82;26.76;8.45;3.34;4.66;8.00;0.48;0.41;0.73;1.01;2.30;3.26;5.95;0.547;0.00;0.00;0.000;1.94;3.02;0.641
Sebastian Telfair;2014-2015;REG;Thunder;16;20.44;8.38;0.13;1.75;1.88;2.81;0.63;0.00;1.13;1.81;2.88;7.81;0.368;1.13;3.75;0.300;1.50;2.13;0.706
Rudy Gobert;2014-2015;REG;Jazz;82;26.30;8.37;3.24;6.22;9.46;1.30;0.78;2.29;1.35;2.13;3.15;5.21;0.604;0.00;0.02;0.000;2.07;3.33;0.623
Derrick Williams;2014-2015;REG;Kings;74;19.75;8.34;0.55;2.18;2.73;0.68;0.46;0.05;0.76;0.91;2.93;6.55;0.447;0.66;2.11;0.314;1.81;2.65;0.684
Jameer Nelson;2014-2015;REG;Mavericks, Celtics, Nuggets;63;22.32;8.30;0.52;1.79;2.32;4.02;0.75;0.10;1.73;2.16;3.25;8.00;0.407;1.41;4.10;0.345;0.38;0.57;0.667
Zaza Pachulia;2014-2015;REG;Bucks;73;23.69;8.30;2.70;4.15;6.85;2.44;1.10;0.29;1.82;2.33;3.29;7.25;0.454;0.00;0.04;0.000;1.73;2.19;0.787
Ed Davis;2014-2015;REG;Lakers;79;23.29;8.30;2.91;4.68;7.59;1.19;0.62;1.24;0.72;2.56;3.57;5.94;0.601;0.00;0.00;0.000;1.16;2.39;0.487
Tiago Splitter;2014-2015;REG;Spurs;52;19.81;8.23;1.75;3.10;4.85;1.50;0.67;0.71;1.15;1.98;3.25;5.83;0.558;0.00;0.00;0.000;1.73;2.31;0.750
Lance Stephenson;2014-2015;REG;Hornets;61;25.79;8.21;0.62;3.90;4.52;3.93;0.62;0.13;2.10;2.20;3.39;9.02;0.376;0.30;1.72;0.171;1.13;1.80;0.627
Jason Smith;2014-2015;REG;Knicks;81;21.75;8.05;1.21;2.72;3.93;1.69;0.40;0.54;1.26;2.51;3.15;7.22;0.436;0.19;0.52;0.357;1.57;1.89;0.830
Henry Sims;2014-2015;REG;76ers;73;19.03;8.00;1.66;3.23;4.89;1.08;0.53;0.40;1.36;1.85;3.25;6.81;0.477;0.05;0.27;0.200;1.45;1.88;0.774
Iman Shumpert;2014-2015;REG;Knicks, Cavaliers;62;24.91;8.00;0.89;2.73;3.61;2.18;1.31;0.26;1.47;2.23;3.11;7.60;0.410;1.08;3.16;0.342;0.69;1.03;0.672
Patrick Patterson;2014-2015;REG;Raptors;81;26.62;8.00;1.57;3.79;5.36;1.91;0.74;0.54;0.67;1.84;2.96;6.60;0.449;1.30;3.49;0.371;0.78;0.99;0.787
Kris Humphries;2014-2015;REG;Wizards;64;21.02;7.95;1.84;4.66;6.50;0.91;0.53;0.39;0.72;2.03;3.30;6.97;0.473;0.00;0.11;0.000;1.36;1.83;0.744
Marcus Thornton;2014-2015;REG;Celtics, Suns;48;15.01;7.92;0.48;1.31;1.79;0.75;0.56;0.15;0.56;0.79;2.92;7.19;0.406;1.13;2.98;0.378;0.96;1.17;0.821
David Lee;2014-2015;REG;Warriors;49;18.46;7.92;1.65;3.59;5.24;1.76;0.63;0.53;1.00;1.69;3.27;6.39;0.511;0.00;0.04;0.000;1.39;2.12;0.654
James Johnson;2014-2015;REG;Raptors;70;19.57;7.91;0.87;2.80;3.67;1.36;0.76;1.00;1.13;2.21;3.40;5.77;0.589;0.16;0.73;0.216;0.96;1.46;0.657
KJ McDaniels;2014-2015;REG;76ers, Rockets;62;21.67;7.85;1.05;2.18;3.23;1.16;0.71;1.13;1.68;2.02;2.77;7.00;0.396;0.69;2.42;0.287;1.61;2.15;0.752
Andre Iguodala;2014-2015;REG;Warriors;77;26.86;7.84;0.57;2.77;3.34;2.95;1.16;0.32;1.14;1.30;3.00;6.44;0.466;0.96;2.75;0.349;0.88;1.48;0.596
Marcus Smart;2014-2015;REG;Celtics;67;26.99;7.81;0.91;2.40;3.31;3.10;1.48;0.27;1.34;2.63;2.61;7.12;0.367;1.36;4.06;0.335;1.22;1.90;0.646
Mike Scott;2014-2015;REG;Hawks;68;16.52;7.78;0.66;2.28;2.94;1.10;0.37;0.04;0.57;1.22;2.96;6.66;0.444;0.97;2.82;0.344;0.90;1.13;0.792
Jerryd Bayless;2014-2015;REG;Bucks;77;22.30;7.77;0.29;2.45;2.74;3.04;0.77;0.16;1.73;2.12;2.86;6.70;0.426;0.48;1.56;0.308;1.57;1.78;0.883
Rasual Butler;2014-2015;REG;Wizards;75;20.06;7.73;0.36;2.27;2.63;0.85;0.40;0.29;0.64;1.31;2.91;6.89;0.422;1.21;3.13;0.387;0.71;0.89;0.791
Steven Adams;2014-2015;REG;Thunder;70;25.30;7.67;2.84;4.63;7.47;0.93;0.54;1.21;1.41;3.17;3.10;5.70;0.544;0.00;0.03;0.000;1.47;2.93;0.502
Beno Udrih;2014-2015;REG;Grizzlies;79;18.92;7.66;0.25;1.56;1.81;2.78;0.58;0.10;1.13;1.11;3.11;6.39;0.487;0.33;1.23;0.268;1.10;1.29;0.853
Jae Crowder;2014-2015;REG;Mavericks, Celtics;82;20.08;7.66;0.88;2.70;3.57;1.15;0.88;0.30;0.60;1.67;2.79;6.67;0.419;0.74;2.54;0.293;1.33;1.72;0.773
Norris Cole;2014-2015;REG;Heat, Pelicans;75;24.42;7.64;0.17;1.95;2.12;3.40;0.76;0.20;1.32;1.65;3.07;7.44;0.412;0.73;2.35;0.312;0.77;1.08;0.716
Cody Zeller;2014-2015;REG;Hornets;62;23.98;7.61;1.56;4.27;5.84;1.61;0.56;0.79;1.00;2.52;2.77;6.02;0.461;0.02;0.02;1.000;2.05;2.65;0.774
JJ Hickson;2014-2015;REG;Nuggets;73;19.33;7.56;2.05;4.14;6.19;0.78;0.49;0.48;1.32;1.86;2.99;6.29;0.475;0.00;0.03;0.000;1.59;2.75;0.577
Jose Juan Barea;2014-2015;REG;Mavericks;77;17.68;7.53;0.30;1.44;1.74;3.40;0.43;0.01;0.91;1.35;2.92;6.96;0.420;0.70;2.17;0.323;0.99;1.22;0.808
Tayshaun Prince;2014-2015;REG;Grizzlies, Celtics, Pistons;58;24.08;7.48;0.90;2.71;3.60;1.60;0.50;0.28;0.60;0.95;3.05;6.93;0.440;0.53;1.16;0.463;0.84;1.12;0.754
Donald Sloan;2014-2015;REG;Pacers;53;20.88;7.42;0.23;2.47;2.70;3.58;0.43;0.00;1.23;0.89;2.75;6.72;0.410;0.77;2.47;0.313;1.13;1.45;0.779
Marvin Williams;2014-2015;REG;Hornets;78;26.09;7.42;0.74;4.21;4.95;1.28;0.88;0.46;0.77;1.87;2.71;6.36;0.425;1.22;3.40;0.358;0.79;1.12;0.713
Ray McCallum;2014-2015;REG;Kings;68;21.11;7.40;0.76;1.88;2.65;2.76;0.66;0.16;1.25;1.35;3.03;6.91;0.438;0.50;1.63;0.306;0.84;1.24;0.679
Alan Anderson;2014-2015;REG;Nets;74;23.57;7.34;0.42;2.34;2.76;1.14;0.76;0.07;0.81;2.00;2.62;5.93;0.442;0.99;2.84;0.348;1.11;1.36;0.812
Omer Asik;2014-2015;REG;Pelicans;76;26.08;7.33;3.21;6.63;9.84;0.97;0.38;0.71;1.25;1.89;2.80;5.42;0.517;0.00;0.00;0.000;1.72;2.96;0.582
Channing Frye;2014-2015;REG;Magic;75;24.93;7.32;0.36;3.55;3.91;1.25;0.63;0.53;1.04;2.55;2.55;6.49;0.392;1.81;4.61;0.393;0.41;0.47;0.886
Henry Walker;2014-2015;REG;Heat;24;26.15;7.29;0.29;3.13;3.42;1.21;1.00;0.38;1.00;3.17;2.42;6.96;0.347;1.88;5.46;0.344;0.58;0.75;0.778
Larry Sanders;2014-2015;REG;Bucks;27;21.69;7.26;2.48;3.67;6.15;0.85;0.96;1.44;1.04;3.85;3.19;6.37;0.500;0.00;0.00;0.000;0.89;1.78;0.500
Brandan Wright;2014-2015;REG;Mavericks, Celtics, Suns;75;19.31;7.25;1.71;2.57;4.28;0.55;0.67;1.25;0.45;1.36;3.11;4.84;0.642;0.00;0.04;0.000;1.04;1.49;0.696
Joakim Noah;2014-2015;REG;Bulls;67;30.58;7.24;3.27;6.37;9.64;4.64;0.72;1.10;1.84;3.03;2.84;6.37;0.445;0.00;0.03;0.000;1.57;2.60;0.603
Lance Thomas;2014-2015;REG;Thunder, Knicks;61;24.12;7.23;1.05;2.08;3.13;1.10;0.59;0.13;1.18;1.64;2.97;7.10;0.418;0.11;0.36;0.318;1.18;1.62;0.727
Carl Landry;2014-2015;REG;Kings;70;17.02;7.19;1.41;2.41;3.83;0.37;0.21;0.24;0.77;1.89;2.71;5.27;0.515;0.00;0.00;0.000;1.76;2.14;0.820
Jared Dudley;2014-2015;REG;Bucks;72;23.84;7.19;0.63;2.43;3.06;1.81;1.00;0.15;0.86;1.57;2.75;5.88;0.468;1.03;2.67;0.385;0.67;0.93;0.716
Quincy Pondexter;2014-2015;REG;Grizzlies, Pelicans;75;23.91;7.17;0.72;1.89;2.61;1.24;0.25;0.32;0.68;2.00;2.51;5.96;0.421;1.21;3.25;0.373;0.95;1.28;0.740
Trevor Booker;2014-2015;REG;Jazz;79;19.71;7.10;1.75;3.25;5.00;1.04;0.54;0.51;1.11;1.81;2.84;5.85;0.485;0.37;1.06;0.345;1.06;1.85;0.575
Leandro Barbosa;2014-2015;REG;Warriors;66;14.88;7.08;0.35;1.03;1.38;1.50;0.62;0.12;0.67;1.32;2.77;5.85;0.474;0.65;1.70;0.384;0.88;1.12;0.784
Jason Terry;2014-2015;REG;Rockets;77;21.31;7.03;0.19;1.38;1.57;1.91;0.86;0.25;0.96;1.51;2.44;5.79;0.422;1.64;4.19;0.390;0.51;0.62;0.812
John Henson;2014-2015;REG;Bucks;67;18.34;7.01;1.85;2.81;4.66;0.88;0.42;2.01;1.30;2.27;2.93;5.16;0.566;0.00;0.00;0.000;1.16;2.04;0.569
Chris Johnson;2014-2015;REG;Bucks;1;20.83;7.00;0.00;0.00;0.00;1.00;1.00;1.00;0.00;0.00;3.00;5.00;0.600;1.00;3.00;0.333;0.00;0.00;0.000
Austin Rivers;2014-2015;REG;Pelicans, Clippers;76;20.57;6.97;0.36;1.64;2.00;2.04;0.63;0.18;0.86;1.92;2.67;6.53;0.409;0.51;1.72;0.298;1.12;1.66;0.675
Patty Mills;2014-2015;REG;Spurs;51;15.71;6.88;0.41;1.06;1.47;1.71;0.55;0.04;0.69;1.14;2.51;6.59;0.381;1.22;3.57;0.341;0.65;0.78;0.825
Jusuf Nurkic;2014-2015;REG;Nuggets;62;17.80;6.87;2.02;4.15;6.16;0.81;0.84;1.10;1.37;3.34;2.76;6.18;0.446;0.00;0.03;0.000;1.35;2.13;0.636
Kevin Garnett;2014-2015;REG;Nets, Timberwolves;47;20.27;6.87;1.02;5.60;6.62;1.64;0.98;0.36;0.98;2.32;3.04;6.51;0.467;0.02;0.15;0.143;0.77;0.96;0.800
CJ McCollum;2014-2015;REG;Trail Blazers;62;15.70;6.84;0.23;1.24;1.47;1.03;0.69;0.13;0.77;1.31;2.56;5.89;0.436;0.89;2.24;0.396;0.82;1.18;0.699
Will Barton;2014-2015;REG;Trail Blazers, Nuggets;58;16.96;6.84;0.45;2.34;2.79;1.40;0.83;0.33;1.05;1.21;2.59;6.09;0.425;0.40;1.47;0.271;1.28;1.62;0.787
Chase Budinger;2014-2015;REG;Timberwolves;67;19.19;6.82;0.49;2.46;2.96;0.96;0.66;0.15;0.73;1.07;2.52;5.82;0.433;0.78;2.13;0.364;1.00;1.21;0.827
Cory Joseph;2014-2015;REG;Spurs;79;18.27;6.77;0.56;1.87;2.43;2.38;0.58;0.22;0.85;1.33;2.62;5.20;0.504;0.20;0.56;0.364;1.33;1.81;0.734
Brian Roberts;2014-2015;REG;Hornets;72;18.47;6.67;0.18;1.33;1.51;2.25;0.44;0.08;0.79;1.04;2.44;6.28;0.389;0.86;2.68;0.321;0.92;1.03;0.892
Adreian Payne;2014-2015;REG;Hawks, Timberwolves;32;23.11;6.66;1.50;3.56;5.06;0.94;0.59;0.28;1.38;2.75;2.84;6.88;0.414;0.03;0.28;0.111;0.94;1.44;0.652
Darrell Arthur;2014-2015;REG;Nuggets;58;17.03;6.59;0.91;2.03;2.95;0.98;0.83;0.45;0.81;2.52;2.67;6.62;0.404;0.45;1.90;0.236;0.79;1.02;0.780
Aron Baynes;2014-2015;REG;Spurs;70;16.03;6.59;1.56;2.97;4.53;0.50;0.23;0.31;0.93;2.31;2.64;4.67;0.566;0.01;0.06;0.250;1.29;1.49;0.865
Kevin Seraphin;2014-2015;REG;Wizards;79;15.63;6.58;1.10;2.54;3.65;0.75;0.13;0.75;1.24;2.49;2.92;5.70;0.513;0.00;0.03;0.000;0.73;1.04;0.707
Alexis Ajinca;2014-2015;REG;Pelicans;68;14.07;6.51;1.53;3.10;4.63;0.69;0.31;0.75;1.01;2.22;2.66;4.84;0.550;0.00;0.00;0.000;1.19;1.46;0.818
Ryan Kelly;2014-2015;REG;Lakers;52;23.72;6.38;0.25;2.56;2.81;1.77;0.56;0.46;0.71;2.27;2.00;5.94;0.337;0.87;2.58;0.336;1.52;1.83;0.832
Anthony Tolliver;2014-2015;REG;Suns, Pistons;76;18.85;6.34;0.67;2.43;3.11;0.78;0.32;0.21;0.67;1.80;2.12;5.17;0.410;1.39;3.82;0.366;0.71;0.91;0.783
Jerami Grant;2014-2015;REG;76ers;65;21.10;6.31;0.75;2.29;3.05;1.20;0.60;1.05;1.31;2.20;1.91;5.40;0.353;0.75;2.40;0.314;1.74;2.94;0.592
Andrew Bogut;2014-2015;REG;Warriors;67;23.62;6.30;2.10;6.00;8.10;2.69;0.58;1.69;1.58;2.81;2.99;5.30;0.563;0.00;0.00;0.000;0.33;0.63;0.524
Charlie Villanueva;2014-2015;REG;Mavericks;64;10.60;6.30;0.47;1.86;2.33;0.30;0.23;0.34;0.44;1.00;2.34;5.66;0.414;1.30;3.45;0.376;0.31;0.55;0.571
Mitch McGary;2014-2015;REG;Thunder;32;15.15;6.28;1.66;3.50;5.16;0.44;0.50;0.50;0.97;2.25;2.75;5.16;0.533;0.00;0.06;0.000;0.78;1.25;0.625
Jeremy Lamb;2014-2015;REG;Thunder;47;13.46;6.28;0.17;2.11;2.28;0.94;0.45;0.13;0.57;1.11;2.21;5.32;0.416;0.81;2.36;0.342;1.04;1.17;0.891
Ramon Sessions;2014-2015;REG;Kings, Wizards;64;18.56;6.28;0.36;1.89;2.25;2.84;0.45;0.00;1.34;1.14;1.95;5.22;0.374;0.30;0.94;0.317;2.08;2.70;0.769
Danny Granger;2014-2015;REG;Heat, Suns;30;20.42;6.27;0.67;2.00;2.67;0.57;0.43;0.20;0.80;2.23;2.17;5.40;0.401;1.00;2.80;0.357;0.93;1.23;0.757
Alex Len;2014-2015;REG;Suns;69;22.00;6.26;2.06;4.52;6.58;0.46;0.49;1.52;1.07;3.09;2.59;5.12;0.507;0.01;0.04;0.333;1.06;1.51;0.702
Ben Gordon;2014-2015;REG;Magic;56;14.11;6.23;0.11;1.02;1.13;0.89;0.25;0.02;0.98;1.07;2.30;5.27;0.437;0.63;1.73;0.361;1.00;1.20;0.836
Shane Larkin;2014-2015;REG;Knicks;76;24.53;6.18;0.38;1.93;2.32;2.97;1.22;0.12;1.09;1.97;2.46;5.68;0.433;0.46;1.53;0.302;0.80;1.03;0.782
Chris Copeland;2014-2015;REG;Pacers;50;16.55;6.18;0.46;1.76;2.22;1.02;0.22;0.22;1.18;1.56;2.24;6.20;0.361;1.04;3.34;0.311;0.66;0.90;0.733
