Player;Season;Season Type;Team;Games;Min;Pts;OReb;Dreb;Reb;Ast;Stl;Blk;TO;PF;FGM;FGA;FG%;3PTM;3PTA;3PT%;FTM;FTA;FT%
Luke Ridnour;2009-2010;REG;Bucks;82;21.45;10.39;0.29;1.45;1.74;3.95;0.66;0.09;1.29;2.22;4.00;8.37;0.478;0.84;2.21;0.381;1.55;1.71;0.907
Ersan Ilyasova;2009-2010;REG;Bucks;81;23.43;10.37;1.94;4.44;6.38;1.04;0.65;0.28;0.88;3.10;3.99;9.00;0.443;1.00;2.98;0.336;1.40;1.95;0.715
Emeka Okafor;2009-2010;REG;Hornets;82;28.91;10.37;3.06;5.99;9.05;0.67;0.66;1.55;1.35;2.66;4.24;8.00;0.530;0.00;0.00;0.000;1.88;3.34;0.562
T.J. Ford;2009-2010;REG;Pacers;47;25.30;10.30;0.87;2.30;3.17;3.83;0.94;0.23;1.91;2.17;3.96;8.89;0.445;0.17;1.06;0.160;2.21;2.87;0.770
Jason Kidd;2009-2010;REG;Mavericks;80;36.01;10.30;0.60;4.96;5.56;9.05;1.81;0.44;2.44;1.78;3.55;8.39;0.423;2.20;5.18;0.425;1.00;1.24;0.808
Omri Casspi;2009-2010;REG;Kings;77;25.09;10.29;0.97;3.56;4.53;1.23;0.70;0.22;1.27;1.62;3.90;8.73;0.446;0.97;2.64;0.369;1.52;2.26;0.672
Jose Calderon;2009-2010;REG;Raptors;68;26.72;10.28;0.34;1.75;2.09;5.94;0.69;0.10;1.46;1.99;4.03;8.35;0.482;1.00;2.51;0.398;1.22;1.53;0.798
CJ Watson;2009-2010;REG;Warriors;65;27.51;10.26;0.43;2.17;2.60;2.77;1.58;0.12;1.06;1.91;3.80;8.12;0.468;0.69;2.23;0.310;1.97;2.55;0.771
Dahntay Jones;2009-2010;REG;Pacers;76;24.89;10.21;0.63;2.38;3.01;1.97;0.53;0.51;1.70;3.12;3.78;8.20;0.461;0.05;0.42;0.125;2.61;3.38;0.770
Kendrick Perkins;2009-2010;REG;Celtics;78;27.61;10.14;1.99;5.64;7.63;1.03;0.33;1.69;2.12;2.81;4.03;6.69;0.602;0.00;0.04;0.000;2.09;3.59;0.582
Nicolas Batum;2009-2010;REG;Trail Blazers;37;24.81;10.14;0.86;2.95;3.81;1.19;0.65;0.68;0.73;2.24;3.76;7.24;0.519;1.46;3.57;0.409;1.16;1.38;0.843
Nate Robinson;2009-2010;REG;Knicks, Celtics;56;19.92;10.13;0.50;1.46;1.96;2.91;0.88;0.09;1.30;2.07;3.84;8.80;0.436;1.55;3.98;0.390;0.89;1.20;0.746
Marvin Williams;2009-2010;REG;Hawks;81;30.48;10.12;1.31;3.83;5.14;1.15;0.81;0.57;0.89;1.98;3.73;8.20;0.455;0.49;1.63;0.303;2.17;2.65;0.819
Randy Foye;2009-2010;REG;Wizards;70;23.81;10.06;0.23;1.63;1.86;3.26;0.47;0.14;1.34;1.76;3.66;8.84;0.414;0.90;2.60;0.346;1.84;2.07;0.890
Spencer Hawes;2009-2010;REG;Kings;72;26.45;10.04;2.01;4.04;6.06;2.19;0.44;1.15;1.82;2.78;4.33;9.25;0.468;0.36;1.21;0.299;1.01;1.47;0.689
Will Bynum;2009-2010;REG;Pistons;63;26.45;9.97;0.38;1.87;2.25;4.49;0.87;0.11;1.83;2.27;3.76;8.48;0.444;0.19;0.87;0.218;2.25;2.83;0.798
Ronald Murray;2009-2010;REG;Bobcats, Bulls;75;22.31;9.95;0.37;2.07;2.44;1.80;0.61;0.21;1.21;1.68;3.57;9.11;0.392;0.92;2.95;0.312;1.88;2.59;0.727
Mike Dunleavy;2009-2010;REG;Pacers;67;22.17;9.94;0.37;3.15;3.52;1.54;0.57;0.22;1.07;1.57;3.42;8.33;0.410;1.12;3.52;0.318;1.99;2.36;0.842
James Harden;2009-2010;REG;Thunder;76;22.87;9.91;0.62;2.59;3.21;1.80;1.05;0.26;1.39;2.63;3.07;7.61;0.403;1.22;3.26;0.375;2.55;3.16;0.808
Udonis Haslem;2009-2010;REG;Heat;78;27.91;9.88;2.14;5.92;8.06;0.67;0.38;0.29;0.96;2.23;4.00;8.10;0.494;0.00;0.00;0.000;1.88;2.47;0.762
CJ Miles;2009-2010;REG;Jazz;63;23.76;9.87;0.67;2.00;2.67;1.67;0.92;0.27;1.29;3.02;3.83;8.92;0.429;1.17;3.44;0.341;1.05;1.51;0.695
Chris Douglas-Roberts;2009-2010;REG;Nets;67;25.82;9.81;0.67;2.28;2.96;1.39;0.82;0.28;1.45;1.51;3.81;8.55;0.445;0.21;0.81;0.259;1.99;2.34;0.847
Hakim Warrick;2009-2010;REG;Bucks, Bulls;76;20.49;9.64;1.67;2.46;4.13;0.68;0.32;0.24;1.05;1.66;3.49;7.24;0.482;0.01;0.09;0.143;2.66;3.61;0.737
JJ Redick;2009-2010;REG;Magic;82;22.05;9.61;0.21;1.68;1.89;1.93;0.34;0.05;0.77;1.44;2.96;6.74;0.439;1.35;3.34;0.405;2.33;2.71;0.860
Leandro Barbosa;2009-2010;REG;Suns;44;17.85;9.50;0.25;1.32;1.57;1.45;0.52;0.27;1.05;1.61;3.52;8.30;0.425;1.00;3.09;0.324;1.45;1.66;0.877
Brandon Rush;2009-2010;REG;Pacers;82;30.38;9.44;0.50;3.72;4.22;1.37;0.68;0.79;1.13;1.94;3.62;8.56;0.423;1.51;3.68;0.411;0.68;1.09;0.629
Tyrus Thomas;2009-2010;REG;Bulls, Bobcats;54;22.60;9.41;1.50;4.70;6.20;1.04;1.17;1.57;1.70;2.39;3.59;7.78;0.462;0.00;0.06;0.000;2.22;3.24;0.686
Henry Walker;2009-2010;REG;Celtics, Knicks;35;21.94;9.40;0.43;2.09;2.51;1.14;0.66;0.09;0.80;2.37;3.43;6.63;0.517;1.43;3.31;0.431;1.11;1.40;0.796
Wesley Matthews;2009-2010;REG;Jazz;82;24.69;9.38;0.61;1.72;2.33;1.51;0.78;0.18;1.13;1.85;3.33;6.89;0.483;0.77;2.01;0.382;1.95;2.35;0.829
Martell Webster;2009-2010;REG;Trail Blazers;82;24.45;9.37;0.57;2.70;3.27;0.76;0.55;0.49;0.73;1.87;3.16;7.79;0.405;1.51;4.05;0.373;1.54;1.89;0.813
Jonas Jerebko;2009-2010;REG;Pistons;80;27.90;9.26;2.43;3.55;5.98;0.73;0.99;0.36;1.03;2.88;3.63;7.54;0.481;0.45;1.44;0.313;1.56;2.20;0.710
Brendan Haywood;2009-2010;REG;Wizards, Mavericks;77;30.58;9.14;3.61;5.68;9.29;0.56;0.34;2.05;1.29;2.71;3.58;6.38;0.562;0.00;0.01;0.000;1.97;3.18;0.620
Mike Bibby;2009-2010;REG;Hawks;80;27.43;9.13;0.25;2.05;2.30;3.88;0.84;0.04;1.13;1.96;3.35;8.05;0.416;1.58;4.05;0.389;0.85;0.99;0.861
Larry Hughes;2009-2010;REG;Knicks, Kings, Bobcats;45;24.77;9.13;0.51;2.64;3.16;3.04;1.16;0.33;1.67;1.56;3.04;8.58;0.355;0.96;3.09;0.309;2.09;2.51;0.832
Kyle Lowry;2009-2010;REG;Rockets;68;24.28;9.12;1.34;2.29;3.63;4.49;0.88;0.13;1.71;2.54;2.71;6.82;0.397;0.54;2.00;0.272;3.16;3.82;0.827
Travis Outlaw;2009-2010;REG;Trail Blazers, Clippers;34;21.46;9.09;0.97;2.59;3.56;1.00;0.53;0.50;0.94;1.26;3.24;8.26;0.391;1.18;3.09;0.381;1.44;1.74;0.831
Rasheed Wallace;2009-2010;REG;Celtics;79;22.54;8.99;0.53;3.58;4.11;1.01;1.01;0.89;0.80;2.81;3.37;8.23;0.409;1.04;3.67;0.283;1.22;1.58;0.768
Taj Gibson;2009-2010;REG;Bulls;82;26.88;8.96;2.76;4.70;7.45;0.85;0.61;1.27;1.39;3.44;3.79;7.67;0.494;0.00;0.00;0.000;1.38;2.13;0.646
Quentin Richardson;2009-2010;REG;Heat;76;27.39;8.92;0.84;4.08;4.92;1.22;0.92;0.24;0.82;2.22;3.18;7.38;0.431;1.87;4.71;0.397;0.68;0.93;0.732
Chase Budinger;2009-2010;REG;Rockets;74;20.11;8.88;0.51;2.46;2.97;1.19;0.46;0.15;0.65;1.15;3.36;7.64;0.441;1.24;3.36;0.369;0.91;1.18;0.770
Matt Barnes;2009-2010;REG;Magic;81;25.89;8.84;1.31;4.19;5.49;1.65;0.73;0.37;1.38;2.28;3.35;6.88;0.487;0.81;2.56;0.319;1.33;1.80;0.740
Arron Afflalo;2009-2010;REG;Nuggets;82;27.08;8.83;0.72;2.35;3.07;1.68;0.56;0.37;0.90;2.74;3.32;7.13;0.465;1.32;3.04;0.434;0.88;1.20;0.735
Ronnie Brewer;2009-2010;REG;Jazz, Grizzlies;58;30.04;8.81;0.78;2.45;3.22;2.66;1.57;0.26;0.91;1.38;3.60;7.40;0.487;0.14;0.53;0.258;1.47;2.29;0.639
Delonte West;2009-2010;REG;Cavaliers;60;25.00;8.80;0.48;2.33;2.82;3.27;0.92;0.47;1.50;1.43;3.23;7.27;0.445;0.42;1.28;0.325;1.92;2.37;0.810
Brad Miller;2009-2010;REG;Bulls;82;23.78;8.77;1.01;3.85;4.87;1.88;0.54;0.35;1.30;2.30;3.05;7.09;0.430;0.45;1.61;0.280;2.22;2.68;0.827
Willie Green;2009-2010;REG;Sixers;73;21.28;8.74;0.27;1.49;1.77;2.08;0.44;0.15;0.92;1.85;3.40;7.44;0.457;0.64;1.86;0.346;1.30;1.56;0.833
Mickael Pietrus;2009-2010;REG;Magic;75;22.50;8.68;0.52;2.35;2.87;0.65;0.71;0.41;0.92;1.84;3.11;7.19;0.432;1.55;4.08;0.379;0.92;1.45;0.633
Nick Young;2009-2010;REG;Wizards;74;19.20;8.64;0.27;1.11;1.38;0.65;0.38;0.11;0.76;1.99;3.15;7.54;0.418;0.93;2.30;0.406;1.41;1.76;0.800
DeMar DeRozan;2009-2010;REG;Raptors;77;21.61;8.60;0.86;2.04;2.90;0.69;0.56;0.23;0.81;2.29;3.31;6.65;0.498;0.05;0.21;0.250;1.92;2.52;0.763
Toney Douglas;2009-2010;REG;Knicks;56;19.41;8.59;0.71;1.21;1.93;2.00;0.75;0.05;0.98;2.07;3.20;6.98;0.458;1.21;3.13;0.389;0.98;1.21;0.809
Marreese Speights;2009-2010;REG;Sixers;62;16.38;8.58;1.37;2.69;4.06;0.58;0.47;0.55;0.82;2.45;3.42;7.16;0.477;0.00;0.08;0.000;1.74;2.34;0.745
Anderson Varejao;2009-2010;REG;Cavaliers;76;28.50;8.57;2.49;5.12;7.61;1.14;0.93;0.88;0.88;2.93;3.51;6.14;0.572;0.01;0.07;0.201;1.53;2.30;0.663
Jerry Stackhouse;2009-2010;REG;Bucks;42;20.35;8.52;0.45;1.93;2.38;1.67;0.50;0.21;1.57;1.33;3.07;7.52;0.408;1.07;3.10;0.346;1.31;1.64;0.797
Jerryd Bayless;2009-2010;REG;Trail Blazers;74;17.63;8.51;0.24;1.38;1.62;2.32;0.35;0.07;1.27;2.05;2.70;6.53;0.414;0.39;1.24;0.315;2.72;3.27;0.831
Donte Greene;2009-2010;REG;Kings;76;21.45;8.51;0.70;2.38;3.08;0.93;0.54;0.70;1.22;1.97;3.21;7.28;0.441;0.91;2.41;0.377;1.18;1.84;0.643
JJ Hickson;2009-2010;REG;Cavaliers;81;20.88;8.51;1.36;3.58;4.94;0.49;0.44;0.48;1.14;1.63;3.57;6.44;0.554;0.00;0.01;0.000;1.37;2.01;0.681
Tyler Hansbrough;2009-2010;REG;Pacers;29;17.61;8.48;2.07;2.69;4.76;0.97;0.59;0.28;0.72;2.41;2.79;7.76;0.360;0.00;0.14;0.000;2.90;3.90;0.743
Andres Nocioni;2009-2010;REG;Kings;75;19.70;8.47;0.43;2.53;2.96;1.00;0.43;0.35;0.89;2.13;3.12;7.83;0.399;1.28;3.32;0.386;0.95;1.32;0.717
Robin Lopez;2009-2010;REG;Suns;51;19.34;8.43;2.04;2.82;4.86;0.14;0.20;1.04;0.80;2.29;3.35;5.71;0.588;0.00;0.00;0.000;1.73;2.45;0.704
Terrence Williams;2009-2010;REG;Nets;78;22.61;8.41;0.59;3.87;4.46;2.86;0.55;0.13;1.59;1.62;3.35;8.35;0.401;0.40;1.28;0.310;1.32;1.85;0.715
Nenad Krstic;2009-2010;REG;Thunder;76;22.90;8.41;1.76;3.28;5.04;0.68;0.42;0.59;0.76;2.33;3.70;7.37;0.502;0.01;0.07;0.201;1.00;1.39;0.717
Ty Lawson;2009-2010;REG;Nuggets;65;20.27;8.34;0.65;1.26;1.91;3.12;0.74;0.03;1.26;1.37;3.09;6.00;0.515;0.52;1.28;0.410;1.63;2.15;0.757
Jared Dudley;2009-2010;REG;Suns;82;24.28;8.22;1.21;2.22;3.43;1.40;0.99;0.20;0.83;1.98;2.74;5.98;0.459;1.46;3.20;0.458;1.27;1.68;0.754
Ramon Sessions;2009-2010;REG;Timberwolves;82;21.12;8.22;0.71;1.90;2.61;3.15;0.67;0.06;1.67;1.67;3.09;6.77;0.456;0.01;0.18;0.067;2.04;2.84;0.717
Rafer Alston;2009-2010;REG;Nets, Heat;52;27.32;8.21;0.25;2.23;2.48;3.38;0.96;0.19;1.83;1.98;2.98;8.58;0.348;1.12;3.23;0.345;1.13;1.56;0.728
Tracy McGrady;2009-2010;REG;Rockets, Knicks;30;22.42;8.17;0.73;2.40;3.13;3.30;0.50;0.47;1.47;1.33;3.03;7.83;0.387;0.53;2.13;0.250;1.57;2.10;0.746
Shannon Brown;2009-2010;REG;Lakers;82;20.73;8.13;0.37;1.87;2.23;1.32;0.70;0.38;0.82;1.57;3.09;7.22;0.427;0.76;2.30;0.328;1.21;1.48;0.818
Samuel Dalembert;2009-2010;REG;Sixers;82;25.90;8.13;2.91;6.65;9.56;0.78;0.51;1.84;1.50;3.07;3.48;6.38;0.545;0.00;0.00;0.000;1.18;1.62;0.729
Rudy Fernandez;2009-2010;REG;Trail Blazers;62;23.24;8.11;0.56;2.08;2.65;2.05;1.00;0.18;1.16;1.40;2.58;6.82;0.378;1.58;4.29;0.368;1.37;1.58;0.867
Francisco Garcia;2009-2010;REG;Kings;25;23.02;8.08;0.44;2.20;2.64;1.80;0.40;0.76;0.84;1.96;3.28;7.04;0.466;0.92;2.36;0.390;0.60;0.68;0.882
Jrue Holiday;2009-2010;REG;Sixers;73;24.20;8.04;0.77;1.85;2.62;3.84;1.08;0.25;2.14;2.10;3.15;7.12;0.442;0.85;2.18;0.390;0.89;1.18;0.756
Devin Brown;2009-2010;REG;Hornets, Bulls;50;21.20;7.98;0.58;1.90;2.48;1.30;0.66;0.12;1.24;1.44;2.72;7.22;0.377;1.16;3.28;0.354;1.38;1.72;0.802
Shane Battier;2009-2010;REG;Rockets;67;32.37;7.97;1.10;3.55;4.66;2.45;0.79;1.13;0.96;2.07;2.66;6.67;0.398;1.51;4.16;0.362;1.15;1.58;0.726
Goran Dragic;2009-2010;REG;Suns;80;18.03;7.94;0.48;1.66;2.14;3.01;0.60;0.10;1.58;1.64;2.78;6.14;0.452;0.93;2.35;0.394;1.46;1.99;0.736
Nazr Mohammed;2009-2010;REG;Bobcats;58;16.97;7.91;1.97;3.28;5.24;0.48;0.26;0.74;0.91;1.81;3.26;5.90;0.553;0.00;0.00;0.000;1.40;2.16;0.648
Earl Watson;2009-2010;REG;Pacers;79;29.39;7.84;0.68;2.35;3.04;5.05;1.32;0.20;2.22;2.29;2.82;6.63;0.426;0.67;2.33;0.288;1.52;2.14;0.710
Cartier Martin;2009-2010;REG;Warriors, Wizards;18;21.65;7.83;1.39;2.39;3.78;0.89;0.61;0.06;1.06;2.67;2.78;7.56;0.368;0.94;2.72;0.347;1.33;1.67;0.800
Craig Smith;2009-2010;REG;Clippers;75;16.43;7.80;1.29;2.53;3.83;1.12;0.44;0.33;1.17;2.59;3.01;5.29;0.569;0.01;0.07;0.199;1.76;2.77;0.635
DeJuan Blair;2009-2010;REG;Spurs;82;18.22;7.78;2.44;3.98;6.41;0.79;0.61;0.48;1.37;2.73;3.35;6.04;0.556;0.00;0.02;0.000;1.07;1.96;0.547
Jarvis Hayes;2009-2010;REG;Nets;45;22.94;7.78;0.20;2.20;2.40;0.89;0.64;0.20;0.62;2.02;3.07;7.29;0.421;1.33;3.98;0.335;0.31;0.40;0.778
Ryan Anderson;2009-2010;REG;Magic;63;14.45;7.73;1.11;2.10;3.21;0.59;0.40;0.22;0.89;1.29;2.68;6.16;0.436;1.24;3.35;0.370;1.13;1.30;0.866
Jose Juan Barea;2009-2010;REG;Mavericks;78;19.82;7.64;0.22;1.65;1.87;3.31;0.45;0.08;1.31;1.53;2.97;6.76;0.440;0.72;2.01;0.357;0.97;1.15;0.845
Luther Head;2009-2010;REG;Pacers;47;17.30;7.60;0.13;1.57;1.70;1.53;0.38;0.19;1.15;1.13;2.89;6.62;0.437;0.79;2.23;0.352;1.02;1.23;0.828
Sonny Weems;2009-2010;REG;Raptors;69;19.82;7.51;0.61;2.17;2.78;1.46;0.57;0.36;0.94;1.83;3.42;6.64;0.515;0.03;0.22;0.133;0.64;0.93;0.688
Marcus Camby;2009-2010;REG;Clippers, Trail Blazers;74;31.28;7.51;3.36;8.41;11.77;2.51;1.28;1.97;1.23;2.18;3.22;6.77;0.475;0.03;0.09;0.285;1.05;1.65;0.639
Tim Thomas;2009-2010;REG;Mavericks;18;15.85;7.50;0.72;1.56;2.28;0.78;0.56;0.11;0.78;1.72;2.72;5.89;0.462;0.89;2.39;0.372;1.17;1.33;0.875
Derek Fisher;2009-2010;REG;Lakers;82;27.17;7.50;0.30;1.77;2.07;2.45;1.10;0.11;0.95;2.46;2.59;6.80;0.380;0.95;2.73;0.348;1.38;1.61;0.856
Sam Young;2009-2010;REG;Grizzlies;80;16.51;7.44;0.96;1.55;2.51;0.65;0.43;0.25;1.18;1.33;2.80;6.21;0.451;0.14;0.70;0.196;1.70;2.19;0.777
Zydrunas Ilgauskas;2009-2010;REG;Cavaliers;64;20.91;7.41;1.78;3.61;5.39;0.75;0.22;0.78;0.98;2.86;3.03;6.84;0.443;0.17;0.36;0.478;1.17;1.58;0.743
Chris Duhon;2009-2010;REG;Knicks;67;30.92;7.37;0.42;2.24;2.66;5.64;0.88;0.04;1.64;1.24;2.51;6.73;0.373;1.34;3.85;0.349;1.01;1.42;0.716
Alonzo Gee;2009-2010;REG;Wizards;11;16.52;7.36;1.36;1.64;3.00;0.64;0.64;0.09;0.91;1.18;2.55;5.36;0.475;0.64;0.82;0.778;1.64;2.64;0.621
Anthony Parker;2009-2010;REG;Cavaliers;81;28.26;7.35;0.37;2.48;2.85;1.94;0.78;0.22;0.88;1.86;2.54;5.86;0.434;1.33;3.22;0.414;0.93;1.17;0.789
Steve Blake;2009-2010;REG;Trail Blazers, Clippers;80;26.98;7.33;0.26;2.08;2.34;4.75;0.73;0.08;1.60;1.54;2.71;6.53;0.416;1.45;3.68;0.395;0.45;0.60;0.750
A.J. Price;2009-2010;REG;Pacers;56;15.45;7.32;0.21;1.36;1.57;1.89;0.63;0.05;1.05;0.95;2.59;6.32;0.410;1.07;3.11;0.345;1.07;1.34;0.800
Darius Songaila;2009-2010;REG;Hornets;75;18.79;7.24;0.79;2.31;3.09;0.93;0.83;0.19;1.08;2.75;3.21;6.51;0.494;0.01;0.08;0.166;0.80;0.99;0.811
Jordan Farmar;2009-2010;REG;Lakers;82;17.97;7.21;0.17;1.43;1.60;1.55;0.63;0.13;0.88;1.33;2.73;6.28;0.435;1.05;2.79;0.376;0.70;1.04;0.671
Kyle Korver;2009-2010;REG;Jazz;52;18.30;7.19;0.19;1.94;2.13;1.71;0.50;0.23;0.81;1.46;2.65;5.38;0.493;1.13;2.12;0.536;0.75;0.94;0.796
Mario Chalmers;2009-2010;REG;Heat;73;24.75;7.14;0.34;1.51;1.85;3.37;1.25;0.16;1.68;2.40;2.49;6.22;0.401;1.03;3.23;0.318;1.12;1.51;0.745
Morris Peterson;2009-2010;REG;Hornets;46;21.14;7.11;0.37;2.37;2.74;0.89;0.54;0.11;0.59;1.76;2.52;6.54;0.385;1.35;3.72;0.363;0.72;1.17;0.611
Marco Belinelli;2009-2010;REG;Raptors;66;16.98;7.11;0.21;1.23;1.44;1.35;0.64;0.08;0.91;1.21;2.33;5.74;0.406;0.91;2.39;0.380;1.53;1.83;0.835
Rodrigue Beaubois;2009-2010;REG;Mavericks;56;12.50;7.09;0.21;1.18;1.39;1.32;0.52;0.21;0.96;1.50;2.77;5.34;0.518;0.80;1.96;0.409;0.75;0.93;0.808
Dorell Wright;2009-2010;REG;Heat;72;20.77;7.08;0.69;2.57;3.26;1.26;0.72;0.44;0.74;1.31;2.69;5.82;0.463;0.85;2.18;0.389;0.85;0.96;0.884
Kris Humphries;2009-2010;REG;Mavericks, Nets;69;17.70;7.06;1.74;3.74;5.48;0.46;0.52;0.70;0.96;2.10;2.61;5.91;0.441;0.00;0.01;0.000;1.84;2.75;0.668
Matt Bonner;2009-2010;REG;Spurs;65;17.86;7.03;0.80;2.49;3.29;1.05;0.46;0.37;0.60;1.68;2.55;5.72;0.446;1.38;3.55;0.390;0.54;0.74;0.729
Oliver Lafayette;2009-2010;REG;Celtics;1;21.53;7.00;1.00;3.00;4.00;2.00;0.00;0.00;1.00;0.00;3.00;6.00;0.500;1.00;2.00;0.500;0.00;0.00;0.000
Eddie House;2009-2010;REG;Celtics, Knicks;68;17.89;6.96;0.19;1.41;1.60;1.25;0.59;0.10;0.69;1.19;2.54;6.69;0.380;1.16;3.34;0.348;0.71;0.76;0.923
Shaun Livingston;2009-2010;REG;Thunder, Wizards;36;22.09;6.94;0.44;1.72;2.17;3.61;0.47;0.31;1.61;1.69;2.89;5.58;0.517;0.00;0.17;0.000;1.17;1.33;0.875
Keyon Dooling;2009-2010;REG;Nets;53;18.32;6.87;0.15;0.87;1.02;2.55;0.64;0.00;1.11;1.55;2.43;6.11;0.398;1.11;2.96;0.376;0.89;1.15;0.771
Jason Maxiell;2009-2010;REG;Pistons;76;20.39;6.75;2.12;3.16;5.28;0.51;0.47;0.50;0.89;2.30;2.79;5.46;0.511;0.00;0.01;0.000;1.17;2.04;0.574
Darko Milicic;2009-2010;REG;Knicks, Timberwolves;32;21.41;6.72;1.47;3.25;4.72;1.47;0.69;1.06;1.09;2.56;3.13;6.38;0.490;0.00;0.03;0.000;0.47;0.88;0.536
Wayne Ellington;2009-2010;REG;Timberwolves;76;18.21;6.64;0.43;1.66;2.09;0.97;0.26;0.07;0.97;0.95;2.50;5.89;0.424;0.84;2.13;0.395;0.80;0.92;0.871
Sergio Rodriguez;2009-2010;REG;Kings, Knicks;66;15.87;6.58;0.36;0.98;1.35;3.21;0.76;0.08;1.73;1.27;2.53;5.32;0.476;0.48;1.38;0.352;1.03;1.41;0.731
Earl Boykins;2009-2010;REG;Wizards;67;16.67;6.57;0.25;0.87;1.12;2.55;0.36;0.04;1.03;0.72;2.57;6.01;0.427;0.28;0.90;0.317;1.15;1.33;0.865
JaVale McGee;2009-2010;REG;Wizards;59;16.40;6.54;1.49;2.63;4.12;0.24;0.27;1.71;0.86;2.07;2.64;5.20;0.508;0.00;0.02;0.000;1.25;1.97;0.638
Tyson Chandler;2009-2010;REG;Bobcats;51;22.80;6.53;2.24;4.04;6.27;0.31;0.33;1.08;1.78;2.71;2.14;3.73;0.574;0.00;0.00;0.000;2.25;3.08;0.732
Antoine Wright;2009-2010;REG;Raptors;67;20.78;6.49;0.57;2.27;2.84;1.06;0.45;0.16;0.87;2.00;2.42;5.96;0.406;0.87;2.58;0.335;0.79;1.15;0.688
Charlie Bell;2009-2010;REG;Bucks;71;22.70;6.46;0.44;1.42;1.86;1.46;0.55;0.17;0.76;1.92;2.38;6.24;0.381;1.03;2.82;0.365;0.68;0.94;0.716
D.J. Augustin;2009-2010;REG;Bobcats;80;18.41;6.35;0.14;1.08;1.21;2.41;0.56;0.06;0.93;1.59;2.10;5.44;0.386;0.88;2.23;0.393;1.28;1.64;0.779
Daniel Gibson;2009-2010;REG;Cavaliers;56;19.08;6.34;0.23;1.07;1.30;1.25;0.45;0.13;0.64;1.41;2.23;4.79;0.466;1.27;2.66;0.477;0.61;0.88;0.694
Roger Mason Jr.;2009-2010;REG;Spurs;79;19.17;6.34;0.14;1.91;2.05;1.73;0.38;0.18;0.75;1.25;2.44;6.28;0.389;1.11;3.34;0.333;0.34;0.43;0.794
Serge Ibaka;2009-2010;REG;Thunder;73;18.13;6.32;1.89;3.55;5.44;0.14;0.34;1.33;0.93;2.66;2.75;5.07;0.543;0.01;0.03;0.500;0.79;1.26;0.630
Glen Davis;2009-2010;REG;Celtics;54;17.28;6.30;1.87;1.93;3.80;0.65;0.39;0.26;0.98;2.44;2.26;5.17;0.437;0.00;0.07;0.000;1.78;2.56;0.696
Vladimir Radmanovic;2009-2010;REG;Bobcats, Warriors;41;21.74;6.24;1.24;3.10;4.34;1.10;0.71;0.17;1.07;2.37;2.51;6.66;0.377;0.73;2.63;0.278;0.49;0.66;0.741
Amir Johnson;2009-2010;REG;Raptors;82;17.71;6.23;1.88;2.94;4.82;0.59;0.54;0.80;0.77;3.11;2.54;4.07;0.623;0.00;0.05;0.000;1.16;1.82;0.638
Luc Mbah a Moute;2009-2010;REG;Bucks;73;25.57;6.21;2.34;3.14;5.48;1.11;0.82;0.53;0.96;2.48;2.42;5.05;0.480;0.08;0.23;0.353;1.27;1.82;0.699
Ryan Hollins;2009-2010;REG;Timberwolves;73;16.76;6.12;1.08;1.75;2.84;0.70;0.26;0.52;1.30;2.73;2.32;4.15;0.558;0.00;0.01;0.000;1.49;2.16;0.690
Tony Allen;2009-2010;REG;Celtics;54;16.46;6.11;0.96;1.72;2.69;1.33;1.09;0.35;1.22;2.02;2.39;4.69;0.510;0.00;0.09;0.000;1.33;2.20;0.605
Carlos Arroyo;2009-2010;REG;Heat;72;22.01;6.10;0.36;1.44;1.81;3.13;0.50;0.08;0.75;1.42;2.47;5.21;0.475;0.10;0.35;0.280;1.06;1.25;0.844
Jason Williams;2009-2010;REG;Magic;82;20.77;6.01;0.09;1.45;1.54;3.63;0.65;0.04;1.06;0.79;2.30;5.20;0.444;1.02;2.70;0.380;0.38;0.50;0.756
Juwan Howard;2009-2010;REG;Trail Blazers;73;22.35;5.99;1.48;3.11;4.59;0.84;0.37;0.14;0.99;2.62;2.62;5.14;0.509;0.00;0.01;0.000;0.75;0.96;0.786
Thabo Sefolosha;2009-2010;REG;Thunder;82;28.64;5.96;0.93;3.79;4.72;1.77;1.18;0.56;1.10;1.88;2.37;5.38;0.440;0.50;1.60;0.313;0.73;1.09;0.674
Erick Dampier;2009-2010;REG;Mavericks;55;23.28;5.96;2.33;4.95;7.27;0.56;0.27;1.40;1.11;2.78;2.42;3.87;0.624;0.02;0.05;0.334;1.11;1.84;0.604
Chris Andersen;2009-2010;REG;Nuggets;76;22.30;5.89;1.93;4.42;6.36;0.43;0.55;1.88;0.78;2.25;1.87;3.30;0.566;0.00;0.04;0.000;2.16;3.11;0.695
Nick Collison;2009-2010;REG;Thunder;75;20.76;5.85;2.03;3.09;5.12;0.51;0.49;0.64;0.84;3.07;2.43;4.12;0.589;0.01;0.05;0.250;0.99;1.43;0.692
David Andersen;2009-2010;REG;Rockets;63;14.14;5.83;0.86;2.44;3.30;0.70;0.24;0.19;0.59;1.89;2.33;5.40;0.432;0.43;1.24;0.346;0.73;1.06;0.687
Brandon Bass;2009-2010;REG;Magic;50;12.96;5.80;1.08;1.46;2.54;0.38;0.24;0.54;0.62;1.38;2.38;4.66;0.511;0.00;0.00;0.000;1.04;1.26;0.825
