Player;Season;Season Type;Team;Games;Min;Pts;OReb;Dreb;Reb;Ast;Stl;Blk;TO;PF;FGM;FGA;FG%;3PTM;3PTA;3PT%;FTM;FTA;FT%
Darius Miles;2000-2001;REG;Clippers;81;26.42;9.40;1.57;4.32;5.89;1.22;0.63;1.54;1.81;2.36;3.93;7.78;0.505;0.01;0.23;0.052;1.53;2.94;0.521
Lucious Harris;2000-2001;REG;Nets;73;28.38;9.36;0.97;2.97;3.95;1.85;1.01;0.22;0.88;1.74;3.63;8.55;0.425;0.63;1.81;0.348;1.47;1.90;0.770
Jason Williams;2000-2001;REG;Kings;77;29.75;9.35;0.25;2.16;2.40;5.40;1.22;0.12;2.08;1.48;3.65;8.96;0.407;1.27;4.04;0.315;0.78;0.99;0.789
Morris Peterson;2000-2001;REG;Raptors;80;22.65;9.34;1.40;1.84;3.24;1.31;0.79;0.25;0.98;2.05;3.63;8.41;0.431;0.79;2.06;0.382;1.30;1.81;0.717
Christian Laettner;2000-2001;REG;Mavericks, Wizards;78;21.00;9.33;1.51;3.17;4.68;1.59;0.91;0.59;1.76;3.10;3.55;7.06;0.503;0.05;0.17;0.308;2.18;2.62;0.833
John Starks;2000-2001;REG;Jazz;75;28.35;9.32;0.39;1.67;2.05;2.37;0.97;0.13;1.25;2.89;3.64;9.15;0.398;0.85;2.43;0.352;1.19;1.48;0.802
Kevin Willis;2000-2001;REG;Raptors, Nuggets;78;23.45;9.26;2.27;4.55;6.82;0.64;0.73;0.67;1.12;2.77;3.90;8.85;0.441;0.01;0.08;0.166;1.45;1.88;0.769
Chauncey Billups;2000-2001;REG;Timberwolves;77;23.27;9.26;0.42;1.64;2.05;3.38;0.66;0.14;1.44;2.31;3.22;7.62;0.422;0.95;2.52;0.376;1.87;2.22;0.842
Rod Strickland;2000-2001;REG;Wizards, Trail Blazers;54;25.41;9.22;0.67;1.93;2.59;5.61;0.98;0.09;1.98;1.41;3.37;7.94;0.424;0.07;0.31;0.235;2.41;3.20;0.751
Kendall Gill;2000-2001;REG;Nets;31;28.67;9.13;1.03;3.19;4.23;2.81;1.52;0.23;1.55;2.06;3.45;10.42;0.331;0.13;0.45;0.286;2.10;2.90;0.722
Fred Hoiberg;2000-2001;REG;Bulls;74;29.88;9.09;0.28;3.88;4.16;3.55;1.32;0.16;1.00;2.09;2.93;6.68;0.439;1.39;3.36;0.414;1.84;2.12;0.866
Howard Eisley;2000-2001;REG;Mavericks;82;29.64;9.04;0.28;2.12;2.40;3.60;1.21;0.15;1.24;2.66;3.23;8.23;0.393;1.30;3.28;0.398;1.27;1.54;0.825
Othella Harrington;2000-2001;REG;Grizzlies, Knicks;74;24.51;8.99;1.88;3.36;5.24;0.76;0.46;0.61;1.96;3.20;3.34;6.85;0.487;0.00;0.04;0.000;2.31;3.03;0.763
Brad Miller;2000-2001;REG;Bulls;57;25.23;8.86;2.53;4.82;7.35;1.88;0.58;0.67;1.28;3.09;2.95;6.77;0.435;0.02;0.09;0.200;2.95;3.96;0.743
Brent Barry;2000-2001;REG;SuperSonics;67;26.20;8.79;0.49;2.66;3.15;3.36;1.19;0.21;1.28;1.88;2.96;5.99;0.494;1.63;3.42;0.476;1.25;1.54;0.816
Shandon Anderson;2000-2001;REG;Rockets;82;29.25;8.66;0.88;3.18;4.06;2.30;1.00;0.49;1.60;2.46;3.21;7.20;0.446;0.56;2.07;0.271;1.68;2.29;0.734
Chris Porter;2000-2001;REG;Warriors;51;22.44;8.63;1.75;1.96;3.71;1.20;0.88;0.12;1.16;2.18;3.39;8.73;0.389;0.00;0.10;0.000;1.84;2.76;0.667
Jahidi White;2000-2001;REG;Wizards;68;23.64;8.57;2.62;5.04;7.66;0.29;0.47;1.63;2.00;3.10;2.99;6.00;0.498;0.00;0.01;0.000;2.60;4.59;0.567
Michael Olowokandi;2000-2001;REG;Clippers;82;25.96;8.55;2.05;4.35;6.40;0.56;0.37;1.32;2.06;3.05;3.76;8.63;0.435;0.00;0.00;0.000;1.04;1.90;0.545
Horace Grant;2000-2001;REG;Lakers;77;31.05;8.53;2.86;4.22;7.08;1.57;0.66;0.79;0.62;2.35;3.42;7.39;0.462;0.00;0.04;0.000;1.70;2.19;0.775
P.J. Brown;2000-2001;REG;Hornets;80;35.07;8.45;3.21;6.06;9.28;1.59;0.98;1.15;1.35;3.25;3.11;7.01;0.444;0.00;0.05;0.000;2.23;2.61;0.852
George Lynch;2000-2001;REG;76ers;82;32.02;8.37;2.44;4.76;7.20;1.70;1.21;0.37;1.33;2.71;3.34;7.51;0.445;0.18;0.70;0.263;1.50;2.09;0.719
Walt Williams;2000-2001;REG;Rockets;72;22.00;8.32;0.43;2.97;3.40;1.35;0.42;0.39;1.01;2.13;2.81;7.13;0.394;1.36;3.44;0.395;1.35;1.75;0.770
Bryant Reeves;2000-2001;REG;Grizzlies;75;24.08;8.29;1.76;4.27;6.03;1.07;0.57;0.72;1.20;3.24;3.39;7.36;0.460;0.01;0.05;0.250;1.51;1.89;0.796
Tyrone Nesby;2000-2001;REG;Clippers, Wizards;62;25.10;8.26;0.82;1.97;2.79;1.23;0.82;0.32;1.05;2.50;3.05;8.55;0.357;0.79;2.90;0.272;1.37;1.71;0.802
Pat Garrity;2000-2001;REG;Magic;76;20.77;8.26;0.67;2.09;2.76;0.67;0.53;0.20;0.89;3.17;2.93;7.58;0.387;1.28;2.95;0.433;1.12;1.29;0.867
Stephen Jackson;2000-2001;REG;Nets;77;21.60;8.25;0.53;2.17;2.70;1.82;1.12;0.18;1.69;2.16;3.16;7.43;0.425;0.68;2.01;0.335;1.26;1.75;0.719
Derrick Coleman;2000-2001;REG;Hornets;34;20.04;8.15;1.35;4.06;5.41;1.15;0.29;0.62;1.24;1.56;2.85;7.50;0.380;0.59;1.50;0.392;1.85;2.71;0.685
James Posey;2000-2001;REG;Nuggets;82;27.51;8.12;1.52;3.73;5.26;1.99;1.13;0.49;1.24;2.76;2.96;7.20;0.412;0.79;2.65;0.300;1.40;1.72;0.816
Quentin Richardson;2000-2001;REG;Clippers;76;17.86;8.07;1.38;2.00;3.38;0.82;0.55;0.09;0.84;1.29;3.05;6.91;0.442;0.66;1.99;0.331;1.30;2.08;0.627
Dana Barros;2000-2001;REG;Pistons;60;17.78;7.97;0.10;1.47;1.57;1.83;0.50;0.03;1.00;1.05;3.05;6.87;0.444;0.73;1.75;0.419;1.13;1.33;0.850
Hubert Davis;2000-2001;REG;Mavericks, Wizards;66;25.09;7.94;0.42;1.68;2.11;1.67;0.53;0.02;1.23;1.83;2.97;6.56;0.453;1.18;2.59;0.456;0.82;0.94;0.871
John Amaechi;2000-2001;REG;Magic;82;20.88;7.93;0.94;2.33;3.27;0.90;0.34;0.35;1.51;2.13;2.89;7.22;0.400;0.00;0.09;0.000;2.15;3.40;0.631
Keon Clark;2000-2001;REG;Nuggets, Raptors;81;21.24;7.90;1.68;3.68;5.36;0.89;0.40;1.90;1.11;3.01;3.07;6.41;0.480;0.00;0.01;0.000;1.75;2.96;0.592
Sean Elliott;2000-2001;REG;Spurs;52;23.67;7.87;0.33;2.94;3.27;1.56;0.44;0.48;0.98;1.54;2.83;6.52;0.434;1.06;2.48;0.426;1.15;1.62;0.714
Felipe Lopez;2000-2001;REG;Wizards, Timberwolves;70;22.39;7.86;0.79;2.56;3.34;1.53;0.89;0.43;1.19;2.23;3.01;6.83;0.441;0.27;0.74;0.365;1.56;2.23;0.699
Malik Rose;2000-2001;REG;Spurs;57;21.36;7.67;1.67;3.74;5.40;0.84;1.04;0.70;1.30;2.60;2.81;6.46;0.435;0.05;0.30;0.176;2.00;2.81;0.713
Mark Jackson;2000-2001;REG;Raptors, Knicks;83;31.10;7.60;0.76;2.92;3.67;7.96;1.01;0.08;2.11;1.67;2.94;7.02;0.419;0.84;2.49;0.338;0.88;1.13;0.777
Bruce Bowen;2000-2001;REG;Heat;82;32.76;7.60;0.55;2.44;2.99;1.61;1.01;0.65;0.90;3.28;2.57;7.09;0.363;1.26;3.74;0.336;1.20;1.96;0.609
Nazr Mohammed;2000-2001;REG;76ers, Hawks;58;15.79;7.60;1.98;3.31;5.29;0.33;0.50;0.60;1.10;1.95;3.03;6.36;0.477;0.00;0.02;0.000;1.53;2.17;0.706
Isaiah Rider;2000-2001;REG;Lakers;67;18.01;7.57;0.66;1.67;2.33;1.66;0.40;0.10;1.46;1.57;3.00;7.04;0.426;0.51;1.37;0.370;1.06;1.24;0.855
Chris Mihm;2000-2001;REG;Cavaliers;59;19.73;7.56;1.80;2.95;4.75;0.27;0.34;0.90;1.36;2.64;2.93;6.63;0.442;0.00;0.02;0.000;1.69;2.14;0.794
Al Harrington;2000-2001;REG;Pacers;78;24.28;7.51;1.53;3.36;4.88;1.67;0.81;0.23;1.90;2.86;3.09;6.96;0.444;0.01;0.09;0.143;1.32;2.01;0.656
Kenny Anderson;2000-2001;REG;Celtics;33;24.75;7.45;0.48;1.73;2.21;4.06;1.33;0.06;1.58;1.88;2.67;6.88;0.388;0.33;1.00;0.333;1.79;2.15;0.831
Vitaly Potapenko;2000-2001;REG;Celtics;82;23.21;7.45;2.51;3.52;6.04;0.78;0.63;0.28;1.28;2.78;3.02;6.35;0.476;0.00;0.00;0.000;1.40;1.93;0.728
Eddie Robinson;2000-2001;REG;Hornets;67;17.93;7.43;0.90;2.06;2.96;0.88;0.75;0.48;0.64;0.99;3.22;6.07;0.531;0.03;0.06;0.501;0.96;1.31;0.727
Erick Dampier;2000-2001;REG;Warriors;43;23.53;7.42;2.26;3.56;5.81;1.37;0.40;1.35;1.91;2.86;2.93;7.30;0.401;0.00;0.05;0.000;1.56;2.93;0.532
Danny Manning;2000-2001;REG;Jazz;82;15.87;7.35;0.80;1.80;2.61;1.12;0.57;0.35;1.17;2.67;3.01;6.10;0.494;0.09;0.34;0.250;1.24;1.71;0.729
Vonteego Cummings;2000-2001;REG;Warriors;66;22.67;7.32;0.71;1.36;2.08;3.44;1.02;0.21;1.38;2.42;2.70;7.83;0.344;0.73;2.17;0.336;1.20;1.76;0.681
Bo Outlaw;2000-2001;REG;Magic;80;31.37;7.28;2.64;5.10;7.74;2.81;1.31;1.71;1.76;3.01;2.83;4.60;0.614;0.01;0.03;0.500;1.61;2.81;0.573
Dale Davis;2000-2001;REG;Trail Blazers;81;26.67;7.16;2.86;4.60;7.47;1.27;0.54;0.94;0.83;2.46;2.99;6.01;0.497;0.00;0.05;0.000;1.19;1.88;0.632
Terry Porter;2000-2001;REG;Spurs;80;20.99;7.16;0.30;2.21;2.51;3.14;0.65;0.14;1.30;1.10;2.46;5.50;0.448;1.09;2.56;0.424;1.15;1.45;0.793
Bobby Jackson;2000-2001;REG;Kings;79;20.86;7.16;0.94;2.18;3.11;2.04;1.10;0.09;1.30;1.76;2.92;6.66;0.439;0.49;1.32;0.375;0.82;1.11;0.739
Wesley Person;2000-2001;REG;Cavaliers;44;21.81;7.14;0.25;2.70;2.95;1.45;0.61;0.25;0.91;1.41;2.91;6.64;0.438;0.77;1.91;0.405;0.55;0.68;0.800
Kenny Thomas;2000-2001;REG;Rockets;74;24.59;7.14;1.65;3.99;5.64;1.04;0.54;0.58;1.57;2.41;2.78;6.28;0.443;0.34;1.24;0.272;1.23;1.70;0.722
Jason Caffey;2000-2001;REG;Bucks;70;20.82;7.14;1.93;3.11;5.04;0.76;0.54;0.36;1.10;2.63;2.56;5.24;0.488;0.00;0.00;0.000;2.03;3.01;0.673
Charlie Ward;2000-2001;REG;Knicks;61;24.50;7.10;0.52;2.08;2.61;4.48;1.15;0.16;1.84;2.16;2.54;6.11;0.416;1.10;2.87;0.383;0.92;1.15;0.800
Shawn Bradley;2000-2001;REG;Mavericks;82;24.42;7.06;1.95;5.46;7.41;0.46;0.44;2.78;1.07;3.12;2.67;5.45;0.490;0.01;0.07;0.167;1.71;2.17;0.787
Matt Maloney;2000-2001;REG;Hawks;53;25.54;6.96;0.26;1.94;2.21;2.83;1.06;0.09;1.32;1.77;2.75;6.53;0.422;0.96;2.68;0.359;0.49;0.64;0.765
Shammond Williams;2000-2001;REG;SuperSonics;68;18.22;6.87;0.50;1.44;1.94;2.79;0.46;0.06;1.21;1.22;2.37;5.41;0.437;0.90;1.96;0.459;1.24;1.41;0.875
Dee Brown;2000-2001;REG;Magic;7;22.28;6.86;0.00;1.57;1.57;1.71;0.57;0.00;1.00;1.43;2.29;6.29;0.364;1.71;4.57;0.375;0.57;0.71;0.800
Chris Crawford;2000-2001;REG;Hawks;47;19.26;6.77;0.60;1.74;2.34;0.79;0.45;0.34;1.32;2.49;2.60;5.74;0.452;0.13;0.47;0.273;1.45;1.77;0.819
Moochie Norris;2000-2001;REG;Rockets;82;20.15;6.63;0.54;1.88;2.41;3.45;0.84;0.02;1.30;1.02;2.24;5.04;0.446;0.30;1.09;0.281;1.84;2.37;0.778
Eric Williams;2000-2001;REG;Celtics;81;21.51;6.60;0.79;1.77;2.56;1.38;0.79;0.16;0.94;2.21;2.00;5.53;0.362;0.57;1.72;0.331;2.04;2.85;0.714
Ron Harper;2000-2001;REG;Lakers;47;24.25;6.53;0.98;2.55;3.53;2.40;0.83;0.53;1.32;1.49;2.70;5.77;0.469;0.40;1.53;0.264;0.72;1.02;0.708
Cedric Ceballos;2000-2001;REG;Pistons, Heat;40;13.31;6.53;0.85;1.80;2.65;0.50;0.40;0.18;0.80;1.53;2.53;5.73;0.441;0.55;1.83;0.301;0.93;1.08;0.860
Earl Boykins;2000-2001;REG;Clippers;10;12.83;6.50;0.40;0.70;1.10;3.20;0.50;0.00;0.90;0.90;2.50;6.30;0.397;0.10;0.80;0.125;1.40;1.70;0.824
Tony Battie;2000-2001;REG;Celtics;40;21.12;6.50;1.83;4.00;5.83;0.40;0.68;1.50;0.93;3.15;2.70;5.03;0.537;0.00;0.08;0.000;1.10;1.73;0.638
Shawn Kemp;2000-2001;REG;Trail Blazers;68;15.92;6.49;0.93;2.88;3.81;0.96;0.66;0.34;1.46;2.71;2.47;6.07;0.407;0.06;0.16;0.363;1.49;1.93;0.771
Damon Jones;2000-2001;REG;Grizzlies;71;19.93;6.49;0.23;1.52;1.75;3.15;0.51;0.01;1.07;0.82;2.39;5.86;0.409;1.18;3.25;0.364;0.52;0.73;0.711
Mahmoud Abdul-Rauf;2000-2001;REG;Grizzlies;41;11.86;6.49;0.12;0.49;0.61;1.85;0.22;0.02;0.63;1.22;2.93;6.00;0.488;0.10;0.34;0.286;0.54;0.71;0.759
Scot Pollard;2000-2001;REG;Kings;77;21.57;6.47;2.25;3.79;6.04;0.61;0.62;1.26;0.86;2.68;2.40;5.13;0.468;0.00;0.03;0.000;1.66;2.22;0.749
Robert Pack;2000-2001;REG;Nuggets;74;17.05;6.47;0.41;1.45;1.85;3.96;0.88;0.01;1.82;1.54;2.45;5.76;0.425;0.16;0.42;0.387;1.42;1.85;0.766
Tom Gugliotta;2000-2001;REG;Suns;56;20.67;6.46;1.36;3.18;4.54;0.98;0.84;0.38;0.91;1.96;2.66;6.75;0.394;0.05;0.21;0.250;1.09;1.38;0.792
Ben Wallace;2000-2001;REG;Pistons;80;34.53;6.41;3.79;9.36;13.15;1.54;1.34;2.33;1.46;2.40;2.70;5.50;0.491;0.01;0.05;0.250;1.00;2.98;0.336
Brevin Knight;2000-2001;REG;Hawks, Cavaliers;52;27.43;6.40;0.44;2.71;3.15;5.85;1.92;0.08;1.69;2.96;2.67;7.12;0.376;0.02;0.19;0.100;1.04;1.27;0.818
Anthony Carter;2000-2001;REG;Heat;72;22.66;6.40;0.64;1.86;2.50;3.72;1.01;0.14;1.65;2.14;2.71;6.67;0.406;0.08;0.56;0.150;0.90;1.43;0.631
Michael Doleac;2000-2001;REG;Magic;77;18.11;6.36;0.91;2.64;3.55;0.84;0.48;0.53;0.77;3.10;2.86;6.84;0.417;0.00;0.04;0.000;0.65;0.77;0.848
Jerome Williams;2000-2001;REG;Pistons, Raptors;59;19.59;6.31;2.25;4.22;6.47;0.76;0.97;0.34;1.07;2.10;2.31;4.98;0.463;0.00;0.05;0.000;1.69;2.29;0.741
Bryce Drew;2000-2001;REG;Bulls;48;27.17;6.29;0.25;1.19;1.44;3.85;0.67;0.06;1.42;2.06;2.58;6.81;0.379;0.83;2.19;0.381;0.29;0.40;0.737
Khalid El-Amin;2000-2001;REG;Bulls;50;18.71;6.28;0.42;1.20;1.62;2.90;0.96;0.04;1.08;1.98;2.30;6.22;0.370;0.56;1.68;0.333;1.12;1.44;0.778
Greg Buckner;2000-2001;REG;Mavericks;37;22.14;6.19;1.62;2.62;4.24;1.32;0.89;0.24;0.73;3.19;2.27;5.19;0.438;0.05;0.19;0.286;1.59;2.19;0.728
Scott Williams;2000-2001;REG;Bucks;66;19.29;6.11;1.47;4.05;5.52;0.53;0.73;0.48;0.62;2.70;2.59;5.47;0.474;0.02;0.06;0.251;0.91;1.06;0.857
Matt Geiger;2000-2001;REG;76ers;35;15.56;6.09;1.43;2.54;3.97;0.40;0.34;0.23;0.71;2.09;2.51;6.40;0.393;0.00;0.06;0.000;1.06;1.54;0.685
Jacque Vaughn;2000-2001;REG;Jazz;82;19.81;6.07;0.22;1.61;1.83;3.94;0.59;0.04;1.57;1.77;2.07;4.79;0.433;0.37;0.95;0.385;1.56;2.00;0.781
Dell Curry;2000-2001;REG;Raptors;71;13.48;6.04;0.23;0.97;1.20;1.06;0.38;0.11;0.55;0.93;2.28;5.38;0.424;0.87;2.04;0.428;0.61;0.72;0.843
David Wingate;2000-2001;REG;SuperSonics;1;8.97;6.00;0.00;0.00;0.00;2.00;0.00;0.00;0.00;1.00;3.00;3.00;1.000;0.00;0.00;0.000;0.00;0.00;0.000
Grant Long;2000-2001;REG;Grizzlies;66;22.91;6.00;1.15;3.00;4.15;1.26;1.09;0.23;0.94;2.42;2.12;4.83;0.439;0.06;0.23;0.267;1.70;2.38;0.713
A.J. Guyton;2000-2001;REG;Bulls;33;19.06;6.00;0.30;0.79;1.09;1.94;0.27;0.15;0.73;1.06;2.36;5.82;0.406;0.82;2.09;0.391;0.45;0.55;0.833
Milt Palacio;2000-2001;REG;Celtics;57;20.00;6.00;0.44;1.35;1.79;2.65;0.84;0.00;1.40;1.46;2.21;4.68;0.472;0.21;0.63;0.333;1.37;1.61;0.848
Trajan Langdon;2000-2001;REG;Cavaliers;65;17.19;5.98;0.18;1.18;1.37;1.25;0.58;0.14;0.80;1.75;2.08;4.82;0.431;0.78;1.91;0.411;1.05;1.17;0.895
Doug Overton;2000-2001;REG;Celtics, Hornets, Nets;21;22.66;5.95;0.19;1.67;1.86;3.43;0.38;0.00;1.48;1.76;2.48;6.62;0.374;0.52;1.71;0.306;0.48;0.76;0.625
Desmond Mason;2000-2001;REG;SuperSonics;78;19.54;5.94;0.92;2.27;3.19;0.81;0.50;0.26;0.68;1.87;2.42;5.63;0.431;0.23;0.86;0.269;0.86;1.17;0.736
John Wallace;2000-2001;REG;Pistons;40;13.17;5.93;0.63;1.45;2.08;0.58;0.33;0.40;0.90;1.80;2.50;5.90;0.424;0.05;0.38;0.133;0.88;1.13;0.778
Dion Glover;2000-2001;REG;Hawks;57;16.36;5.93;0.68;1.61;2.30;1.21;0.86;0.18;0.95;1.61;2.47;5.89;0.420;0.16;0.81;0.196;0.82;1.21;0.681
Keyon Dooling;2000-2001;REG;Clippers;76;16.32;5.91;0.11;1.07;1.17;2.33;0.54;0.14;1.24;1.41;1.95;4.76;0.409;0.37;1.05;0.350;1.64;2.36;0.698
Adonal Foyle;2000-2001;REG;Warriors;58;25.17;5.90;2.69;4.29;6.98;0.83;0.53;2.69;1.36;2.34;2.69;6.47;0.416;0.00;0.00;0.000;0.52;1.17;0.441
Larry Robinson;2000-2001;REG;Hawks, Cavaliers;34;18.58;5.85;0.68;1.88;2.56;1.06;0.82;0.06;0.74;1.35;1.97;5.41;0.364;1.29;3.41;0.379;0.62;0.71;0.875
Emanual Davis;2000-2001;REG;SuperSonics;62;20.81;5.82;0.45;2.03;2.48;2.21;1.03;0.19;1.24;1.63;2.15;5.13;0.418;0.81;2.05;0.394;0.73;0.89;0.818
Matt Bullard;2000-2001;REG;Rockets;61;16.42;5.80;0.36;1.77;2.13;0.69;0.16;0.15;0.20;1.25;2.11;5.00;0.423;1.41;3.49;0.404;0.16;0.23;0.714
Chris Mullin;2000-2001;REG;Warriors;20;18.70;5.75;0.50;1.55;2.05;0.95;0.80;0.50;0.95;1.40;1.80;5.30;0.340;0.95;2.60;0.365;1.20;1.40;0.857
Robert Traylor;2000-2001;REG;Cavaliers;70;17.29;5.74;1.77;2.51;4.29;0.90;0.70;1.09;1.40;2.91;2.30;4.63;0.497;0.00;0.03;0.000;1.14;2.01;0.567
Sherman Douglas;2000-2001;REG;Nets;59;18.48;5.73;0.36;0.90;1.25;2.44;0.61;0.07;1.34;1.58;2.07;5.14;0.403;0.14;0.68;0.200;1.46;1.95;0.748
Avery Johnson;2000-2001;REG;Spurs;55;23.45;5.64;0.38;1.16;1.55;4.31;0.60;0.07;1.09;1.64;2.44;5.45;0.447;0.02;0.11;0.167;0.75;1.09;0.683
Danny Ferry;2000-2001;REG;Spurs;80;21.07;5.60;0.69;2.10;2.79;0.89;0.35;0.26;0.63;2.11;2.23;4.69;0.475;0.88;1.95;0.449;0.28;0.38;0.733
David Vanterpool;2000-2001;REG;Wizards;22;18.64;5.55;0.68;1.00;1.68;3.00;1.05;0.14;1.68;2.00;2.09;5.00;0.418;0.00;0.27;0.000;1.36;2.27;0.600
Sean Rooks;2000-2001;REG;Clippers;82;18.93;5.44;1.11;2.59;3.70;0.94;0.41;0.78;0.89;2.40;2.06;4.82;0.428;0.01;0.02;0.500;1.30;1.74;0.748
Calvin Booth;2000-2001;REG;Wizards, Mavericks;54;17.19;5.43;1.43;3.13;4.56;0.78;0.54;2.06;0.98;2.70;2.22;4.67;0.476;0.00;0.00;0.000;0.98;1.44;0.680
Mateen Cleaves;2000-2001;REG;Pistons;78;16.25;5.41;0.33;1.36;1.69;2.65;0.63;0.01;1.78;1.96;2.05;5.13;0.400;0.06;0.22;0.294;1.24;1.76;0.708
Olden Polynice;2000-2001;REG;Jazz;81;20.02;5.30;1.94;2.73;4.67;0.38;0.33;0.95;0.96;2.98;2.54;5.12;0.496;0.00;0.01;0.000;0.21;0.80;0.262
Rodney Buford;2000-2001;REG;76ers;47;12.16;5.28;0.34;1.23;1.57;0.36;0.36;0.13;0.62;1.45;2.21;5.13;0.432;0.34;0.81;0.421;0.51;0.62;0.828
Hedo Turkoglu;2000-2001;REG;Kings;74;16.88;5.28;0.66;2.18;2.84;0.93;0.70;0.32;0.74;1.88;1.86;4.53;0.412;0.38;1.16;0.326;1.18;1.51;0.777
Samaki Walker;2000-2001;REG;Spurs;61;15.80;5.26;1.10;2.89;3.98;0.48;0.16;0.67;1.11;1.69;1.98;4.13;0.480;0.02;0.05;0.333;1.28;2.03;0.629
Brian Shaw;2000-2001;REG;Lakers;80;22.90;5.26;0.60;3.20;3.80;3.23;0.61;0.34;1.21;1.99;2.05;5.14;0.399;0.53;1.69;0.311;0.64;0.80;0.797
Michael Curry;2000-2001;REG;Pistons;68;21.88;5.24;0.31;1.47;1.78;1.94;0.40;0.04;0.90;2.54;2.13;4.69;0.455;0.06;0.13;0.444;0.91;1.07;0.849
Erick Strickland;2000-2001;REG;Knicks, Grizzlies;50;16.61;5.20;0.36;2.20;2.56;1.90;0.88;0.04;0.96;1.76;1.62;5.34;0.303;0.60;1.90;0.316;1.36;1.58;0.861
Jon Barry;2000-2001;REG;Kings;61;16.28;5.18;0.26;1.26;1.52;2.10;0.46;0.10;0.84;1.08;1.69;4.11;0.410;0.75;2.13;0.354;1.05;1.20;0.877
Robert Horry;2000-2001;REG;Lakers;79;20.11;5.15;1.18;2.57;3.75;1.62;0.68;0.68;1.00;2.66;1.86;4.81;0.387;0.68;1.97;0.346;0.75;1.05;0.711
DerMarr Johnson;2000-2001;REG;Hawks;78;16.78;5.09;0.72;1.56;2.28;0.82;0.55;0.38;1.19;1.72;1.87;5.00;0.374;0.53;1.63;0.323;0.82;1.12;0.736
Mike Penberthy;2000-2001;REG;Lakers;53;15.50;5.04;0.19;1.00;1.19;1.34;0.42;0.04;0.64;1.08;1.74;4.19;0.414;1.04;2.62;0.396;0.53;0.58;0.903
Tracy Murray;2000-2001;REG;Nuggets, Raptors;51;11.53;5.04;0.43;1.16;1.59;0.45;0.24;0.14;0.51;1.04;1.84;4.86;0.379;0.71;2.02;0.350;0.65;0.82;0.786
Dan Majerle;2000-2001;REG;Heat;53;24.65;5.04;0.38;2.75;3.13;1.66;1.00;0.28;0.66;1.85;1.64;4.89;0.336;1.08;3.42;0.315;0.68;0.83;0.818
Eddie House;2000-2001;REG;Heat;50;10.90;5.02;0.10;0.74;0.84;1.04;0.26;0.00;0.70;1.16;2.08;4.94;0.421;0.38;1.10;0.345;0.48;0.70;0.686
Monty Williams;2000-2001;REG;Magic;82;14.72;5.00;1.05;1.91;2.96;0.96;0.35;0.20;1.04;1.66;1.98;4.44;0.445;0.01;0.16;0.077;1.04;1.62;0.639
Bimbo Coles;2000-2001;REG;Cavaliers;47;17.08;4.94;0.19;0.83;1.02;2.94;0.57;0.13;1.26;1.85;1.94;5.09;0.381;0.04;0.34;0.125;1.02;1.19;0.857
Greg Anthony;2000-2001;REG;Trail Blazers;58;14.86;4.90;0.36;0.69;1.05;1.41;0.69;0.05;0.74;1.09;1.67;4.36;0.383;1.12;2.74;0.409;0.43;0.64;0.676
Stromile Swift;2000-2001;REG;Grizzlies;80;16.43;4.89;1.36;2.19;3.55;0.35;0.78;1.03;0.80;2.00;1.91;4.24;0.451;0.00;0.05;0.000;1.06;1.76;0.603
Troy Hudson;2000-2001;REG;Magic;73;13.75;4.89;0.52;0.92;1.44;2.22;0.51;0.04;1.25;1.12;1.71;5.10;0.336;0.30;1.49;0.202;1.16;1.42;0.817
Chris Carr;2000-2001;REG;Celtics;34;8.99;4.88;0.32;0.97;1.29;0.32;0.12;0.09;0.56;1.32;1.53;3.26;0.468;0.47;1.06;0.444;1.35;1.76;0.767
Lawrence Funderburke;2000-2001;REG;Kings;59;11.86;4.88;1.25;2.07;3.32;0.29;0.15;0.22;0.54;0.75;2.03;4.10;0.496;0.00;0.00;0.000;0.81;1.31;0.623
Eddie Gill;2000-2001;REG;Nets;8;19.13;4.88;0.00;1.13;1.13;3.00;0.50;0.13;1.25;1.13;2.00;5.13;0.390;0.38;1.13;0.333;0.50;0.63;0.800
Paul McPherson;2000-2001;REG;Suns, Warriors;54;11.01;4.81;0.74;0.72;1.46;0.70;0.46;0.07;0.87;1.48;2.00;3.98;0.502;0.04;0.22;0.167;0.78;1.07;0.724
Gerard King;2000-2001;REG;Wizards;45;15.69;4.80;0.87;2.00;2.87;0.69;0.31;0.24;1.04;2.09;2.00;3.91;0.511;0.00;0.00;0.000;0.80;1.00;0.800
Wang Zhi-zhi;2000-2001;REG;Mavericks;5;7.76;4.80;0.20;1.20;1.40;0.00;0.00;0.00;0.20;1.60;1.60;3.80;0.421;0.00;0.40;0.000;1.60;2.00;0.800
Corey Benjamin;2000-2001;REG;Bulls;65;13.17;4.72;0.58;0.95;1.54;1.06;0.43;0.25;0.97;1.97;1.77;4.65;0.381;0.32;1.25;0.259;0.86;1.28;0.675
Stacey Augmon;2000-2001;REG;Trail Blazers;66;17.93;4.71;0.91;1.50;2.41;1.48;0.73;0.32;0.73;1.59;1.92;4.03;0.477;0.00;0.06;0.000;0.86;1.32;0.655
Kelvin Cato;2000-2001;REG;Rockets;35;17.84;4.71;1.34;2.69;4.03;0.31;0.37;0.89;0.71;2.54;1.83;3.17;0.577;0.00;0.00;0.000;1.06;1.63;0.649
