Player;Season;Season Type;Team;Games;Min;Pts;OReb;Dreb;Reb;Ast;Stl;Blk;TO;PF;FGM;FGA;FG%;3PTM;3PTA;3PT%;FTM;FTA;FT%
Meyers Leonard;2012-2013;REG;Trail Blazers;69;17.48;5.46;1.16;2.54;3.70;0.48;0.16;0.55;0.71;2.43;2.19;4.01;0.545;0.04;0.10;0.429;1.04;1.29;0.809
Daniel Gibson;2012-2013;REG;Cavaliers;46;19.98;5.43;0.11;1.20;1.30;1.78;0.65;0.09;0.67;1.93;1.83;5.37;0.340;1.22;3.54;0.344;0.57;0.80;0.703
MarShon Brooks;2012-2013;REG;Nets;73;12.49;5.40;0.44;0.99;1.42;1.04;0.47;0.22;0.95;1.27;2.12;4.59;0.463;0.21;0.75;0.273;0.95;1.29;0.734
Danny Granger;2012-2013;REG;Pacers;5;14.73;5.40;0.60;1.20;1.80;0.60;0.40;0.20;0.80;1.20;2.00;7.00;0.286;0.40;2.00;0.200;1.00;1.60;0.625
DeJuan Blair;2012-2013;REG;Spurs;61;13.95;5.38;1.08;2.69;3.77;0.74;0.61;0.16;0.80;1.84;2.33;4.44;0.524;0.00;0.02;0.000;0.72;1.15;0.629
Roger Mason Jr.;2012-2013;REG;Hornets;69;17.66;5.35;0.16;1.75;1.91;1.07;0.38;0.16;0.74;1.51;1.91;4.42;0.433;0.96;2.30;0.415;0.57;0.62;0.907
Reggie Jackson;2012-2013;REG;Thunder;70;14.18;5.34;0.30;2.07;2.37;1.74;0.41;0.19;0.76;1.20;2.13;4.64;0.458;0.34;1.49;0.231;0.74;0.89;0.839
Trevor Booker;2012-2013;REG;Wizards;48;18.47;5.33;2.04;2.94;4.98;0.83;0.67;0.33;0.65;1.98;2.25;4.58;0.491;0.00;0.10;0.000;0.83;1.50;0.556
Evan Fournier;2012-2013;REG;Nuggets;38;11.27;5.32;0.16;0.76;0.92;1.16;0.50;0.03;0.84;1.71;1.97;4.00;0.493;0.58;1.42;0.407;0.79;1.03;0.769
Derek Fisher;2012-2013;REG;Mavericks, Thunder;33;17.42;5.30;0.06;1.06;1.12;1.42;0.58;0.09;0.91;1.67;1.67;4.88;0.342;0.91;2.42;0.375;1.06;1.15;0.921
John Lucas III;2012-2013;REG;Raptors;63;13.13;5.29;0.13;0.90;1.03;1.67;0.37;0.02;0.41;0.79;2.05;5.30;0.386;0.90;2.40;0.378;0.29;0.40;0.720
Corey Maggette;2012-2013;REG;Pistons;18;14.28;5.28;0.28;1.11;1.39;1.06;0.33;0.11;0.94;2.33;1.50;4.22;0.355;0.28;1.17;0.238;2.00;2.67;0.750
Mickael Pietrus;2012-2013;REG;Raptors;19;20.33;5.26;0.26;1.63;1.89;0.47;0.63;0.32;0.84;1.74;1.79;5.16;0.347;1.05;3.37;0.312;0.63;0.95;0.667
Travis Outlaw;2012-2013;REG;Kings;38;11.68;5.26;0.45;1.16;1.61;0.55;0.29;0.21;0.50;0.92;1.95;4.66;0.418;0.37;1.32;0.280;1.00;1.37;0.731
Leandro Barbosa;2012-2013;REG;Celtics;41;12.51;5.24;0.20;0.93;1.12;1.41;0.41;0.15;0.51;1.24;2.02;4.71;0.430;0.44;1.15;0.383;0.76;1.00;0.756
Jordan Hamilton;2012-2013;REG;Nuggets;40;9.92;5.20;0.80;1.58;2.38;0.58;0.38;0.20;0.48;0.60;2.10;5.03;0.418;0.68;1.83;0.370;0.33;0.65;0.500
Rashard Lewis;2012-2013;REG;Heat;55;14.40;5.18;0.35;1.85;2.20;0.55;0.38;0.25;0.60;1.22;1.87;4.53;0.414;0.93;2.38;0.389;0.51;0.82;0.622
Garrett Temple;2012-2013;REG;Wizards;51;22.66;5.14;0.57;1.84;2.41;2.25;0.98;0.33;1.20;1.84;2.06;5.06;0.407;0.51;1.57;0.325;0.51;0.73;0.703
James Johnson;2012-2013;REG;Kings;54;16.27;5.11;0.91;1.78;2.69;1.07;0.76;0.93;1.26;1.83;2.17;5.24;0.413;0.04;0.39;0.095;0.74;1.24;0.597
Al Harrington;2012-2013;REG;Magic;10;11.89;5.10;0.60;2.10;2.70;1.00;0.40;0.10;0.70;1.80;2.00;5.70;0.351;0.80;3.00;0.267;0.30;0.40;0.750
Nick Collison;2012-2013;REG;Thunder;81;19.54;5.09;1.52;2.59;4.11;1.49;0.63;0.37;0.85;2.43;2.17;3.65;0.595;0.00;0.05;0.000;0.74;0.96;0.769
Patty Mills;2012-2013;REG;Spurs;58;11.32;5.07;0.16;0.71;0.86;1.07;0.45;0.07;0.67;0.95;1.95;4.16;0.469;0.90;2.24;0.400;0.28;0.33;0.842
DeShawn Stevenson;2012-2013;REG;Hawks;56;20.68;5.07;0.32;1.86;2.18;0.93;0.52;0.11;0.41;1.23;1.75;4.68;0.374;1.36;3.73;0.364;0.21;0.41;0.522
Jae Crowder;2012-2013;REG;Mavericks;78;17.35;5.03;0.45;1.95;2.40;1.21;0.81;0.22;0.63;1.64;1.81;4.71;0.384;0.81;2.46;0.328;0.60;0.94;0.644
Mickael Gelabale;2012-2013;REG;Timberwolves;36;17.89;5.03;0.89;1.86;2.75;0.72;0.44;0.11;0.44;1.31;2.00;3.86;0.518;0.44;1.44;0.308;0.58;0.67;0.875
Ian Mahinmi;2012-2013;REG;Pacers;80;16.53;5.03;1.44;2.45;3.89;0.34;0.49;0.83;1.15;2.51;1.86;4.11;0.453;0.00;0.03;0.000;1.30;2.14;0.608
Quentin Richardson;2012-2013;REG;Knicks;1;28.92;5.00;5.00;5.00;10.00;1.00;0.00;0.00;2.00;1.00;1.00;11.00;0.091;1.00;4.00;0.250;2.00;2.00;1.000
Chris Andersen;2012-2013;REG;Heat;42;14.87;4.93;1.36;2.74;4.10;0.40;0.38;1.05;0.57;2.12;1.69;2.93;0.577;0.05;0.07;0.667;1.50;2.21;0.677
Jerry Stackhouse;2012-2013;REG;Nets;37;14.69;4.92;0.14;0.76;0.89;0.95;0.19;0.11;0.65;0.84;1.78;4.65;0.384;0.81;2.41;0.337;0.54;0.62;0.870
Malcolm Lee;2012-2013;REG;Timberwolves;16;18.04;4.88;0.94;1.50;2.44;1.25;0.75;0.38;0.63;1.88;1.81;4.75;0.382;0.50;1.50;0.333;0.75;1.25;0.600
Bismack Biyombo;2012-2013;REG;Bobcats;80;27.33;4.83;2.43;4.85;7.28;0.44;0.35;1.79;1.03;2.44;1.95;4.33;0.451;0.00;0.00;0.000;0.93;1.78;0.521
Tyrus Thomas;2012-2013;REG;Bobcats;26;13.84;4.81;0.62;1.69;2.31;0.73;0.54;0.58;0.65;1.96;1.85;5.23;0.353;0.12;0.31;0.375;1.00;1.19;0.839
Thomas Robinson;2012-2013;REG;Kings, Rockets;70;15.08;4.76;1.74;2.76;4.50;0.66;0.59;0.37;1.26;1.77;1.97;4.59;0.430;0.00;0.01;0.000;0.81;1.56;0.523
Mike Miller;2012-2013;REG;Heat;59;15.24;4.76;0.31;2.36;2.66;1.68;0.36;0.07;0.59;1.07;1.69;3.92;0.433;1.24;2.97;0.417;0.14;0.19;0.727
Landry Fields;2012-2013;REG;Raptors;51;20.33;4.71;1.16;2.92;4.08;1.18;0.63;0.16;0.82;1.24;2.00;4.37;0.457;0.04;0.27;0.143;0.67;1.04;0.642
D.J. Augustin;2012-2013;REG;Pacers;76;16.14;4.68;0.26;0.93;1.20;2.24;0.45;0.04;0.89;0.84;1.36;3.87;0.350;0.88;2.50;0.353;1.09;1.30;0.838
Justin Holiday;2012-2013;REG;Sixers;9;15.78;4.67;0.00;1.56;1.56;1.67;0.33;0.67;1.00;0.78;1.78;5.33;0.333;0.44;1.78;0.250;0.67;0.89;0.750
Troy Murphy;2012-2013;REG;Mavericks;14;18.28;4.64;0.50;3.00;3.50;0.50;0.71;0.43;0.50;2.07;1.57;4.36;0.361;0.79;2.50;0.314;0.71;0.79;0.909
Shelvin Mack;2012-2013;REG;Hawks, Wizards, Sixers;31;13.41;4.61;0.10;1.19;1.29;2.19;0.48;0.00;1.10;1.26;1.87;4.06;0.460;0.58;1.58;0.367;0.29;0.52;0.562
Terrence Williams;2012-2013;REG;Celtics;24;13.25;4.58;0.17;1.67;1.83;1.58;0.46;0.08;0.92;0.54;2.00;4.04;0.495;0.21;0.63;0.333;0.38;0.88;0.429
Mike Scott;2012-2013;REG;Hawks;40;9.39;4.58;0.98;1.78;2.75;0.30;0.10;0.05;0.53;0.80;1.75;3.68;0.476;0.00;0.03;0.000;1.08;1.40;0.768
Eric Maynor;2012-2013;REG;Thunder, Trail Blazers;64;15.04;4.55;0.14;0.58;0.72;2.84;0.34;0.02;1.23;0.86;1.66;4.39;0.377;0.53;1.50;0.354;0.70;0.97;0.726
Reggie Evans;2012-2013;REG;Nets;80;24.59;4.54;3.25;7.85;11.10;0.54;0.93;0.16;1.39;2.49;1.56;3.26;0.479;0.00;0.00;0.000;1.41;2.78;0.509
Eddy Curry;2012-2013;REG;Mavericks;2;12.38;4.50;1.00;1.00;2.00;0.00;0.00;0.00;1.50;3.50;2.00;4.00;0.500;0.00;0.00;0.000;0.50;2.00;0.250
Cory Joseph;2012-2013;REG;Spurs;28;13.85;4.50;0.43;1.43;1.86;1.89;0.54;0.14;0.75;0.89;1.82;3.93;0.464;0.21;0.75;0.286;0.64;0.75;0.857
Austin Daye;2012-2013;REG;Pistons, Grizzlies;55;12.29;4.49;0.29;1.95;2.24;0.76;0.25;0.40;0.53;1.49;1.64;3.78;0.433;0.75;1.78;0.418;0.47;0.62;0.765
Keyon Dooling;2012-2013;REG;Grizzlies;7;11.67;4.43;0.00;0.14;0.14;1.14;0.14;0.00;0.71;1.14;1.43;3.00;0.476;0.71;1.71;0.417;0.86;1.00;0.857
Chris Wilcox;2012-2013;REG;Celtics;61;13.60;4.25;0.90;2.05;2.95;0.36;0.52;0.46;0.56;2.05;1.80;2.51;0.719;0.00;0.02;0.000;0.64;0.95;0.672
Ekpe Udoh;2012-2013;REG;Bucks;76;17.26;4.25;1.49;1.82;3.30;0.57;0.51;1.12;0.57;1.83;1.54;3.54;0.435;0.00;0.01;0.000;1.17;1.57;0.748
Matt Bonner;2012-2013;REG;Spurs;68;13.36;4.24;0.37;1.53;1.90;0.53;0.25;0.28;0.24;1.26;1.65;3.38;0.487;0.78;1.76;0.442;0.16;0.22;0.733
Kendrick Perkins;2012-2013;REG;Thunder;78;25.05;4.23;1.41;4.56;5.97;1.42;0.55;1.06;1.40;2.91;1.83;4.01;0.457;0.00;0.01;0.000;0.56;0.92;0.611
Keith Bogans;2012-2013;REG;Nets;74;19.02;4.20;0.22;1.41;1.62;1.03;0.38;0.05;0.66;1.46;1.46;3.84;0.380;1.14;3.31;0.343;0.15;0.23;0.647
Shavlik Randolph;2012-2013;REG;Celtics;16;12.38;4.19;1.75;2.63;4.38;0.25;0.50;0.44;0.63;2.38;1.75;3.00;0.583;0.00;0.00;0.000;0.69;1.69;0.407
Anthony Tolliver;2012-2013;REG;Hawks;62;15.53;4.08;0.50;2.00;2.50;0.52;0.24;0.19;0.58;1.06;1.32;3.48;0.380;0.73;2.15;0.338;0.71;0.82;0.863
Kyle O'Quinn;2012-2013;REG;Magic;57;11.19;4.07;1.14;2.53;3.67;0.91;0.19;0.46;0.65;1.88;1.77;3.46;0.513;0.00;0.02;0.000;0.53;0.79;0.667
Chris Singleton;2012-2013;REG;Wizards;57;16.21;4.05;0.89;2.33;3.23;0.65;0.67;0.42;0.79;2.18;1.61;4.23;0.382;0.12;0.63;0.194;0.70;1.23;0.571
Darius Morris;2012-2013;REG;Lakers;48;14.22;4.04;0.50;0.69;1.19;1.58;0.44;0.04;0.94;1.21;1.52;3.92;0.388;0.50;1.38;0.364;0.50;0.77;0.649
Greg Stiemsma;2012-2013;REG;Timberwolves;76;15.91;4.04;0.80;2.63;3.43;0.39;0.58;1.18;0.78;2.42;1.67;3.66;0.457;0.00;0.00;0.000;0.70;0.91;0.768
Will Barton;2012-2013;REG;Trail Blazers;73;12.24;4.04;0.49;1.49;1.99;0.79;0.47;0.12;0.82;0.77;1.62;4.23;0.382;0.12;0.89;0.138;0.68;0.89;0.769
Jeff Adrien;2012-2013;REG;Bobcats;52;13.71;4.02;1.31;2.46;3.77;0.69;0.35;0.52;0.62;1.54;1.38;3.23;0.429;0.00;0.04;0.000;1.25;1.92;0.650
Omri Casspi;2012-2013;REG;Cavaliers;43;11.68;4.02;0.47;2.19;2.65;0.65;0.58;0.28;0.51;1.05;1.47;3.72;0.394;0.58;1.77;0.329;0.51;0.95;0.537
Lamar Odom;2012-2013;REG;Clippers;82;19.71;4.02;1.43;4.43;5.85;1.73;0.84;0.71;1.05;2.61;1.78;4.46;0.399;0.22;1.10;0.200;0.24;0.51;0.476
Rodrigue Beaubois;2012-2013;REG;Mavericks;45;12.21;4.02;0.20;1.07;1.27;1.87;0.42;0.09;0.73;1.20;1.44;3.91;0.369;0.47;1.60;0.292;0.67;0.84;0.790
Quincy Acy;2012-2013;REG;Raptors;29;11.81;4.00;1.03;1.62;2.66;0.38;0.45;0.52;0.59;1.83;1.45;2.59;0.560;0.03;0.07;0.500;1.07;1.31;0.816
Anthony Morrow;2012-2013;REG;Hawks, Mavericks;41;9.34;4.00;0.27;0.46;0.73;0.32;0.32;0.02;0.20;1.05;1.56;3.54;0.441;0.39;1.05;0.372;0.49;0.54;0.909
Dominique Jones;2012-2013;REG;Mavericks;29;11.64;4.00;0.62;0.93;1.55;2.86;0.48;0.07;1.31;1.00;1.38;3.76;0.367;0.03;0.31;0.111;1.21;1.83;0.660
Orlando Johnson;2012-2013;REG;Pacers;51;12.13;3.98;0.39;1.76;2.16;0.92;0.22;0.18;0.57;1.00;1.41;3.53;0.400;0.71;1.84;0.383;0.45;0.63;0.719
Luke Babbitt;2012-2013;REG;Trail Blazers;62;11.78;3.94;0.24;1.97;2.21;0.47;0.23;0.08;0.35;1.32;1.39;3.77;0.368;1.00;2.87;0.348;0.16;0.21;0.769
Jeff Ayres;2012-2013;REG;Pacers;37;9.98;3.92;0.78;2.03;2.81;0.41;0.16;0.32;0.62;1.19;1.65;3.41;0.484;0.05;0.11;0.500;0.57;0.62;0.913
Chris Johnson;2012-2013;REG;Timberwolves;30;9.47;3.90;0.67;1.33;2.00;0.27;0.23;0.93;0.43;1.63;1.60;2.50;0.640;0.00;0.00;0.000;0.70;1.13;0.618
Xavier Henry;2012-2013;REG;Hornets;50;12.50;3.88;0.42;1.38;1.80;0.26;0.32;0.10;0.62;1.44;1.32;3.22;0.410;0.08;0.22;0.364;1.16;1.84;0.630
Udonis Haslem;2012-2013;REG;Heat;75;18.85;3.87;1.29;4.09;5.39;0.51;0.40;0.20;0.60;2.31;1.72;3.35;0.514;0.00;0.00;0.000;0.43;0.60;0.711
Nando De Colo;2012-2013;REG;Spurs;72;12.78;3.83;0.32;1.60;1.92;1.92;0.57;0.08;1.13;1.21;1.46;3.35;0.436;0.43;1.14;0.378;0.49;0.61;0.795
Victor Claver;2012-2013;REG;Trail Blazers;49;16.57;3.82;0.63;1.80;2.43;0.88;0.53;0.24;0.88;1.53;1.51;3.86;0.392;0.51;1.78;0.287;0.29;0.61;0.467
James Anderson;2012-2013;REG;Spurs, Rockets;39;10.29;3.82;0.46;1.38;1.85;1.08;0.38;0.13;0.64;0.64;1.33;3.23;0.413;0.54;1.54;0.350;0.62;0.72;0.857
Gustavo Ayon;2012-2013;REG;Magic, Bucks;54;13.61;3.78;1.11;2.57;3.69;1.31;0.41;0.31;0.87;1.98;1.70;3.09;0.551;0.00;0.00;0.000;0.37;0.93;0.400
DeQuan Jones;2012-2013;REG;Magic;63;12.75;3.70;0.27;1.40;1.67;0.25;0.30;0.35;0.48;0.87;1.51;3.46;0.436;0.14;0.56;0.257;0.54;0.81;0.667
Arnett Moultrie;2012-2013;REG;Sixers;47;11.52;3.70;1.62;1.47;3.09;0.21;0.36;0.21;0.40;0.91;1.66;2.85;0.582;0.00;0.00;0.000;0.38;0.60;0.643
Anthony Randolph;2012-2013;REG;Nuggets;39;8.43;3.67;0.74;1.69;2.44;0.31;0.49;0.54;0.95;1.05;1.44;2.92;0.491;0.00;0.21;0.000;0.79;1.15;0.689
Reggie Williams;2012-2013;REG;Bobcats;40;9.50;3.65;0.20;1.08;1.28;0.98;0.30;0.03;0.48;0.48;1.43;3.30;0.432;0.55;1.80;0.306;0.25;0.53;0.476
Chris Johnson;2012-2013;REG;Grizzlies;8;12.76;3.63;0.63;0.75;1.38;0.25;0.50;0.00;0.38;0.63;1.38;3.13;0.440;0.75;2.25;0.333;0.13;0.25;0.500
Mirza Teletovic;2012-2013;REG;Nets;53;9.42;3.55;0.62;1.17;1.79;0.43;0.25;0.15;0.38;1.00;1.34;3.49;0.384;0.70;2.04;0.343;0.17;0.21;0.818
Brendan Haywood;2012-2013;REG;Bobcats;61;19.05;3.54;2.05;2.70;4.75;0.48;0.26;0.80;0.82;2.05;1.52;3.54;0.431;0.00;0.02;0.000;0.49;1.08;0.455
Pablo Prigioni;2012-2013;REG;Knicks;78;16.19;3.53;0.53;1.31;1.83;3.03;0.88;0.03;1.10;1.63;1.28;2.82;0.455;0.68;1.72;0.396;0.28;0.32;0.880
Donald Sloan;2012-2013;REG;Cavaliers, Hornets;23;11.44;3.52;0.13;1.09;1.22;1.65;0.22;0.00;0.61;0.74;1.17;3.39;0.346;0.30;0.83;0.368;0.87;1.09;0.800
Johan Petro;2012-2013;REG;Hawks;31;11.35;3.48;1.06;2.55;3.61;0.52;0.32;0.29;0.77;1.55;1.55;3.55;0.436;0.03;0.13;0.250;0.35;0.39;0.917
Jamaal Tinsley;2012-2013;REG;Jazz;66;18.49;3.47;0.26;1.48;1.74;4.39;0.97;0.21;1.61;1.61;1.30;3.55;0.368;0.59;1.92;0.307;0.27;0.39;0.692
Luke Walton;2012-2013;REG;Cavaliers;50;17.14;3.44;0.76;2.14;2.90;3.32;0.84;0.26;1.20;1.96;1.42;3.62;0.392;0.40;1.34;0.299;0.20;0.40;0.500
Ryan Hollins;2012-2013;REG;Clippers;60;11.05;3.43;0.83;1.48;2.32;0.18;0.10;0.57;0.73;2.22;1.17;1.90;0.614;0.00;0.00;0.000;1.10;1.47;0.750
Devin Ebanks;2012-2013;REG;Lakers;19;10.35;3.42;0.53;1.63;2.16;0.53;0.16;0.05;0.58;1.21;1.26;3.84;0.329;0.32;1.16;0.273;0.58;0.74;0.786
Dahntay Jones;2012-2013;REG;Mavericks, Hawks;78;13.03;3.36;0.31;0.99;1.29;0.62;0.28;0.08;0.49;1.53;1.05;2.85;0.369;0.14;0.63;0.224;1.12;1.45;0.770
Doron Lamb;2012-2013;REG;Bucks, Magic;47;12.29;3.28;0.17;0.81;0.98;0.68;0.28;0.00;0.55;1.11;1.28;3.47;0.368;0.30;0.79;0.378;0.43;0.72;0.588
Drew Gooden;2012-2013;REG;Bucks;16;9.46;3.25;0.81;1.13;1.94;0.38;0.31;0.38;0.56;1.31;1.25;3.81;0.328;0.06;0.31;0.200;0.69;1.00;0.688
Earl Barron;2012-2013;REG;Wizards, Knicks;12;13.18;3.25;1.83;3.25;5.08;0.42;0.42;0.50;0.92;2.00;1.50;4.25;0.353;0.00;0.00;0.000;0.25;0.58;0.429
Samardo Samuels;2012-2013;REG;Cavaliers;18;10.86;3.22;0.56;1.00;1.56;0.44;0.17;0.17;0.33;1.67;1.22;3.33;0.367;0.00;0.06;0.000;0.78;1.33;0.583
Royal Ivey;2012-2013;REG;Sixers;53;13.18;3.21;0.30;0.77;1.08;0.60;0.43;0.06;0.38;1.38;1.17;2.72;0.431;0.70;1.66;0.420;0.17;0.30;0.562
Grant Hill;2012-2013;REG;Clippers;29;15.06;3.21;0.21;1.48;1.69;0.90;0.38;0.24;0.86;1.34;1.31;3.38;0.388;0.10;0.38;0.273;0.48;0.83;0.583
Richard Jefferson;2012-2013;REG;Warriors;56;10.15;3.14;0.09;1.41;1.50;0.55;0.25;0.13;0.41;0.80;1.11;2.43;0.456;0.25;0.80;0.311;0.68;0.95;0.717
Jeremy Lamb;2012-2013;REG;Thunder;23;6.37;3.09;0.22;0.57;0.78;0.22;0.09;0.09;0.26;0.57;1.04;2.96;0.353;0.39;1.30;0.300;0.61;0.61;1.000
Viacheslav Kravtsov;2012-2013;REG;Pistons;25;8.95;3.08;0.96;0.84;1.80;0.36;0.20;0.36;0.56;1.28;1.32;1.84;0.717;0.00;0.00;0.000;0.44;1.48;0.297
Juwan Howard;2012-2013;REG;Heat;7;7.24;3.00;0.00;1.14;1.14;0.86;0.00;0.00;0.57;1.29;1.43;2.71;0.526;0.00;0.00;0.000;0.14;0.14;1.000
Ronnie Brewer;2012-2013;REG;Knicks, Thunder;60;14.21;2.98;0.70;1.63;2.33;0.83;0.72;0.10;0.30;0.55;1.17;3.30;0.354;0.38;1.27;0.303;0.27;0.65;0.410
Kendall Marshall;2012-2013;REG;Suns;48;14.63;2.98;0.08;0.79;0.88;2.98;0.46;0.08;1.19;1.00;1.17;3.15;0.371;0.48;1.52;0.315;0.17;0.29;0.571
Kevin Jones;2012-2013;REG;Cavaliers;32;10.44;2.97;1.19;1.25;2.44;0.31;0.28;0.16;0.25;0.78;1.34;3.34;0.402;0.00;0.00;0.000;0.28;0.47;0.600
Hedo Turkoglu;2012-2013;REG;Magic;11;17.17;2.91;0.36;2.00;2.36;2.09;0.64;0.09;1.09;1.00;1.27;4.82;0.264;0.09;2.18;0.042;0.27;0.55;0.500
Kim English;2012-2013;REG;Pistons;41;9.92;2.90;0.20;0.71;0.90;0.63;0.39;0.07;0.46;1.12;1.02;2.73;0.375;0.34;1.22;0.280;0.51;0.71;0.724
Chris Duhon;2012-2013;REG;Lakers;46;17.83;2.89;0.24;1.24;1.48;2.89;0.43;0.02;0.87;1.22;1.02;2.67;0.382;0.72;1.98;0.363;0.13;0.28;0.461
Draymond Green;2012-2013;REG;Warriors;79;13.43;2.87;0.73;2.56;3.29;0.67;0.53;0.32;0.65;2.01;1.06;3.25;0.327;0.18;0.85;0.209;0.57;0.70;0.818
Bernard James;2012-2013;REG;Mavericks;46;9.94;2.85;1.13;1.72;2.85;0.13;0.26;0.83;0.39;1.39;1.15;2.24;0.515;0.00;0.04;0.000;0.54;0.89;0.610
Chris Douglas-Roberts;2012-2013;REG;Mavericks;6;10.51;2.83;0.00;0.83;0.83;0.67;0.33;0.00;0.17;0.67;0.83;2.33;0.357;0.00;0.67;0.000;1.17;1.67;0.700
Aaron Gray;2012-2013;REG;Raptors;42;12.22;2.83;1.14;2.02;3.17;0.79;0.17;0.12;0.86;2.02;1.14;2.14;0.533;0.00;0.00;0.000;0.55;1.05;0.523
Maalik Wayns;2012-2013;REG;Sixers, Clippers;27;7.48;2.81;0.04;0.22;0.26;1.00;0.22;0.00;0.56;0.96;0.96;3.26;0.295;0.26;1.15;0.226;0.63;0.70;0.895
Hamed Haddadi;2012-2013;REG;Grizzlies, Suns;30;10.72;2.80;1.43;2.27;3.70;0.40;0.20;0.90;1.03;2.00;1.17;2.73;0.427;0.00;0.00;0.000;0.47;0.90;0.519
Daequan Cook;2012-2013;REG;Rockets, Bulls;49;9.00;2.80;0.14;1.10;1.24;0.39;0.16;0.14;0.31;0.53;1.04;3.41;0.305;0.53;1.86;0.286;0.18;0.24;0.750
Sam Young;2012-2013;REG;Pacers;56;12.37;2.77;0.46;1.73;2.20;0.75;0.27;0.14;0.59;1.11;1.04;2.64;0.392;0.29;0.93;0.308;0.41;0.77;0.535
Nolan Smith;2012-2013;REG;Trail Blazers;40;7.19;2.75;0.18;0.50;0.68;0.88;0.18;0.03;0.73;0.65;1.05;2.85;0.368;0.15;0.70;0.214;0.50;0.70;0.714
Timofey Mozgov;2012-2013;REG;Nuggets;40;9.15;2.70;1.25;1.43;2.68;0.23;0.15;0.45;0.63;1.43;1.10;2.18;0.506;0.00;0.05;0.000;0.50;0.65;0.769
Aron Baynes;2012-2013;REG;Spurs;16;8.84;2.69;0.75;1.25;2.00;0.31;0.06;0.38;0.69;1.44;1.13;2.25;0.500;0.00;0.06;0.000;0.44;0.75;0.583
Ronnie Price;2012-2013;REG;Trail Blazers;39;13.07;2.69;0.33;0.79;1.13;1.87;0.67;0.08;0.87;1.56;1.00;3.08;0.325;0.26;1.00;0.256;0.44;0.62;0.708
Charles Hayes;2012-2013;REG;Kings;74;16.34;2.68;1.53;2.51;4.04;1.51;0.42;0.24;0.59;1.54;1.14;2.57;0.442;0.00;0.01;0.000;0.41;0.65;0.625
Sasha Pavlovic;2012-2013;REG;Trail Blazers;39;13.53;2.64;0.18;1.26;1.44;0.82;0.62;0.13;0.36;1.51;1.08;3.05;0.353;0.46;1.54;0.300;0.03;0.15;0.166
Joel Freeland;2012-2013;REG;Trail Blazers;51;9.36;2.63;0.78;1.55;2.33;0.25;0.25;0.22;0.37;1.31;1.14;2.78;0.408;0.00;0.00;0.000;0.35;0.53;0.667
Nazr Mohammed;2012-2013;REG;Bulls;63;11.00;2.63;1.16;1.94;3.10;0.41;0.33;0.51;0.38;1.54;1.05;2.86;0.367;0.00;0.03;0.000;0.54;0.75;0.723
Tony Wroten;2012-2013;REG;Grizzlies;35;7.77;2.60;0.37;0.43;0.80;1.23;0.23;0.11;0.83;0.97;0.94;2.46;0.384;0.11;0.46;0.250;0.60;0.83;0.724
Daniel Orton;2012-2013;REG;Thunder;13;7.99;2.54;1.00;1.00;2.00;0.31;0.31;0.23;0.31;1.00;0.92;2.00;0.462;0.00;0.00;0.000;0.69;1.31;0.529
Lance Thomas;2012-2013;REG;Hornets;59;10.95;2.53;0.75;1.20;1.95;0.29;0.19;0.12;0.24;1.32;0.90;1.80;0.500;0.00;0.00;0.000;0.73;1.00;0.729
Jan Vesely;2012-2013;REG;Wizards;50;12.03;2.52;0.86;1.58;2.44;0.56;0.30;0.34;0.54;2.14;1.14;2.28;0.500;0.00;0.02;0.000;0.24;0.78;0.308
Lazar Hayward;2012-2013;REG;Timberwolves;4;7.77;2.50;0.00;1.00;1.00;0.75;0.50;0.00;0.00;0.75;0.50;2.50;0.200;0.00;1.00;0.000;1.50;1.50;1.000
Kurt Thomas;2012-2013;REG;Knicks;39;10.06;2.49;0.62;1.67;2.28;0.54;0.26;0.41;0.21;1.33;1.15;2.13;0.542;0.03;0.03;1.000;0.15;0.33;0.461
Festus Ezeli;2012-2013;REG;Warriors;78;14.36;2.45;1.81;2.21;4.01;0.28;0.29;0.95;0.81;2.01;0.95;2.17;0.438;0.00;0.00;0.000;0.55;1.04;0.531
DJ White;2012-2013;REG;Celtics;12;7.16;2.42;0.33;0.75;1.08;0.33;0.08;0.50;0.17;0.42;1.00;1.92;0.522;0.00;0.00;0.000;0.42;0.75;0.556
Hasheem Thabeet;2012-2013;REG;Thunder;66;11.66;2.42;1.05;1.91;2.95;0.17;0.45;0.91;0.62;2.24;0.97;1.61;0.604;0.00;0.00;0.000;0.48;0.80;0.604
Ish Smith;2012-2013;REG;Magic, Bucks;52;9.93;2.37;0.23;0.94;1.17;1.67;0.40;0.17;0.71;0.50;1.08;3.06;0.352;0.15;0.52;0.296;0.06;0.13;0.429
Cory Higgins;2012-2013;REG;Bobcats;6;5.37;2.33;0.17;0.33;0.50;0.83;0.50;0.00;0.00;0.83;1.00;3.17;0.316;0.17;0.83;0.200;0.17;0.33;0.500
Perry Jones;2012-2013;REG;Thunder;38;7.36;2.32;0.32;1.32;1.63;0.26;0.13;0.16;0.39;0.61;1.03;2.61;0.394;0.00;0.05;0.000;0.26;0.39;0.667
Darius Miller;2012-2013;REG;Hornets;52;13.35;2.27;0.15;1.35;1.50;0.85;0.33;0.23;0.44;1.71;0.85;2.08;0.407;0.42;1.08;0.393;0.15;0.15;1.000
