"","K","epoch","Train-TP","Train-FP","Train-TN","Train-FN","Train-%","CE-Train","Val-TP","Val-FP","Val-TN","Val-FN","Val-%","CE-Val"
"57",9,2850,125,43,3850,90,0.967624148003895,328.096482832902,114,61,3843,102,0.960436893203883,354.801998679003
"58",9,2900,125,43,3850,90,0.967624148003895,328.094952164877,114,61,3843,102,0.960436893203883,354.804115958945
"59",9,2950,125,43,3850,90,0.967624148003895,328.093583280019,114,61,3843,102,0.960436893203883,354.806043457957
"60",9,3000,125,43,3850,90,0.967624148003895,328.092357791883,114,61,3843,102,0.960436893203883,354.807796963308
"61",9,3050,125,43,3850,90,0.967624148003895,328.091259624267,114,61,3843,102,0.960436893203883,354.809391207294
"62",9,3100,125,43,3850,90,0.967624148003895,328.090274685154,114,61,3843,102,0.960436893203883,354.810839877907
"63",9,3150,125,43,3850,90,0.967624148003895,328.089390592031,114,61,3843,102,0.960436893203883,354.812155646888
"64",9,3200,125,43,3850,90,0.967624148003895,328.088596439763,114,61,3843,102,0.960436893203883,354.813350209615
"65",9,3250,125,43,3850,90,0.967624148003895,328.087882603797,114,61,3843,102,0.960436893203883,354.814434332719
"66",9,3300,125,43,3850,90,0.967624148003895,328.087240572786,114,61,3843,102,0.960436893203883,354.815417906309
"67",9,3350,125,43,3850,90,0.967624148003895,328.08666280575,114,61,3843,102,0.960436893203883,354.816309998428
"68",9,3400,125,43,3850,90,0.967624148003895,328.086142609826,114,61,3843,102,0.960436893203883,354.817118910111
"69",9,3450,125,43,3850,90,0.967624148003895,328.085674035283,114,61,3843,102,0.960436893203883,354.817852229799
"70",9,3500,125,43,3850,90,0.967624148003895,328.085251785079,114,61,3843,102,0.960436893203883,354.81851688622
"71",9,3550,125,43,3850,90,0.967624148003895,328.084871136737,114,61,3843,102,0.960436893203883,354.819119199186
"72",9,3600,125,43,3850,90,0.967624148003895,328.084527874641,114,61,3843,102,0.960436893203883,354.819664927842
"73",9,3650,125,43,3850,90,0.967624148003895,328.084218231203,114,61,3843,102,0.960436893203883,354.820159316267
"74",9,3700,125,43,3850,90,0.967624148003895,328.083938835607,114,61,3843,102,0.960436893203883,354.820607136192
"75",9,3750,125,43,3850,90,0.967624148003895,328.08368666902,114,61,3843,102,0.960436893203883,354.821012726871
"76",9,3800,125,43,3850,90,0.967624148003895,328.083459025383,114,61,3843,102,0.960436893203883,354.821380032156
"77",9,3850,125,43,3850,90,0.967624148003895,328.083253476968,114,61,3843,102,0.960436893203883,354.82171263479
"78",9,3900,125,43,3850,90,0.967624148003895,328.0830678441,114,61,3843,102,0.960436893203883,354.822013788091
"79",9,3950,125,43,3850,90,0.967624148003895,328.082900168435,114,61,3843,102,0.960436893203883,354.822286445123
"80",9,4000,125,43,3850,90,0.967624148003895,328.082748689368,114,61,3843,102,0.960436893203883,354.822533285518
